2017.11.11_07:16:52,13.55,14.72,17.47,2.50,1.99,3.99,24.20,4.24,978.90,13.04,18.03,24.24,12.86,13.61,14.69,25.04,70.52,986.19,77.06,N; Tset = 17.40; Ttrue = 017.7; T1 = 23.84; RH1 = 75.81; T2 = 24.82; RH2 = 79.53
2017.11.11_07:28:30,14.77,18.16,19.66,3.52,2.79,5.36,25.03,4.46,1012.60,14.20,18.22,22.54,6.16,7.99,9.47,25.86,46.76,1020.13,49.54,N; Tset = 21.20; Ttrue = 021.0; T1 = 24.12; RH1 = 55.19; T2 = 25.65; RH2 = 49.96
2017.11.11_07:29:34,12.98,17.91,18.24,2.95,3.24,4.84,25.01,4.46,1012.61,14.22,17.49,21.92,5.86,8.21,9.04,25.86,47.51,1020.16,50.76,N; Tset = 21.60; Ttrue = 021.5; T1 = 24.09; RH1 = 56.71; T2 = 25.65; RH2 = 51.14
2017.11.11_07:30:38,13.88,17.51,18.49,2.48,2.43,4.77,25.01,4.46,1012.62,15.95,17.66,21.88,4.75,7.49,9.06,25.86,48.26,1020.20,51.92,N; Tset = 22.00; Ttrue = 021.9; T1 = 24.05; RH1 = 58.17; T2 = 25.65; RH2 = 52.30
2017.11.11_07:31:42,13.78,18.29,19.62,2.59,2.85,4.86,25.01,4.44,1012.67,14.30,18.45,23.53,5.72,8.16,9.27,25.86,49.09,1020.22,53.13,N; Tset = 22.40; Ttrue = 022.3; T1 = 24.01; RH1 = 59.66; T2 = 25.65; RH2 = 53.49
2017.11.11_07:32:48,14.10,18.55,20.85,2.60,2.47,5.12,25.01,4.44,1012.65,17.49,19.93,27.33,5.91,8.76,10.02,25.84,49.94,1020.20,54.38,N; Tset = 23.00; Ttrue = 022.8; T1 = 23.98; RH1 = 61.13; T2 = 25.64; RH2 = 54.68
2017.11.11_07:33:52,14.38,17.83,20.98,2.96,3.04,5.51,25.01,4.45,1012.65,14.69,18.63,24.31,5.59,7.96,9.49,25.84,50.83,1020.19,55.57,N; Tset = 23.40; Ttrue = 023.2; T1 = 23.95; RH1 = 62.58; T2 = 25.64; RH2 = 55.88
2017.11.11_07:34:56,15.88,17.66,22.24,3.42,3.49,4.31,25.01,4.44,1012.65,14.99,20.53,23.61,6.24,8.65,9.50,25.84,51.75,1020.19,56.80,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.94; RH1 = 64.05; T2 = 25.64; RH2 = 57.11
2017.11.11_07:36:00,14.81,16.34,21.72,2.67,2.71,5.45,24.99,4.46,1012.68,13.78,17.82,23.59,6.97,10.09,9.75,25.82,52.68,1020.23,58.05,N; Tset = 24.20; Ttrue = 024.0; T1 = 23.92; RH1 = 65.46; T2 = 25.64; RH2 = 58.31
2017.11.11_07:37:02,14.17,18.06,20.24,2.75,2.82,5.32,24.99,4.47,1012.72,16.86,20.36,24.45,7.52,9.30,10.13,25.83,53.61,1020.26,59.21,N; Tset = 24.40; Ttrue = 024.3; T1 = 23.90; RH1 = 66.85; T2 = 25.63; RH2 = 59.53
2017.11.11_07:38:06,16.18,19.58,21.27,3.75,3.06,5.72,24.99,4.50,1012.74,14.91,17.60,24.44,7.16,9.89,10.30,25.82,54.57,1020.29,60.46,N; Tset = 24.80; Ttrue = 024.7; T1 = 23.90; RH1 = 68.23; T2 = 25.63; RH2 = 60.75
2017.11.11_07:39:10,15.71,17.45,20.16,3.09,2.72,5.50,24.99,4.52,1012.74,13.64,18.71,24.34,6.53,9.57,10.61,25.82,55.50,1020.30,61.62,N; Tset = 25.20; Ttrue = 025.1; T1 = 23.89; RH1 = 69.55; T2 = 25.63; RH2 = 61.93
2017.11.11_07:40:14,17.21,16.95,22.14,3.38,2.40,4.90,24.99,4.54,1012.75,14.89,19.82,26.43,6.26,9.16,10.36,25.82,56.46,1020.29,62.79,N; Tset = 25.60; Ttrue = 025.4; T1 = 23.89; RH1 = 70.87; T2 = 25.63; RH2 = 63.12
2017.11.11_07:41:18,13.66,17.28,20.04,2.91,3.34,4.70,24.99,4.56,1012.75,15.25,18.35,23.80,6.53,9.67,9.64,25.82,57.43,1020.30,63.99,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.90; RH1 = 72.18; T2 = 25.63; RH2 = 64.33
2017.11.11_07:42:20,12.06,15.98,18.54,1.99,3.39,5.47,24.99,4.57,1012.76,14.41,17.46,23.28,7.38,10.24,11.05,25.82,58.39,1020.30,65.13,N; Tset = 26.20; Ttrue = 026.1; T1 = 23.90; RH1 = 73.42; T2 = 25.63; RH2 = 65.50
2017.11.11_07:43:24,14.63,16.13,18.58,2.82,2.38,4.88,24.99,4.57,1012.80,14.61,18.14,22.74,10.46,8.91,9.48,25.82,59.36,1020.33,66.30,N; Tset = 26.60; Ttrue = 026.4; T1 = 23.92; RH1 = 74.67; T2 = 25.64; RH2 = 66.67
2017.11.11_07:44:26,13.36,16.26,19.23,2.70,2.71,5.67,24.99,4.59,1012.81,15.85,21.87,25.49,7.07,10.22,10.04,25.82,60.31,1020.36,67.46,N; Tset = 26.80; Ttrue = 026.8; T1 = 23.93; RH1 = 75.89; T2 = 25.63; RH2 = 67.85
2017.11.11_07:45:30,14.10,16.27,18.26,2.94,3.11,4.93,24.99,4.61,1012.81,15.93,19.52,25.81,6.18,9.10,9.64,25.82,61.29,1020.39,68.62,N; Tset = 27.20; Ttrue = 027.1; T1 = 23.95; RH1 = 77.10; T2 = 25.63; RH2 = 69.03
2017.11.11_07:46:34,14.31,18.19,19.85,3.75,2.45,5.15,24.99,4.61,1012.83,17.42,19.63,26.29,6.42,9.56,10.10,25.82,62.26,1020.40,69.76,N; Tset = 27.60; Ttrue = 027.4; T1 = 23.98; RH1 = 78.26; T2 = 25.64; RH2 = 70.16
2017.11.11_07:47:36,13.83,17.50,21.97,3.21,3.44,5.12,24.99,4.61,1012.86,17.75,21.29,27.94,7.40,9.88,10.80,25.82,63.21,1020.41,70.91,N; Tset = 27.80; Ttrue = 027.7; T1 = 24.01; RH1 = 79.38; T2 = 25.64; RH2 = 71.32
2017.11.11_07:48:40,14.18,17.72,20.30,2.79,3.40,4.97,24.99,4.61,1012.87,18.29,24.51,30.29,7.76,11.09,10.15,25.82,64.16,1020.44,72.05,N; Tset = 28.20; Ttrue = 028.0; T1 = 24.04; RH1 = 80.50; T2 = 25.64; RH2 = 72.47
2017.11.11_07:49:42,14.80,18.02,21.67,3.94,3.25,5.56,24.99,4.59,1012.91,20.56,23.98,33.02,7.77,10.22,10.87,25.82,65.10,1020.47,73.17,N; Tset = 28.40; Ttrue = 028.3; T1 = 24.08; RH1 = 81.57; T2 = 25.64; RH2 = 73.60
2017.11.11_07:50:44,16.45,19.84,23.07,4.22,4.03,5.02,24.99,4.58,1012.94,18.35,23.79,32.12,7.26,10.56,11.16,25.82,66.05,1020.50,74.28,N; Tset = 28.60; Ttrue = 028.6; T1 = 24.11; RH1 = 82.63; T2 = 25.64; RH2 = 74.73
2017.11.11_07:51:48,15.10,18.66,22.59,2.86,3.03,4.74,25.01,4.59,1012.95,20.10,23.36,31.00,7.69,11.35,12.10,25.83,66.99,1020.52,75.36,N; Tset = 29.00; Ttrue = 028.9; T1 = 24.15; RH1 = 83.67; T2 = 25.65; RH2 = 75.86
2017.11.11_07:52:50,14.28,17.26,20.70,3.31,2.38,6.04,25.01,4.57,1012.97,20.27,23.76,31.59,7.05,10.12,10.86,25.84,67.93,1020.53,76.42,N; Tset = 29.20; Ttrue = 029.2; T1 = 24.19; RH1 = 84.65; T2 = 25.65; RH2 = 76.95
2017.11.11_07:53:54,15.35,18.96,22.43,3.31,2.83,5.38,25.01,4.57,1012.98,19.73,25.02,31.58,7.66,10.24,11.22,25.84,68.85,1020.54,77.52,N; Tset = 29.60; Ttrue = 029.4; T1 = 24.24; RH1 = 85.66; T2 = 25.65; RH2 = 78.06
2017.11.11_07:54:56,16.40,18.41,25.93,3.60,4.41,5.68,25.01,4.59,1012.96,20.21,25.35,35.45,7.36,10.75,12.51,25.84,69.79,1020.52,78.62,N; Tset = 29.80; Ttrue = 029.7; T1 = 24.28; RH1 = 86.62; T2 = 25.65; RH2 = 79.15
2017.11.11_07:55:58,14.46,18.84,22.12,2.96,3.54,4.13,25.01,4.59,1012.93,20.42,25.21,32.26,7.95,10.22,11.74,25.85,70.69,1020.51,79.66,N; Tset = 30.00; Ttrue = 029.9; T1 = 24.33; RH1 = 87.52; T2 = 25.66; RH2 = 80.23
2017.11.11_07:57:02,14.28,16.63,21.50,3.37,2.96,4.46,25.02,4.59,1012.93,18.58,25.48,31.25,7.65,10.51,12.64,25.86,71.59,1020.50,80.64,N; Tset = 30.40; Ttrue = 030.2; T1 = 24.38; RH1 = 88.41; T2 = 25.66; RH2 = 81.27
2017.11.11_07:58:04,13.70,18.46,21.04,3.35,2.44,4.84,25.03,4.59,1012.95,17.50,27.94,32.65,9.12,11.25,12.13,25.87,72.50,1020.51,81.71,N; Tset = 30.60; Ttrue = 030.5; T1 = 24.43; RH1 = 89.33; T2 = 25.67; RH2 = 82.35
2017.11.11_07:59:06,16.61,19.51,21.06,2.47,3.58,8.94,25.03,4.59,1012.98,23.17,26.38,35.60,10.35,12.58,13.05,25.88,73.41,1020.55,82.72,N; Tset = 30.80; Ttrue = 030.7; T1 = 24.49; RH1 = 90.21; T2 = 25.67; RH2 = 83.43
2017.11.11_08:00:08,14.22,18.80,22.29,2.95,3.21,5.44,25.03,4.61,1013.00,21.08,28.76,33.86,10.70,12.78,13.93,25.88,74.30,1020.58,83.78,N; Tset = 31.00; Ttrue = 031.0; T1 = 24.54; RH1 = 91.05; T2 = 25.68; RH2 = 84.48
2017.11.11_08:01:10,14.22,21.36,21.53,3.58,3.31,5.49,25.03,4.61,1013.01,20.23,27.87,35.00,12.17,13.85,15.42,25.88,75.19,1020.58,84.83,N; Tset = 31.20; Ttrue = 031.2; T1 = 24.60; RH1 = 91.88; T2 = 25.68; RH2 = 85.53
2017.11.11_08:02:14,14.84,18.27,20.49,3.09,2.33,4.97,25.03,4.61,1012.96,19.85,28.98,33.94,14.48,15.21,16.61,25.89,76.06,1020.57,85.83,N; Tset = 31.60; Ttrue = 031.4; T1 = 24.66; RH1 = 92.66; T2 = 25.68; RH2 = 86.57
2017.11.11_08:03:16,14.10,17.75,21.18,3.22,3.01,5.34,25.04,4.61,1012.92,22.12,29.86,38.90,15.68,16.83,18.09,25.90,76.92,1020.51,86.81,N; Tset = 31.80; Ttrue = 031.7; T1 = 24.73; RH1 = 93.42; T2 = 25.69; RH2 = 87.58
2017.11.11_08:04:18,16.87,22.52,24.17,3.42,3.60,4.95,25.05,4.61,1012.86,26.50,30.42,41.22,18.94,18.53,19.50,25.91,77.78,1020.46,87.80,N; Tset = 32.00; Ttrue = 031.9; T1 = 24.79; RH1 = 94.18; T2 = 25.69; RH2 = 88.59
2017.11.11_08:05:20,15.36,19.50,23.26,3.36,3.68,5.21,25.05,4.61,1012.80,23.70,30.77,40.76,20.83,19.74,20.98,25.92,78.63,1020.41,88.74,N; Tset = 32.20; Ttrue = 032.1; T1 = 24.85; RH1 = 94.88; T2 = 25.70; RH2 = 89.61
