2017.11.03_22:16:34,43.35,54.93,68.34,7.76,8.82,11.93,23.46,4.08,985.53,54.89,70.41,86.03,19.22,20.97,23.53,24.54,72.76,992.81,79.84,N; Tset = 17.60; Ttrue = 0018.0; T1 = 23.64; RH1 = 77.14; T2 = 24.42; RH2 = 81.91
2017.11.03_22:32:32,47.45,60.23,74.45,8.78,10.52,11.94,24.26,4.59,1019.48,51.50,63.39,74.42,9.34,12.07,14.48,25.36,51.00,1027.02,55.65,N; Tset = 23.40; Ttrue = 0023.3; T1 = 23.71; RH1 = 61.70; T2 = 25.23; RH2 = 55.83
2017.11.03_22:33:36,52.50,65.09,81.55,10.91,11.82,14.32,24.25,4.63,1019.52,54.67,68.13,78.54,9.37,13.38,15.58,25.36,51.94,1027.04,56.93,N; Tset = 23.80; Ttrue = 0023.7; T1 = 23.68; RH1 = 63.24; T2 = 25.23; RH2 = 57.10
2017.11.03_22:34:40,54.69,68.61,81.41,9.91,10.19,14.19,24.25,4.70,1019.53,56.19,70.06,83.57,9.56,13.88,16.65,25.36,52.89,1027.05,58.20,N; Tset = 24.20; Ttrue = 0024.1; T1 = 23.66; RH1 = 64.73; T2 = 25.23; RH2 = 58.36
2017.11.03_22:35:44,47.44,64.47,72.93,8.48,9.35,12.60,24.25,4.70,1019.58,49.00,63.93,77.21,8.69,12.58,15.36,25.36,53.88,1027.07,59.47,N; Tset = 24.60; Ttrue = 0024.5; T1 = 23.63; RH1 = 66.22; T2 = 25.22; RH2 = 59.66
2017.11.03_22:36:48,46.25,61.37,72.98,8.63,10.06,12.14,24.25,4.67,1019.58,50.23,61.76,72.84,8.70,12.77,16.25,25.36,54.82,1027.08,60.66,N; Tset = 25.00; Ttrue = 0024.9; T1 = 23.62; RH1 = 67.62; T2 = 25.22; RH2 = 60.89
2017.11.03_22:37:52,45.29,59.47,70.66,9.35,10.50,12.67,24.25,4.66,1019.59,48.41,60.26,76.06,8.41,11.92,15.23,25.36,55.78,1027.09,61.88,N; Tset = 25.40; Ttrue = 0025.3; T1 = 23.61; RH1 = 69.01; T2 = 25.21; RH2 = 62.12
2017.11.03_22:38:56,42.89,58.04,71.91,8.30,9.69,12.27,24.25,4.66,1019.59,48.43,62.41,73.95,8.36,11.75,16.02,25.36,56.78,1027.09,63.11,N; Tset = 25.80; Ttrue = 0025.6; T1 = 23.60; RH1 = 70.41; T2 = 25.21; RH2 = 63.38
2017.11.03_22:40:00,44.81,60.47,69.69,8.90,9.72,13.09,24.25,4.66,1019.63,49.02,61.66,73.79,8.80,12.50,15.44,25.35,57.77,1027.11,64.34,N; Tset = 26.20; Ttrue = 0026.0; T1 = 23.60; RH1 = 71.77; T2 = 25.21; RH2 = 64.62
2017.11.03_22:41:02,45.72,58.54,70.17,8.54,9.07,13.62,24.25,4.66,1019.62,48.88,61.90,72.46,9.40,14.07,14.66,25.35,58.78,1027.11,65.56,N; Tset = 26.40; Ttrue = 0026.3; T1 = 23.60; RH1 = 73.10; T2 = 25.21; RH2 = 65.87
2017.11.03_22:42:06,47.16,58.73,77.78,9.85,8.76,12.55,24.23,4.66,1019.61,47.70,62.75,74.63,11.04,14.35,15.98,25.35,59.77,1027.12,66.76,N; Tset = 26.80; Ttrue = 0026.8; T1 = 23.61; RH1 = 74.40; T2 = 25.19; RH2 = 67.09
2017.11.03_22:43:10,47.60,59.92,73.85,8.85,9.93,12.29,24.23,4.63,1019.59,48.09,62.36,76.45,8.86,13.19,15.31,25.34,60.81,1027.12,68.06,N; Tset = 27.20; Ttrue = 0027.0; T1 = 23.62; RH1 = 75.74; T2 = 25.19; RH2 = 68.36
2017.11.03_22:44:14,48.35,58.88,74.96,9.06,10.47,12.56,24.23,4.59,1019.60,50.54,63.78,73.92,8.35,12.49,15.13,25.34,61.76,1027.12,69.20,N; Tset = 27.60; Ttrue = 0027.4; T1 = 23.64; RH1 = 76.88; T2 = 25.19; RH2 = 69.55
2017.11.03_22:45:16,45.23,58.36,73.83,9.08,10.03,12.29,24.23,4.54,1019.61,51.66,64.16,76.41,10.07,13.26,15.86,25.34,62.77,1027.14,70.40,N; Tset = 27.80; Ttrue = 0027.7; T1 = 23.65; RH1 = 78.18; T2 = 25.19; RH2 = 70.74
2017.11.03_22:46:20,47.93,58.96,72.51,8.78,9.52,12.88,24.23,4.52,1019.65,58.42,61.73,78.21,10.33,12.70,17.93,25.34,63.80,1027.14,71.65,N; Tset = 28.20; Ttrue = 0028.0; T1 = 23.68; RH1 = 79.40; T2 = 25.19; RH2 = 72.03
2017.11.03_22:47:22,46.50,63.33,73.66,10.39,9.17,12.94,24.23,4.52,1019.66,52.24,65.17,78.68,9.84,14.33,16.49,25.34,64.78,1027.16,72.80,N; Tset = 28.40; Ttrue = 0028.3; T1 = 23.70; RH1 = 80.52; T2 = 25.19; RH2 = 73.21
2017.11.03_22:48:26,48.37,61.46,72.59,8.87,10.15,12.88,24.23,4.52,1019.66,51.60,70.62,81.62,9.74,13.48,17.08,25.34,65.76,1027.16,73.95,N; Tset = 28.80; Ttrue = 0028.7; T1 = 23.73; RH1 = 81.63; T2 = 25.19; RH2 = 74.37
2017.11.03_22:49:28,46.67,63.29,76.97,9.74,10.28,12.66,24.23,4.58,1019.67,55.54,67.46,83.63,10.31,14.05,16.53,25.34,66.76,1027.17,75.14,N; Tset = 29.00; Ttrue = 0029.0; T1 = 23.77; RH1 = 82.81; T2 = 25.19; RH2 = 75.56
2017.11.03_22:50:32,46.91,63.74,74.72,10.54,9.43,13.60,24.23,4.62,1019.67,56.34,70.55,82.84,12.20,13.89,16.86,25.34,67.77,1027.17,76.33,N; Tset = 29.40; Ttrue = 0029.3; T1 = 23.79; RH1 = 83.92; T2 = 25.18; RH2 = 76.82
2017.11.03_22:51:34,49.99,64.40,78.26,10.01,10.48,14.09,24.23,4.60,1019.66,63.63,75.52,92.74,11.26,14.66,17.87,25.32,68.74,1027.17,77.53,N; Tset = 29.60; Ttrue = 0029.6; T1 = 23.83; RH1 = 84.99; T2 = 25.18; RH2 = 78.00
2017.11.03_22:52:38,55.60,68.55,83.96,10.84,11.56,15.56,24.23,4.58,1019.67,64.92,78.70,96.24,13.61,16.16,19.56,25.34,69.77,1027.18,78.67,N; Tset = 30.00; Ttrue = 0029.8; T1 = 23.86; RH1 = 86.10; T2 = 25.18; RH2 = 79.24
2017.11.03_22:53:40,59.55,72.84,87.48,10.92,11.74,15.96,24.23,4.57,1019.72,64.60,83.27,101.06,13.14,17.15,19.16,25.33,70.73,1027.19,79.82,N; Tset = 30.20; Ttrue = 0030.1; T1 = 23.91; RH1 = 87.07; T2 = 25.17; RH2 = 80.38
2017.11.03_22:54:42,54.03,67.88,85.85,12.60,12.49,14.18,24.23,4.58,1019.73,64.30,80.93,101.66,12.56,16.60,18.74,25.32,71.70,1027.19,81.00,N; Tset = 30.40; Ttrue = 0030.4; T1 = 23.95; RH1 = 88.08; T2 = 25.17; RH2 = 81.52
2017.11.03_22:55:46,58.30,70.94,86.05,11.03,11.43,13.94,24.21,4.58,1019.73,65.09,77.53,100.03,12.55,16.97,19.26,25.31,72.69,1027.21,82.18,N; Tset = 30.80; Ttrue = 0030.7; T1 = 23.99; RH1 = 89.10; T2 = 25.17; RH2 = 82.71
2017.11.03_22:56:48,53.74,66.70,80.55,12.21,11.63,16.19,24.21,4.58,1019.73,66.03,77.90,95.46,12.11,15.98,21.71,25.31,73.66,1027.22,83.32,N; Tset = 31.00; Ttrue = 0030.9; T1 = 24.04; RH1 = 90.06; T2 = 25.17; RH2 = 83.88
2017.11.03_22:57:50,53.88,67.90,78.41,10.09,12.74,13.76,24.21,4.56,1019.73,62.70,76.45,99.79,13.85,18.14,19.63,25.31,74.64,1027.22,84.45,N; Tset = 31.20; Ttrue = 0031.2; T1 = 24.09; RH1 = 91.02; T2 = 25.17; RH2 = 85.03
2017.11.03_22:58:54,51.57,68.76,80.59,10.59,11.48,14.70,24.21,4.60,1019.73,61.09,78.35,98.01,13.98,18.15,23.15,25.31,75.61,1027.21,85.59,N; Tset = 31.60; Ttrue = 0031.5; T1 = 24.13; RH1 = 91.97; T2 = 25.17; RH2 = 86.20
2017.11.03_22:59:56,50.82,63.17,77.77,10.00,10.55,15.47,24.21,4.60,1019.72,59.92,77.37,96.84,15.85,20.71,26.74,25.31,76.57,1027.19,86.74,N; Tset = 31.80; Ttrue = 0031.7; T1 = 24.19; RH1 = 92.88; T2 = 25.17; RH2 = 87.37
2017.11.03_23:00:58,48.72,59.39,72.24,9.21,10.37,15.22,24.21,4.60,1019.72,59.56,77.92,93.81,17.37,20.66,23.70,25.31,77.53,1027.19,87.88,N; Tset = 32.00; Ttrue = 0032.0; T1 = 24.25; RH1 = 93.76; T2 = 25.17; RH2 = 88.53
2017.11.03_23:02:00,46.84,59.63,70.17,11.88,10.71,14.28,24.21,4.59,1019.71,60.18,74.98,92.49,21.41,24.19,26.14,25.31,78.50,1027.19,88.97,N; Tset = 32.20; Ttrue = 0032.2; T1 = 24.29; RH1 = 94.60; T2 = 25.17; RH2 = 89.69
