2017.11.03_21:26:32,46.62,58.45,70.86,8.29,8.36,11.98,23.48,4.31,985.03,53.78,64.57,79.66,17.03,20.00,22.12,24.55,71.81,992.28,77.19,N; Tset = 17.20; Ttrue = 017.5; T1 = 23.51; RH1 = 74.77; T2 = 24.30; RH2 = 80.28
2017.11.03_21:46:48,53.60,64.88,79.72,9.19,11.09,14.86,24.29,4.25,1019.32,57.68,70.17,83.36,10.44,13.92,14.67,25.36,53.46,1026.84,58.43,N; Tset = 24.80; Ttrue = 024.6; T1 = 23.46; RH1 = 65.85; T2 = 25.09; RH2 = 58.99
2017.11.03_21:47:52,50.77,66.24,80.99,10.59,10.73,14.38,24.29,4.24,1019.33,58.94,68.42,80.58,10.41,13.66,15.80,25.36,54.44,1026.84,59.66,N; Tset = 25.20; Ttrue = 025.0; T1 = 23.46; RH1 = 67.26; T2 = 25.09; RH2 = 60.23
2017.11.03_21:48:54,51.99,68.78,84.96,10.40,9.74,13.98,24.29,4.24,1019.34,58.28,72.33,81.40,10.38,13.69,16.73,25.36,55.42,1026.84,60.90,N; Tset = 25.40; Ttrue = 025.4; T1 = 23.45; RH1 = 68.67; T2 = 25.09; RH2 = 61.50
2017.11.03_21:49:58,52.02,68.87,84.93,9.05,10.06,13.89,24.28,4.26,1019.38,55.47,69.03,83.27,9.86,14.80,16.55,25.36,56.42,1026.86,62.12,N; Tset = 25.80; Ttrue = 025.7; T1 = 23.45; RH1 = 70.05; T2 = 25.09; RH2 = 62.73
2017.11.03_21:51:02,56.40,72.42,86.25,10.98,11.64,13.58,24.27,4.26,1019.39,58.07,71.30,87.01,9.61,13.97,16.79,25.36,57.40,1026.87,63.30,N; Tset = 26.20; Ttrue = 026.1; T1 = 23.45; RH1 = 71.35; T2 = 25.09; RH2 = 63.96
2017.11.03_21:52:06,58.39,76.04,86.55,11.47,11.74,14.94,24.27,4.26,1019.39,63.04,73.58,88.08,11.25,14.26,16.92,25.36,58.39,1026.87,64.52,N; Tset = 26.60; Ttrue = 026.4; T1 = 23.46; RH1 = 72.67; T2 = 25.09; RH2 = 65.18
2017.11.03_21:53:10,55.98,71.10,87.34,15.14,13.08,15.91,24.27,4.26,1019.39,60.64,73.36,87.10,10.15,14.91,17.95,25.36,59.42,1026.90,65.74,N; Tset = 27.00; Ttrue = 026.8; T1 = 23.47; RH1 = 73.99; T2 = 25.09; RH2 = 66.43
2017.11.03_21:54:12,58.71,72.47,86.69,13.70,13.28,15.06,24.27,4.26,1019.39,61.44,74.25,85.32,9.64,14.38,17.26,25.36,60.42,1026.91,66.93,N; Tset = 27.20; Ttrue = 027.1; T1 = 23.48; RH1 = 75.23; T2 = 25.09; RH2 = 67.67
2017.11.03_21:55:16,55.10,69.17,84.85,10.79,12.36,15.67,24.27,4.26,1019.40,60.49,74.07,88.43,9.65,14.37,17.02,25.35,61.41,1026.92,68.12,N; Tset = 27.60; Ttrue = 027.5; T1 = 23.50; RH1 = 76.44; T2 = 25.09; RH2 = 68.85
2017.11.03_21:56:18,53.50,66.91,82.11,10.75,10.80,14.07,24.27,4.25,1019.43,58.26,72.62,85.49,10.94,15.46,16.97,25.34,62.39,1026.91,69.31,N; Tset = 27.80; Ttrue = 027.8; T1 = 23.52; RH1 = 77.63; T2 = 25.09; RH2 = 70.04
2017.11.03_21:57:22,58.32,69.22,83.23,9.71,11.60,13.81,24.27,4.24,1019.42,58.99,72.84,86.41,10.69,13.76,16.98,25.34,63.39,1026.93,70.51,N; Tset = 28.20; Ttrue = 028.1; T1 = 23.55; RH1 = 78.82; T2 = 25.09; RH2 = 71.25
2017.11.03_21:58:26,52.39,68.45,78.75,10.07,11.44,14.58,24.27,4.24,1019.45,58.04,73.74,83.29,9.65,14.07,16.72,25.35,64.38,1026.94,71.61,N; Tset = 28.60; Ttrue = 028.4; T1 = 23.58; RH1 = 79.95; T2 = 25.09; RH2 = 72.45
2017.11.03_21:59:28,51.64,67.27,81.70,9.65,9.27,13.60,24.27,4.22,1019.45,60.49,71.93,81.65,9.97,14.68,15.85,25.35,65.36,1026.96,72.79,N; Tset = 28.80; Ttrue = 028.7; T1 = 23.63; RH1 = 81.06; T2 = 25.08; RH2 = 73.64
2017.11.03_22:00:32,51.23,65.01,74.49,10.15,9.74,14.23,24.27,4.22,1019.46,55.08,69.49,83.28,12.21,14.66,16.02,25.36,66.35,1026.97,73.94,N; Tset = 29.20; Ttrue = 029.0; T1 = 23.66; RH1 = 82.18; T2 = 25.09; RH2 = 74.81
2017.11.03_22:01:34,52.45,67.71,78.64,10.43,10.57,12.29,24.27,4.22,1019.46,60.57,71.52,89.06,10.69,14.79,16.51,25.36,67.34,1026.97,75.13,N; Tset = 29.40; Ttrue = 029.3; T1 = 23.70; RH1 = 83.30; T2 = 25.09; RH2 = 76.04
2017.11.03_22:02:38,51.20,65.64,79.62,9.13,10.13,12.82,24.27,4.23,1019.46,58.20,69.86,85.57,9.51,13.93,17.25,25.35,68.33,1026.97,76.27,N; Tset = 29.80; Ttrue = 029.6; T1 = 23.72; RH1 = 84.34; T2 = 25.09; RH2 = 77.23
2017.11.03_22:03:40,47.25,59.88,72.67,9.15,9.21,14.15,24.27,4.22,1019.46,58.54,69.29,87.82,9.27,14.40,17.69,25.36,69.29,1026.97,77.40,N; Tset = 30.00; Ttrue = 029.9; T1 = 23.77; RH1 = 85.34; T2 = 25.10; RH2 = 78.35
2017.11.03_22:04:42,49.61,63.57,76.16,10.93,10.82,13.21,24.27,4.22,1019.43,56.55,71.04,92.75,10.66,15.87,18.31,25.36,70.26,1026.95,78.53,N; Tset = 30.20; Ttrue = 030.2; T1 = 23.82; RH1 = 86.33; T2 = 25.10; RH2 = 79.51
2017.11.03_22:05:46,51.40,63.55,76.57,11.01,10.16,12.42,24.27,4.22,1019.41,58.97,69.76,86.08,11.79,15.33,17.32,25.36,71.23,1026.95,79.67,N; Tset = 30.60; Ttrue = 030.4; T1 = 23.87; RH1 = 87.33; T2 = 25.09; RH2 = 80.68
2017.11.03_22:06:48,46.46,58.65,70.68,9.03,10.09,11.47,24.27,4.20,1019.42,58.45,71.87,83.73,10.81,14.52,17.63,25.35,72.18,1026.95,80.81,N; Tset = 30.80; Ttrue = 030.7; T1 = 23.92; RH1 = 88.28; T2 = 25.09; RH2 = 81.83
2017.11.03_22:07:50,44.55,60.12,71.44,10.16,9.28,11.91,24.27,4.20,1019.45,55.25,70.44,84.21,11.15,14.23,16.65,25.36,73.15,1026.97,81.95,N; Tset = 31.00; Ttrue = 031.0; T1 = 23.97; RH1 = 89.24; T2 = 25.10; RH2 = 82.96
2017.11.03_22:08:54,44.60,60.53,72.06,8.67,9.55,12.73,24.27,4.20,1019.45,60.81,74.03,87.02,12.33,14.38,18.23,25.36,74.09,1026.98,83.07,N; Tset = 31.40; Ttrue = 031.2; T1 = 24.02; RH1 = 90.13; T2 = 25.12; RH2 = 84.07
2017.11.03_22:09:56,47.34,61.05,73.58,13.74,9.59,12.15,24.27,4.22,1019.46,58.47,75.13,91.25,11.93,15.69,19.77,25.36,75.04,1027.00,84.21,N; Tset = 31.60; Ttrue = 031.5; T1 = 24.08; RH1 = 91.03; T2 = 25.12; RH2 = 85.21
2017.11.03_22:10:58,46.50,59.48,72.53,10.90,9.47,12.57,24.27,4.22,1019.50,57.09,75.09,91.70,13.56,18.11,19.97,25.37,75.96,1027.02,85.26,N; Tset = 31.80; Ttrue = 031.8; T1 = 24.15; RH1 = 91.90; T2 = 25.12; RH2 = 86.32
2017.11.03_22:12:00,43.15,56.06,67.76,9.27,8.38,11.12,24.27,4.21,1019.47,57.49,72.67,89.28,15.37,18.76,21.38,25.38,76.88,1027.01,86.25,N; Tset = 32.00; Ttrue = 032.0; T1 = 24.19; RH1 = 92.74; T2 = 25.13; RH2 = 87.39
2017.11.03_22:13:04,45.28,55.99,69.60,8.40,8.75,11.96,24.27,4.22,1019.46,62.37,73.44,94.76,17.45,22.26,25.09,25.38,77.79,1027.02,87.37,N; Tset = 32.40; Ttrue = 032.2; T1 = 24.25; RH1 = 93.56; T2 = 25.14; RH2 = 88.50
2017.11.03_22:14:06,47.12,57.74,74.81,9.35,9.88,12.46,24.27,4.22,1019.47,69.09,86.69,109.06,21.00,24.18,27.39,25.38,78.71,1027.02,88.44,N; Tset = 32.60; Ttrue = 032.5; T1 = 24.31; RH1 = 94.35; T2 = 25.14; RH2 = 89.57
2017.11.03_22:15:08,45.54,60.44,70.76,7.92,9.32,13.38,24.27,4.22,1019.52,79.01,90.51,115.21,24.95,26.54,29.19,25.38,79.61,1027.03,89.45,N; Tset = 32.80; Ttrue = 032.7; T1 = 24.36; RH1 = 95.07; T2 = 25.14; RH2 = 90.63
