2017.11.03_06:33:27,33.46,39.92,49.50,7.31,6.89,9.98,23.94,5.25,980.76,39.86,50.06,58.67,14.77,17.40,19.56,24.99,71.44,988.01,76.71,N; Tset = 17.80; Ttrue = 018.1; T1 = 23.85; RH1 = 74.95; T2 = 24.73; RH2 = 79.69
2017.11.03_06:45:07,25.78,35.05,39.02,4.67,4.73,7.66,24.72,5.53,1014.76,30.65,33.47,40.54,5.20,8.94,10.33,25.76,47.39,1022.25,49.82,N; Tset = 21.80; Ttrue = 021.7; T1 = 24.07; RH1 = 55.31; T2 = 25.55; RH2 = 50.27
2017.11.03_06:46:13,26.85,34.53,41.03,5.12,4.48,7.63,24.72,5.54,1014.78,29.55,34.66,43.46,4.70,8.81,9.87,25.76,48.17,1022.30,51.08,N; Tset = 22.40; Ttrue = 022.2; T1 = 24.03; RH1 = 56.88; T2 = 25.55; RH2 = 51.50
2017.11.03_06:47:17,23.62,31.33,37.83,5.37,5.07,7.33,24.72,5.54,1014.80,26.22,34.70,39.86,4.41,7.79,9.29,25.76,49.01,1022.31,52.34,N; Tset = 22.80; Ttrue = 022.6; T1 = 23.98; RH1 = 58.46; T2 = 25.54; RH2 = 52.77
2017.11.03_06:48:21,23.40,31.12,35.85,7.01,5.85,8.93,24.70,5.54,1014.82,27.55,32.65,39.76,4.96,8.42,9.08,25.76,49.89,1022.32,53.61,N; Tset = 23.20; Ttrue = 023.1; T1 = 23.94; RH1 = 60.02; T2 = 25.54; RH2 = 54.04
2017.11.03_06:49:25,27.44,33.62,39.98,7.89,5.92,8.37,24.70,5.57,1014.85,27.86,37.11,42.04,5.01,8.34,10.53,25.76,50.81,1022.36,54.86,N; Tset = 23.60; Ttrue = 023.5; T1 = 23.91; RH1 = 61.57; T2 = 25.53; RH2 = 55.31
2017.11.03_06:50:31,28.01,34.26,40.30,6.93,7.04,7.75,24.70,5.57,1014.88,30.61,32.17,45.18,4.58,10.01,10.66,25.76,51.74,1022.40,56.10,N; Tset = 24.20; Ttrue = 024.0; T1 = 23.88; RH1 = 63.07; T2 = 25.53; RH2 = 56.57
2017.11.03_06:51:35,29.95,32.01,40.37,5.16,4.88,8.13,24.69,5.58,1014.92,30.47,35.01,45.11,7.72,9.53,9.98,25.75,52.68,1022.44,57.38,N; Tset = 24.60; Ttrue = 024.4; T1 = 23.86; RH1 = 64.55; T2 = 25.53; RH2 = 57.80
2017.11.03_06:52:39,29.94,35.59,40.23,6.08,5.91,8.21,24.68,5.58,1014.96,32.44,37.40,46.42,5.38,8.50,10.09,25.74,53.65,1022.47,58.64,N; Tset = 25.00; Ttrue = 024.8; T1 = 23.84; RH1 = 66.03; T2 = 25.53; RH2 = 59.08
2017.11.03_06:53:43,28.12,33.46,39.80,5.42,4.98,7.06,24.68,5.56,1014.99,31.44,36.04,43.78,5.78,9.19,10.40,25.74,54.64,1022.50,59.90,N; Tset = 25.40; Ttrue = 025.2; T1 = 23.82; RH1 = 67.49; T2 = 25.52; RH2 = 60.37
2017.11.03_06:54:47,26.43,30.70,38.04,5.87,5.14,7.51,24.68,5.56,1015.02,29.36,33.76,47.67,5.57,9.21,14.37,25.74,55.64,1022.54,61.13,N; Tset = 25.80; Ttrue = 025.6; T1 = 23.82; RH1 = 68.90; T2 = 25.52; RH2 = 61.64
2017.11.03_06:55:49,24.49,28.59,34.84,5.59,4.84,6.81,24.67,5.55,1015.05,30.01,34.57,40.25,5.73,8.57,9.53,25.74,56.63,1022.54,62.35,N; Tset = 26.00; Ttrue = 025.9; T1 = 23.82; RH1 = 70.26; T2 = 25.52; RH2 = 62.86
2017.11.03_06:56:53,26.14,28.92,37.27,4.37,4.45,7.77,24.66,5.58,1015.10,26.58,34.61,40.88,6.49,8.70,10.00,25.73,57.66,1022.59,63.66,N; Tset = 26.40; Ttrue = 026.3; T1 = 23.81; RH1 = 71.71; T2 = 25.52; RH2 = 64.16
2017.11.03_06:57:57,25.95,29.28,38.79,4.64,4.99,7.54,24.66,5.60,1015.11,28.96,36.50,41.93,4.77,9.48,10.28,25.72,58.68,1022.61,64.93,N; Tset = 26.80; Ttrue = 026.7; T1 = 23.82; RH1 = 73.05; T2 = 25.52; RH2 = 65.43
2017.11.03_06:59:01,27.27,30.93,38.63,5.09,6.38,8.58,24.66,5.61,1015.14,28.58,36.91,42.60,5.45,8.04,10.65,25.72,59.70,1022.64,66.12,N; Tset = 27.20; Ttrue = 027.0; T1 = 23.82; RH1 = 74.35; T2 = 25.51; RH2 = 66.68
2017.11.03_07:00:05,24.22,31.49,37.63,5.23,6.72,7.76,24.66,5.60,1015.17,30.41,36.30,44.96,5.14,9.11,10.53,25.72,60.71,1022.67,67.32,N; Tset = 27.60; Ttrue = 027.4; T1 = 23.84; RH1 = 75.63; T2 = 25.51; RH2 = 67.90
2017.11.03_07:01:07,23.84,30.94,38.48,4.75,4.70,8.34,24.65,5.58,1015.19,29.52,34.20,44.64,4.99,8.14,11.19,25.72,61.73,1022.70,68.52,N; Tset = 27.80; Ttrue = 027.7; T1 = 23.85; RH1 = 76.88; T2 = 25.50; RH2 = 69.15
2017.11.03_07:02:11,23.35,28.16,36.36,4.52,4.11,7.77,24.64,5.59,1015.21,29.22,33.72,45.56,6.00,8.88,10.10,25.72,62.74,1022.73,69.71,N; Tset = 28.20; Ttrue = 028.0; T1 = 23.88; RH1 = 78.11; T2 = 25.49; RH2 = 70.37
2017.11.03_07:03:13,24.95,31.59,36.93,4.44,4.27,6.89,24.64,5.62,1015.25,34.39,39.45,44.47,4.82,8.98,10.30,25.72,63.76,1022.76,70.91,N; Tset = 28.40; Ttrue = 028.4; T1 = 23.91; RH1 = 79.30; T2 = 25.49; RH2 = 71.61
2017.11.03_07:04:17,26.34,29.72,35.87,5.88,5.05,7.88,24.64,5.64,1015.27,35.69,36.53,43.54,5.83,10.13,12.55,25.72,64.77,1022.77,72.10,N; Tset = 28.80; Ttrue = 028.7; T1 = 23.93; RH1 = 80.49; T2 = 25.49; RH2 = 72.81
2017.11.03_07:05:21,24.94,32.23,36.46,5.04,4.76,7.14,24.64,5.66,1015.30,31.72,38.53,45.57,5.47,9.14,11.34,25.72,65.79,1022.81,73.34,N; Tset = 29.20; Ttrue = 029.0; T1 = 23.97; RH1 = 81.69; T2 = 25.49; RH2 = 74.09
2017.11.03_07:06:23,22.71,31.57,34.67,3.90,5.88,7.13,24.62,5.67,1015.31,33.70,40.95,46.08,5.58,9.07,11.03,25.72,66.82,1022.81,74.51,N; Tset = 29.40; Ttrue = 029.3; T1 = 24.00; RH1 = 82.84; T2 = 25.48; RH2 = 75.30
2017.11.03_07:07:27,23.81,30.07,36.97,4.54,4.53,8.79,24.62,5.68,1015.36,32.35,40.07,49.71,5.78,9.42,11.85,25.72,67.82,1022.85,75.68,N; Tset = 29.80; Ttrue = 029.6; T1 = 24.04; RH1 = 83.93; T2 = 25.48; RH2 = 76.50
2017.11.03_07:08:29,24.63,33.00,38.75,6.99,5.70,7.40,24.62,5.70,1015.35,35.32,40.26,51.73,5.76,9.55,12.04,25.72,68.82,1022.86,76.87,N; Tset = 30.00; Ttrue = 029.9; T1 = 24.07; RH1 = 85.01; T2 = 25.48; RH2 = 77.74
2017.11.03_07:09:33,25.02,31.12,35.28,4.60,4.18,6.46,24.62,5.69,1015.35,33.50,41.89,53.72,7.02,10.10,11.87,25.71,69.82,1022.86,78.08,N; Tset = 30.40; Ttrue = 030.2; T1 = 24.13; RH1 = 86.07; T2 = 25.48; RH2 = 78.91
2017.11.03_07:10:35,26.90,32.69,37.36,4.61,5.58,7.27,24.62,5.68,1015.37,34.11,43.76,57.12,6.67,9.35,12.93,25.71,70.80,1022.87,79.21,N; Tset = 30.60; Ttrue = 030.5; T1 = 24.17; RH1 = 87.08; T2 = 25.48; RH2 = 80.08
2017.11.03_07:11:37,24.85,31.31,43.85,5.79,4.78,6.91,24.62,5.70,1015.38,35.11,53.39,54.67,6.12,10.26,12.12,25.72,71.78,1022.87,80.33,N; Tset = 30.80; Ttrue = 030.8; T1 = 24.20; RH1 = 88.07; T2 = 25.49; RH2 = 81.26
2017.11.03_07:12:41,23.30,33.73,38.10,4.95,5.18,7.08,24.62,5.72,1015.39,36.55,43.17,60.65,6.68,10.19,11.84,25.72,72.77,1022.88,81.49,N; Tset = 31.20; Ttrue = 031.0; T1 = 24.26; RH1 = 89.07; T2 = 25.48; RH2 = 82.45
2017.11.03_07:13:43,25.26,32.78,38.72,4.53,5.25,6.83,24.62,5.72,1015.40,39.61,47.01,56.27,7.30,11.42,13.96,25.72,73.74,1022.92,82.64,N; Tset = 31.40; Ttrue = 031.3; T1 = 24.32; RH1 = 90.03; T2 = 25.49; RH2 = 83.61
2017.11.03_07:14:45,25.41,31.05,39.11,5.28,5.10,7.67,24.62,5.72,1015.45,37.42,48.80,63.32,10.05,13.41,13.56,25.72,74.72,1022.95,83.78,N; Tset = 31.60; Ttrue = 031.6; T1 = 24.37; RH1 = 90.96; T2 = 25.49; RH2 = 84.76
2017.11.03_07:15:49,27.69,33.29,36.63,5.47,5.45,8.96,24.62,5.70,1015.47,38.17,49.55,60.51,11.26,13.67,16.32,25.72,75.67,1022.98,84.90,N; Tset = 32.00; Ttrue = 031.8; T1 = 24.42; RH1 = 91.86; T2 = 25.49; RH2 = 85.91
2017.11.03_07:16:51,23.34,31.08,36.73,6.28,4.72,6.72,24.62,5.72,1015.51,40.98,49.56,61.91,11.45,14.75,16.73,25.72,76.60,1023.00,86.00,N; Tset = 32.20; Ttrue = 032.1; T1 = 24.48; RH1 = 92.68; T2 = 25.50; RH2 = 86.99
2017.11.03_07:17:53,26.09,30.80,38.96,6.72,6.36,8.68,24.62,5.72,1015.52,38.90,52.59,64.61,15.02,17.47,19.48,25.72,77.54,1023.01,87.11,N; Tset = 32.40; Ttrue = 032.3; T1 = 24.54; RH1 = 93.55; T2 = 25.51; RH2 = 88.10
2017.11.03_07:18:55,26.98,31.98,35.50,4.19,5.08,6.91,24.62,5.72,1015.55,40.65,53.94,64.03,16.95,19.57,21.43,25.72,78.48,1023.02,88.24,N; Tset = 32.60; Ttrue = 032.6; T1 = 24.61; RH1 = 94.37; T2 = 25.51; RH2 = 89.24
2017.11.03_07:19:59,24.88,30.37,40.45,5.07,5.20,7.81,24.63,5.71,1015.58,41.84,51.97,69.44,18.75,20.94,22.72,25.72,79.39,1023.06,89.30,N; Tset = 33.00; Ttrue = 032.8; T1 = 24.68; RH1 = 95.09; T2 = 25.51; RH2 = 90.33
