2017.11.22_19:21:17,9.78,11.34,11.93,2.88,2.04,3.91,22.95,3.14,976.41,16.40,17.40,22.52,9.90,10.29,10.35,24.12,61.06,983.63,71.86,N; Tset = 14.20; Ttrue = 018.9; T1 = 24.68; RH1 = 63.81; T2 = 24.54; RH2 = 71.02
2017.11.22_19:33:41,10.55,11.68,13.40,2.38,2.49,4.13,23.64,3.31,1010.19,14.80,18.06,21.12,8.68,9.55,9.30,24.89,50.35,1017.64,59.62,N; Tset = 22.60; Ttrue = 022.3; T1 = 25.38; RH1 = 58.55; T2 = 25.28; RH2 = 57.63
2017.11.22_19:34:47,10.23,13.33,12.62,2.38,1.95,4.09,23.64,3.31,1010.19,15.80,16.80,21.06,9.22,10.25,9.85,24.89,52.16,1017.65,62.16,N; Tset = 23.20; Ttrue = 023.0; T1 = 25.38; RH1 = 61.01; T2 = 25.29; RH2 = 60.06
2017.11.22_19:35:55,11.41,12.47,12.26,2.72,1.90,4.13,23.62,3.31,1010.18,15.43,19.39,22.14,8.43,9.97,10.31,24.89,53.95,1017.63,64.55,N; Tset = 24.00; Ttrue = 023.8; T1 = 25.39; RH1 = 63.33; T2 = 25.29; RH2 = 62.34
2017.11.22_19:37:03,10.27,11.66,12.46,2.47,2.00,3.63,23.62,3.32,1010.21,14.40,19.47,23.26,8.32,9.99,10.50,24.89,55.84,1017.67,67.08,N; Tset = 24.80; Ttrue = 024.5; T1 = 25.40; RH1 = 65.78; T2 = 25.30; RH2 = 64.74
2017.11.22_19:38:09,10.01,14.99,19.01,2.78,2.56,3.71,23.61,3.34,1010.18,16.43,17.27,21.83,8.61,10.07,10.39,24.89,57.87,1017.65,69.74,N; Tset = 25.40; Ttrue = 025.3; T1 = 25.43; RH1 = 68.31; T2 = 25.30; RH2 = 67.27
2017.11.22_19:39:17,10.43,12.19,13.89,2.64,2.13,4.16,23.60,3.33,1010.23,15.46,17.54,20.80,8.52,10.20,9.73,24.88,59.96,1017.70,72.51,N; Tset = 26.20; Ttrue = 026.0; T1 = 25.46; RH1 = 70.88; T2 = 25.31; RH2 = 69.88
2017.11.22_19:40:23,10.56,11.63,13.67,2.81,2.45,4.38,23.59,3.33,1010.24,15.49,18.04,23.95,8.67,10.00,9.67,24.87,62.05,1017.70,75.23,N; Tset = 26.80; Ttrue = 026.6; T1 = 25.49; RH1 = 73.31; T2 = 25.32; RH2 = 72.46
2017.11.22_19:41:29,9.99,13.35,13.19,2.83,2.35,3.86,23.58,3.34,1010.22,14.14,18.87,23.39,9.28,10.35,10.10,24.88,64.10,1017.72,77.88,N; Tset = 27.40; Ttrue = 027.3; T1 = 25.54; RH1 = 75.68; T2 = 25.32; RH2 = 74.99
2017.11.22_19:42:37,9.89,11.58,13.61,2.35,2.22,3.94,23.58,3.35,1010.24,16.99,18.59,24.15,9.52,10.73,11.47,24.88,66.22,1017.72,80.58,N; Tset = 28.20; Ttrue = 027.9; T1 = 25.58; RH1 = 78.14; T2 = 25.33; RH2 = 77.56
2017.11.22_19:43:43,9.84,11.67,13.05,3.05,1.94,4.21,23.58,3.35,1010.22,18.07,21.37,23.43,8.91,10.73,10.55,24.87,68.37,1017.68,83.43,N; Tset = 28.80; Ttrue = 028.6; T1 = 25.64; RH1 = 80.60; T2 = 25.34; RH2 = 80.21
2017.11.22_19:44:49,9.67,12.96,13.62,3.40,2.75,4.35,23.56,3.35,1010.22,20.12,22.65,28.41,11.08,12.23,12.67,24.87,70.53,1017.71,86.24,N; Tset = 29.40; Ttrue = 029.2; T1 = 25.71; RH1 = 83.02; T2 = 25.34; RH2 = 82.85
2017.11.22_19:45:55,11.05,14.21,13.52,3.18,2.52,3.97,23.56,3.35,1010.29,22.55,27.88,31.28,13.09,13.39,15.36,24.87,72.69,1017.76,89.02,N; Tset = 30.00; Ttrue = 029.8; T1 = 25.76; RH1 = 85.39; T2 = 25.35; RH2 = 85.51
