2017.11.14_07:31:44,16.31,18.55,22.75,3.38,2.96,5.01,24.27,2.77,976.86,17.63,22.13,27.14,15.23,15.36,15.77,25.14,71.72,984.17,77.61,N; Tset = 18.20; Ttrue = 018.5; T1 = 23.89; RH1 = 76.69; T2 = 24.81; RH2 = 80.53
2017.11.14_07:49:46,14.55,17.80,21.43,2.88,2.93,4.05,25.07,2.77,1010.69,16.91,21.79,25.87,6.81,9.26,9.46,25.92,53.04,1018.23,57.55,N; Tset = 24.40; Ttrue = 024.2; T1 = 24.03; RH1 = 64.85; T2 = 25.60; RH2 = 58.26
2017.11.14_07:50:48,14.56,18.26,22.36,3.21,2.69,5.52,25.07,2.75,1010.72,16.87,20.93,25.86,6.65,8.69,9.71,25.92,53.95,1018.27,58.75,N; Tset = 24.60; Ttrue = 024.5; T1 = 24.02; RH1 = 66.26; T2 = 25.59; RH2 = 59.47
2017.11.14_07:51:52,17.57,21.05,23.55,2.49,2.62,5.44,25.07,2.74,1010.77,16.52,20.70,27.00,5.75,8.61,10.09,25.92,54.89,1018.31,59.92,N; Tset = 25.00; Ttrue = 024.9; T1 = 24.01; RH1 = 67.64; T2 = 25.59; RH2 = 60.68
2017.11.14_07:52:56,17.06,19.53,23.30,2.90,3.70,5.29,25.07,2.76,1010.77,16.92,20.10,26.88,6.68,8.97,10.86,25.92,55.84,1018.31,61.12,N; Tset = 25.40; Ttrue = 025.3; T1 = 24.01; RH1 = 68.99; T2 = 25.59; RH2 = 61.88
2017.11.14_07:54:00,15.37,19.20,21.22,3.15,2.66,5.12,25.07,2.76,1010.74,19.08,22.12,27.23,7.03,9.24,10.60,25.92,56.81,1018.26,62.29,N; Tset = 25.80; Ttrue = 025.7; T1 = 24.00; RH1 = 70.33; T2 = 25.59; RH2 = 63.08
2017.11.14_07:55:04,15.97,18.75,22.37,3.38,2.88,5.04,25.07,2.74,1010.78,18.40,21.04,27.76,6.11,9.29,10.42,25.92,57.76,1018.31,63.46,N; Tset = 26.20; Ttrue = 026.0; T1 = 24.00; RH1 = 71.63; T2 = 25.59; RH2 = 64.27
2017.11.14_07:56:06,19.25,20.98,25.08,3.17,3.16,5.46,25.07,2.74,1010.80,19.61,22.86,28.81,6.29,9.35,10.95,25.92,58.72,1018.36,64.61,N; Tset = 26.40; Ttrue = 026.3; T1 = 24.01; RH1 = 72.90; T2 = 25.59; RH2 = 65.45
2017.11.14_07:57:10,17.38,19.41,21.58,3.40,1.99,5.53,25.07,2.74,1010.83,19.46,21.69,25.17,6.68,9.44,11.53,25.92,59.67,1018.36,65.76,N; Tset = 26.80; Ttrue = 026.7; T1 = 24.01; RH1 = 74.17; T2 = 25.59; RH2 = 66.62
2017.11.14_07:58:12,17.58,19.95,22.78,2.98,2.57,5.33,25.07,2.74,1010.86,18.81,24.48,27.63,7.08,10.62,11.38,25.92,60.62,1018.41,66.90,N; Tset = 27.00; Ttrue = 027.0; T1 = 24.02; RH1 = 75.39; T2 = 25.59; RH2 = 67.79
2017.11.14_07:59:16,17.70,22.19,21.70,3.44,2.68,4.94,25.07,2.74,1010.83,18.11,23.20,27.03,6.94,9.70,11.98,25.92,61.60,1018.38,68.06,N; Tset = 27.40; Ttrue = 027.3; T1 = 24.04; RH1 = 76.61; T2 = 25.59; RH2 = 68.97
2017.11.14_08:00:20,17.10,21.29,23.67,3.17,2.90,4.98,25.07,2.73,1010.82,18.29,22.22,28.57,7.06,9.81,11.26,25.92,62.56,1018.39,69.20,N; Tset = 27.80; Ttrue = 027.6; T1 = 24.06; RH1 = 77.79; T2 = 25.59; RH2 = 70.12
2017.11.14_08:01:22,18.91,23.46,27.30,4.00,3.28,5.54,25.07,2.70,1010.90,24.86,24.53,30.82,7.66,10.60,11.16,25.92,63.49,1018.44,70.32,N; Tset = 28.00; Ttrue = 027.9; T1 = 24.09; RH1 = 78.91; T2 = 25.59; RH2 = 71.27
2017.11.14_08:02:26,18.72,20.39,25.47,2.86,2.62,5.12,25.06,2.71,1010.92,18.69,26.04,30.44,7.04,9.66,11.08,25.92,64.44,1018.45,71.47,N; Tset = 28.40; Ttrue = 028.2; T1 = 24.12; RH1 = 80.03; T2 = 25.60; RH2 = 72.42
2017.11.14_08:03:28,17.99,20.55,23.99,3.69,3.37,5.22,25.07,2.73,1010.94,20.05,24.31,30.92,7.99,10.31,11.48,25.92,65.39,1018.46,72.58,N; Tset = 28.60; Ttrue = 028.5; T1 = 24.14; RH1 = 81.15; T2 = 25.59; RH2 = 73.58
2017.11.14_08:04:30,15.63,19.24,23.75,3.55,2.58,5.38,25.07,2.74,1010.91,22.32,25.31,29.89,7.36,10.58,11.97,25.92,66.33,1018.45,73.67,N; Tset = 28.80; Ttrue = 028.8; T1 = 24.17; RH1 = 82.20; T2 = 25.60; RH2 = 74.70
2017.11.14_08:05:34,15.75,19.41,23.80,3.65,3.27,4.98,25.07,2.75,1010.87,22.13,24.23,34.49,7.75,10.67,14.45,25.92,67.25,1018.43,74.73,N; Tset = 29.20; Ttrue = 029.1; T1 = 24.20; RH1 = 83.21; T2 = 25.60; RH2 = 75.79
2017.11.14_08:06:36,16.30,19.89,23.24,3.03,4.04,4.88,25.07,2.74,1010.89,39.83,25.45,33.39,7.75,10.25,12.97,25.92,68.19,1018.44,75.85,N; Tset = 29.40; Ttrue = 029.3; T1 = 24.25; RH1 = 84.26; T2 = 25.60; RH2 = 76.92
2017.11.14_08:07:40,17.22,20.86,23.57,3.56,3.22,4.74,25.07,2.74,1010.87,23.68,28.47,34.56,7.53,11.18,13.10,25.93,69.14,1018.43,76.99,N; Tset = 29.80; Ttrue = 029.6; T1 = 24.29; RH1 = 85.31; T2 = 25.60; RH2 = 78.07
2017.11.14_08:08:42,17.45,21.43,23.63,4.08,2.98,5.33,25.07,2.77,1010.87,22.46,27.07,35.43,8.90,11.92,13.82,25.94,70.10,1018.43,78.04,N; Tset = 30.00; Ttrue = 029.9; T1 = 24.33; RH1 = 86.31; T2 = 25.61; RH2 = 79.17
2017.11.14_08:09:44,17.75,21.37,25.07,3.68,2.73,5.26,25.07,2.78,1010.82,23.44,30.08,34.56,9.08,11.21,13.46,25.94,71.02,1018.41,79.10,N; Tset = 30.20; Ttrue = 030.1; T1 = 24.38; RH1 = 87.24; T2 = 25.61; RH2 = 80.27
2017.11.14_08:10:46,16.13,20.11,23.23,3.44,2.77,5.86,25.07,2.75,1010.86,20.49,27.45,34.23,8.72,11.54,13.56,25.94,71.91,1018.43,80.15,N; Tset = 30.40; Ttrue = 030.4; T1 = 24.42; RH1 = 88.16; T2 = 25.62; RH2 = 81.32
2017.11.14_08:11:50,15.92,20.72,23.78,3.21,3.72,5.74,25.07,2.74,1010.82,21.88,27.70,37.99,9.49,11.72,13.85,25.94,72.82,1018.40,81.25,N; Tset = 30.80; Ttrue = 030.6; T1 = 24.48; RH1 = 89.07; T2 = 25.62; RH2 = 82.42
2017.11.14_08:12:52,17.39,22.41,24.72,4.39,2.94,5.36,25.07,2.74,1010.85,27.04,30.19,37.96,10.77,13.26,14.49,25.95,73.72,1018.43,82.28,N; Tset = 31.00; Ttrue = 030.9; T1 = 24.53; RH1 = 89.95; T2 = 25.63; RH2 = 83.49
2017.11.14_08:13:54,16.04,22.82,24.31,2.58,5.56,5.77,25.09,2.74,1010.87,22.21,29.35,38.57,11.18,13.73,14.53,25.96,74.62,1018.45,83.27,N; Tset = 31.20; Ttrue = 031.1; T1 = 24.58; RH1 = 90.80; T2 = 25.64; RH2 = 84.53
2017.11.14_08:14:56,18.27,23.11,25.94,3.75,5.55,6.09,25.09,2.72,1010.90,25.54,32.05,39.46,12.67,15.08,16.42,25.96,75.49,1018.47,84.33,N; Tset = 31.40; Ttrue = 031.4; T1 = 24.64; RH1 = 91.62; T2 = 25.65; RH2 = 85.57
2017.11.14_08:15:58,16.03,21.65,25.49,4.72,5.39,5.38,25.09,2.74,1010.87,25.82,33.95,39.81,15.36,17.13,18.72,25.96,76.36,1018.45,85.39,N; Tset = 31.60; Ttrue = 031.6; T1 = 24.70; RH1 = 92.43; T2 = 25.65; RH2 = 86.61
2017.11.14_08:17:02,17.63,22.15,25.12,4.53,3.13,5.28,25.09,2.74,1010.84,25.25,34.06,42.68,16.84,18.51,19.36,25.98,77.24,1018.42,86.36,N; Tset = 32.00; Ttrue = 031.8; T1 = 24.75; RH1 = 93.21; T2 = 25.67; RH2 = 87.63
2017.11.14_08:18:04,18.09,23.13,25.97,3.48,3.47,5.14,25.09,2.75,1010.86,26.42,34.80,43.80,19.90,20.33,21.26,25.98,78.09,1018.43,87.36,N; Tset = 32.20; Ttrue = 032.1; T1 = 24.81; RH1 = 93.96; T2 = 25.68; RH2 = 88.66
2017.11.14_08:19:06,16.88,20.68,25.27,3.30,3.81,5.53,25.10,2.76,1010.84,29.29,34.81,44.35,23.02,22.01,22.57,25.99,78.95,1018.44,88.35,N; Tset = 32.40; Ttrue = 032.3; T1 = 24.87; RH1 = 94.68; T2 = 25.69; RH2 = 89.65
