2017.11.24_04:02:21,13.39,11.53,13.19,2.81,1.81,4.00,20.98,3.77,977.24,13.08,17.84,23.30,8.47,10.62,9.99,22.43,61.29,984.31,72.01,N; Tset = 10.00; Ttrue = 016.3; T1 = 23.16; RH1 = 62.87; T2 = 22.81; RH2 = 71.71
2017.11.24_04:14:59,9.58,11.70,14.47,2.44,2.33,4.06,21.68,3.97,1010.89,11.67,14.41,20.47,7.14,8.12,8.42,23.13,46.99,1018.16,55.11,N; Tset = 19.80; Ttrue = 019.5; T1 = 23.67; RH1 = 54.04; T2 = 23.40; RH2 = 53.49
2017.11.24_04:16:07,9.34,11.41,13.62,2.58,1.86,4.01,21.68,3.97,1010.87,12.45,14.55,19.94,7.23,7.92,9.21,23.13,48.86,1018.16,57.77,N; Tset = 20.60; Ttrue = 020.3; T1 = 23.67; RH1 = 56.70; T2 = 23.40; RH2 = 56.04
2017.11.24_04:17:15,9.11,11.46,13.06,3.44,2.50,3.50,21.68,3.98,1010.91,11.98,15.30,20.01,6.96,8.67,8.75,23.11,50.78,1018.18,60.48,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.66; RH1 = 59.36; T2 = 23.40; RH2 = 58.58
2017.11.24_04:18:23,9.35,12.50,13.53,2.67,2.21,4.02,21.66,3.99,1010.90,11.99,16.64,21.03,7.19,8.41,8.34,23.11,52.85,1018.15,63.28,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.66; RH1 = 62.13; T2 = 23.39; RH2 = 61.28
2017.11.24_04:19:31,9.18,11.78,13.44,3.01,2.64,3.90,21.66,3.99,1010.88,16.31,17.08,23.06,7.60,8.80,9.08,23.11,55.02,1018.15,66.17,N; Tset = 23.00; Ttrue = 022.9; T1 = 23.66; RH1 = 64.97; T2 = 23.39; RH2 = 64.09
2017.11.24_04:20:39,9.56,11.86,13.35,2.74,1.99,4.71,21.66,3.99,1010.84,13.88,18.22,23.11,7.60,8.81,9.23,23.11,57.31,1018.11,69.13,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.67; RH1 = 67.83; T2 = 23.38; RH2 = 66.96
2017.11.24_04:21:47,9.80,11.82,13.84,2.90,2.00,4.09,21.66,4.01,1010.81,13.19,17.76,23.23,7.93,9.62,8.96,23.10,59.58,1018.09,72.10,N; Tset = 24.60; Ttrue = 024.3; T1 = 23.70; RH1 = 70.56; T2 = 23.39; RH2 = 69.80
2017.11.24_04:22:55,10.14,12.34,14.03,7.78,1.63,4.15,21.64,4.01,1010.86,13.91,16.72,23.73,7.87,9.17,9.19,23.09,61.86,1018.15,75.03,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.72; RH1 = 73.27; T2 = 23.39; RH2 = 72.61
2017.11.24_04:24:01,9.86,13.06,14.08,2.80,1.99,4.72,21.64,4.01,1010.89,13.92,19.72,24.81,7.77,9.36,9.48,23.09,64.18,1018.16,78.01,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.76; RH1 = 76.04; T2 = 23.39; RH2 = 75.45
2017.11.24_04:25:09,9.96,12.43,13.79,2.83,1.71,4.49,21.64,4.02,1010.85,16.13,20.12,27.51,8.42,9.32,10.35,23.09,66.61,1018.13,81.15,N; Tset = 26.80; Ttrue = 026.6; T1 = 23.79; RH1 = 78.93; T2 = 23.40; RH2 = 78.45
2017.11.24_04:26:17,9.57,11.93,13.58,2.63,2.15,3.80,21.64,4.03,1010.85,21.44,25.17,31.30,10.01,11.03,11.46,23.09,69.07,1018.11,84.33,N; Tset = 27.60; Ttrue = 027.3; T1 = 23.84; RH1 = 81.82; T2 = 23.40; RH2 = 81.52
2017.11.24_04:27:23,9.57,11.99,13.35,2.60,2.11,3.82,21.62,4.03,1010.84,20.73,29.03,37.68,10.34,12.09,12.84,23.09,71.50,1018.11,87.53,N; Tset = 28.20; Ttrue = 028.0; T1 = 23.89; RH1 = 84.65; T2 = 23.40; RH2 = 84.58
2017.11.24_04:28:29,9.39,12.09,14.20,2.37,1.77,4.31,21.62,4.03,1010.81,22.48,29.77,38.77,14.15,15.13,15.24,23.09,73.93,1018.10,90.63,N; Tset = 28.80; Ttrue = 028.6; T1 = 23.95; RH1 = 87.40; T2 = 23.41; RH2 = 87.50
