2017.11.11_04:47:02,10.55,11.71,13.52,2.51,1.80,3.49,24.23,3.74,979.11,12.54,15.23,21.08,16.59,15.50,268.03,25.06,72.74,986.45,82.03,N; Tset = 17.20; Ttrue = 0018.0; T1 = 24.32; RH1 = 78.88; T2 = 25.14; RH2 = 82.74
2017.11.11_04:58:40,10.36,13.68,14.26,2.50,2.18,4.21,25.09,4.13,1012.88,12.40,13.63,17.01,5.41,7.57,8.75,25.92,46.61,1020.45,50.60,N; Tset = 21.00; Ttrue = 0020.8; T1 = 24.60; RH1 = 54.96; T2 = 25.99; RH2 = 50.22
2017.11.11_04:59:44,11.72,14.20,13.53,2.59,2.35,3.96,25.09,4.15,1012.85,11.14,13.36,18.40,4.74,7.87,9.49,25.92,47.27,1020.41,51.74,N; Tset = 21.40; Ttrue = 0021.3; T1 = 24.56; RH1 = 56.38; T2 = 25.98; RH2 = 51.34
2017.11.11_05:00:48,12.55,14.84,16.18,2.68,2.12,3.99,25.09,4.12,1012.84,12.03,15.65,19.84,7.48,10.24,10.21,25.92,47.97,1020.43,52.89,N; Tset = 21.80; Ttrue = 0021.7; T1 = 24.51; RH1 = 57.83; T2 = 25.98; RH2 = 52.43
2017.11.11_05:01:52,10.63,13.22,13.95,2.62,2.24,3.67,25.09,4.08,1012.90,11.43,13.82,18.47,6.22,8.59,8.99,25.92,48.74,1020.43,54.05,N; Tset = 22.20; Ttrue = 0022.1; T1 = 24.47; RH1 = 59.25; T2 = 25.98; RH2 = 53.56
2017.11.11_05:02:58,12.04,13.26,14.55,2.00,2.44,5.05,25.09,4.06,1012.94,11.04,13.59,18.45,5.67,7.96,9.02,25.92,49.51,1020.48,55.18,N; Tset = 22.80; Ttrue = 0022.6; T1 = 24.43; RH1 = 60.65; T2 = 25.98; RH2 = 54.67
2017.11.11_05:04:02,11.13,13.43,15.27,2.23,2.10,4.75,25.09,4.08,1012.98,11.23,14.50,18.76,5.15,8.00,8.94,25.92,50.37,1020.55,56.42,N; Tset = 23.20; Ttrue = 0023.0; T1 = 24.41; RH1 = 62.14; T2 = 25.98; RH2 = 55.87
2017.11.11_05:05:06,12.13,14.00,14.71,2.08,2.83,5.11,25.09,4.14,1013.03,11.80,14.03,17.94,5.30,8.25,9.24,25.92,51.27,1020.59,57.65,N; Tset = 23.60; Ttrue = 0023.4; T1 = 24.38; RH1 = 63.59; T2 = 25.98; RH2 = 57.09
2017.11.11_05:06:10,11.34,13.52,16.57,2.11,1.69,4.00,25.09,4.19,1013.03,13.70,15.09,16.54,5.52,8.55,9.20,25.92,52.15,1020.58,58.84,N; Tset = 24.00; Ttrue = 0023.8; T1 = 24.36; RH1 = 65.00; T2 = 25.98; RH2 = 58.26
2017.11.11_05:07:12,10.93,14.80,14.20,2.85,2.10,3.51,25.09,4.21,1013.03,11.60,14.41,16.18,5.42,8.36,9.29,25.92,53.07,1020.55,60.05,N; Tset = 24.20; Ttrue = 0024.1; T1 = 24.34; RH1 = 66.40; T2 = 25.98; RH2 = 59.47
2017.11.11_05:08:16,10.40,12.47,13.19,1.89,1.54,4.26,25.09,4.22,1012.95,12.50,13.50,16.40,5.78,8.61,9.94,25.92,54.00,1020.51,61.24,N; Tset = 24.60; Ttrue = 0024.5; T1 = 24.32; RH1 = 67.76; T2 = 25.98; RH2 = 60.65
2017.11.11_05:09:20,13.10,13.60,13.24,2.10,1.82,3.84,25.09,4.23,1012.90,10.58,12.32,16.85,5.47,8.87,9.15,25.92,54.90,1020.45,62.39,N; Tset = 25.00; Ttrue = 0024.9; T1 = 24.31; RH1 = 69.07; T2 = 25.98; RH2 = 61.80
2017.11.11_05:10:24,10.56,12.32,13.56,1.77,1.93,3.92,25.09,4.24,1012.84,10.24,11.77,17.73,5.78,8.47,9.16,25.92,55.86,1020.40,63.61,N; Tset = 25.40; Ttrue = 0025.2; T1 = 24.31; RH1 = 70.44; T2 = 25.98; RH2 = 63.02
2017.11.11_05:11:28,9.54,13.93,14.80,2.67,2.08,4.53,25.09,4.24,1012.81,10.97,13.13,18.46,5.70,8.99,8.75,25.92,56.79,1020.36,64.76,N; Tset = 25.80; Ttrue = 0025.6; T1 = 24.30; RH1 = 71.69; T2 = 25.97; RH2 = 64.19
2017.11.11_05:12:30,11.34,13.03,15.25,2.06,1.94,5.38,25.08,4.22,1012.75,12.19,14.71,18.48,5.37,8.80,9.25,25.92,57.73,1020.32,65.91,N; Tset = 26.00; Ttrue = 0025.9; T1 = 24.31; RH1 = 72.97; T2 = 25.97; RH2 = 65.33
2017.11.11_05:13:34,12.30,15.55,16.35,4.38,2.75,5.15,25.07,4.25,1012.74,11.54,16.57,20.47,6.57,9.01,9.62,25.92,58.68,1020.31,67.09,N; Tset = 26.40; Ttrue = 0026.2; T1 = 24.32; RH1 = 74.23; T2 = 25.97; RH2 = 66.51
2017.11.11_05:14:36,12.28,13.34,15.51,2.14,2.80,4.45,25.07,4.26,1012.74,11.69,17.06,19.00,5.78,9.13,10.06,25.92,59.61,1020.30,68.24,N; Tset = 26.60; Ttrue = 0026.6; T1 = 24.32; RH1 = 75.43; T2 = 25.97; RH2 = 67.67
2017.11.11_05:15:40,13.24,14.48,15.46,2.08,2.76,4.11,25.08,4.24,1012.74,11.89,15.04,18.17,6.01,9.02,10.82,25.92,60.58,1020.30,69.39,N; Tset = 27.00; Ttrue = 0026.9; T1 = 24.33; RH1 = 76.64; T2 = 25.97; RH2 = 68.82
2017.11.11_05:16:44,12.35,13.67,15.29,2.56,3.60,4.89,25.09,4.25,1012.74,12.95,16.68,18.20,5.92,8.92,9.94,25.92,61.51,1020.32,70.53,N; Tset = 27.40; Ttrue = 0027.2; T1 = 24.35; RH1 = 77.81; T2 = 25.97; RH2 = 69.94
2017.11.11_05:17:46,9.89,13.85,15.27,2.55,2.56,4.11,25.09,4.27,1012.78,13.09,16.61,19.63,6.78,10.28,9.83,25.92,62.47,1020.35,71.69,N; Tset = 27.60; Ttrue = 0027.5; T1 = 24.38; RH1 = 78.99; T2 = 25.97; RH2 = 71.11
2017.11.11_05:18:50,11.76,13.39,15.46,2.43,1.77,4.09,25.08,4.26,1012.84,12.81,16.91,20.83,6.24,10.00,15.45,25.92,63.43,1020.39,72.85,N; Tset = 28.00; Ttrue = 0027.8; T1 = 24.40; RH1 = 80.14; T2 = 25.97; RH2 = 72.29
2017.11.11_05:19:52,14.71,14.57,17.47,2.63,2.71,4.23,25.09,4.29,1012.88,14.12,16.40,20.42,6.31,9.63,10.20,25.92,64.37,1020.46,73.98,N; Tset = 28.20; Ttrue = 0028.1; T1 = 24.42; RH1 = 81.23; T2 = 25.97; RH2 = 73.43
2017.11.11_05:20:54,12.63,15.00,17.34,1.96,2.44,4.54,25.09,4.34,1012.95,15.62,16.39,22.34,6.90,9.86,10.43,25.92,65.30,1020.50,75.12,N; Tset = 28.40; Ttrue = 0028.4; T1 = 24.46; RH1 = 82.30; T2 = 25.98; RH2 = 74.54
2017.11.11_05:21:58,11.88,15.57,16.60,3.21,3.17,4.51,25.09,4.37,1012.95,17.12,16.98,23.58,6.66,9.67,10.04,25.92,66.25,1020.54,76.25,N; Tset = 28.80; Ttrue = 0028.7; T1 = 24.49; RH1 = 83.37; T2 = 25.98; RH2 = 75.68
2017.11.11_05:23:00,15.55,15.00,18.13,4.36,2.81,4.95,25.09,4.40,1012.95,18.31,19.22,24.57,7.07,9.88,10.51,25.92,67.18,1020.55,77.37,N; Tset = 29.00; Ttrue = 0029.0; T1 = 24.53; RH1 = 84.42; T2 = 25.98; RH2 = 76.78
2017.11.11_05:24:04,12.72,14.70,15.60,2.53,2.39,4.59,25.08,4.43,1012.96,17.03,17.87,24.51,6.78,8.92,10.83,25.92,68.12,1020.53,78.51,N; Tset = 29.40; Ttrue = 0029.2; T1 = 24.56; RH1 = 85.46; T2 = 25.98; RH2 = 77.93
2017.11.11_05:25:06,13.24,13.87,15.67,2.71,1.26,4.16,25.09,4.45,1012.94,17.09,19.87,23.40,6.83,9.56,10.75,25.92,69.06,1020.50,79.60,N; Tset = 29.60; Ttrue = 0029.5; T1 = 24.60; RH1 = 86.46; T2 = 25.98; RH2 = 79.02
2017.11.11_05:26:08,12.77,14.73,17.67,2.36,2.33,4.78,25.08,4.45,1012.90,18.85,20.20,25.31,7.36,10.16,11.41,25.92,69.96,1020.45,80.71,N; Tset = 29.80; Ttrue = 0029.8; T1 = 24.64; RH1 = 87.42; T2 = 25.98; RH2 = 80.13
2017.11.11_05:27:12,13.34,16.66,18.87,3.72,3.07,4.84,25.08,4.48,1012.83,20.43,19.71,24.07,8.81,10.49,11.74,25.92,70.88,1020.39,81.79,N; Tset = 30.20; Ttrue = 0030.0; T1 = 24.68; RH1 = 88.37; T2 = 25.98; RH2 = 81.20
2017.11.11_05:28:14,13.05,14.47,16.98,4.26,2.49,3.57,25.09,4.46,1012.80,17.56,21.23,27.27,8.53,10.48,11.33,25.92,71.79,1020.36,82.90,N; Tset = 30.40; Ttrue = 0030.3; T1 = 24.73; RH1 = 89.30; T2 = 25.99; RH2 = 82.29
2017.11.11_05:29:16,12.74,14.44,16.36,3.38,3.63,5.52,25.08,4.46,1012.79,16.19,20.57,26.39,8.74,11.12,11.82,25.92,72.71,1020.32,84.00,N; Tset = 30.60; Ttrue = 0030.5; T1 = 24.77; RH1 = 90.23; T2 = 25.99; RH2 = 83.39
2017.11.11_05:30:18,13.60,16.70,19.41,3.06,3.27,4.84,25.08,4.45,1012.76,16.37,18.85,25.63,9.30,12.20,12.82,25.94,73.61,1020.31,84.97,N; Tset = 30.80; Ttrue = 0030.7; T1 = 24.81; RH1 = 91.11; T2 = 25.99; RH2 = 84.46
2017.11.11_05:31:20,15.01,16.07,17.89,3.59,3.19,4.63,25.09,4.44,1012.74,14.38,19.54,25.65,10.43,12.95,13.95,25.94,74.49,1020.27,86.01,N; Tset = 31.00; Ttrue = 0031.0; T1 = 24.87; RH1 = 91.96; T2 = 25.99; RH2 = 85.49
2017.11.11_05:32:24,15.57,15.95,19.09,2.47,2.94,6.25,25.09,4.46,1012.70,20.13,21.40,27.33,12.24,13.69,15.70,25.94,75.40,1020.25,87.11,N; Tset = 31.40; Ttrue = 0031.2; T1 = 24.92; RH1 = 92.84; T2 = 25.99; RH2 = 86.56
2017.11.11_05:33:26,17.52,15.95,17.57,2.61,3.40,4.92,25.09,4.52,1012.69,17.18,20.99,27.80,13.58,15.13,16.81,25.94,76.29,1020.24,88.16,N; Tset = 31.60; Ttrue = 0031.5; T1 = 24.97; RH1 = 93.66; T2 = 26.00; RH2 = 87.64
2017.11.11_05:34:28,12.90,15.56,17.09,2.34,2.37,3.39,25.09,4.58,1012.71,14.60,20.32,24.96,16.57,17.34,17.98,25.94,77.15,1020.26,89.18,N; Tset = 31.80; Ttrue = 0031.7; T1 = 25.03; RH1 = 94.43; T2 = 25.99; RH2 = 88.65
