2017.11.03_07:21:19,24.38,30.92,37.70,4.77,4.49,7.31,23.81,5.53,981.75,36.18,41.91,54.74,15.58,17.36,19.66,24.86,72.78,988.99,80.48,N; Tset = 18.00; Ttrue = 0018.4; T1 = 23.95; RH1 = 78.17; T2 = 24.79; RH2 = 82.01
2017.11.03_07:32:59,28.50,35.30,44.62,6.28,6.23,7.90,24.64,5.84,1015.82,35.03,38.02,48.02,5.33,8.40,10.39,25.70,48.41,1023.34,51.58,N; Tset = 22.00; Ttrue = 0021.8; T1 = 24.22; RH1 = 56.45; T2 = 25.61; RH2 = 51.75
2017.11.03_07:34:03,28.46,36.22,42.75,7.41,6.15,7.93,24.64,5.86,1015.85,32.95,37.78,44.12,7.47,9.44,9.57,25.70,49.11,1023.35,52.74,N; Tset = 22.40; Ttrue = 0022.3; T1 = 24.18; RH1 = 57.90; T2 = 25.60; RH2 = 52.89
2017.11.03_07:35:07,32.12,37.83,41.48,6.17,5.82,9.96,24.62,5.88,1015.84,31.61,36.97,44.46,7.42,8.58,10.13,25.70,49.94,1023.38,54.01,N; Tset = 22.80; Ttrue = 0022.7; T1 = 24.15; RH1 = 59.47; T2 = 25.60; RH2 = 54.12
2017.11.03_07:36:11,30.97,37.22,42.47,7.77,8.83,8.37,24.62,5.88,1015.89,33.78,38.72,46.64,5.61,9.79,11.01,25.70,50.79,1023.40,55.24,N; Tset = 23.20; Ttrue = 0023.1; T1 = 24.11; RH1 = 60.96; T2 = 25.60; RH2 = 55.35
2017.11.03_07:37:17,29.48,32.94,39.55,6.52,5.52,9.24,24.62,5.88,1015.91,32.13,35.93,44.37,4.56,8.17,9.57,25.70,51.66,1023.43,56.48,N; Tset = 23.80; Ttrue = 0023.6; T1 = 24.09; RH1 = 62.44; T2 = 25.60; RH2 = 56.58
2017.11.03_07:38:21,29.79,35.30,38.73,5.13,6.69,7.59,24.62,5.89,1015.93,31.52,40.72,45.06,10.19,9.39,11.27,25.70,52.57,1023.43,57.71,N; Tset = 24.20; Ttrue = 0024.0; T1 = 24.06; RH1 = 63.91; T2 = 25.60; RH2 = 57.81
2017.11.03_07:39:25,25.35,35.73,41.82,5.66,5.11,8.43,24.62,5.88,1015.91,32.02,35.28,48.97,5.73,8.36,10.68,25.70,53.48,1023.45,58.94,N; Tset = 24.60; Ttrue = 0024.4; T1 = 24.04; RH1 = 65.35; T2 = 25.59; RH2 = 59.04
2017.11.03_07:40:29,24.21,30.04,38.01,4.61,5.09,8.89,24.62,5.87,1015.92,29.19,32.16,41.69,5.76,8.39,10.14,25.70,54.43,1023.44,60.15,N; Tset = 25.00; Ttrue = 0024.8; T1 = 24.03; RH1 = 66.74; T2 = 25.60; RH2 = 60.25
2017.11.03_07:41:33,22.92,30.37,37.54,5.53,4.42,6.90,24.62,5.86,1015.92,33.36,36.82,41.27,5.54,8.18,9.64,25.68,55.36,1023.44,61.45,N; Tset = 25.40; Ttrue = 0025.2; T1 = 24.02; RH1 = 68.15; T2 = 25.60; RH2 = 61.47
2017.11.03_07:42:35,26.10,34.31,39.04,7.26,5.02,7.66,24.62,5.86,1015.92,29.18,37.21,42.97,5.58,8.21,10.14,25.68,56.36,1023.45,62.72,N; Tset = 25.60; Ttrue = 0025.6; T1 = 24.01; RH1 = 69.57; T2 = 25.61; RH2 = 62.72
2017.11.03_07:43:39,24.25,30.07,37.75,5.54,4.53,7.61,24.62,5.85,1015.93,27.20,34.57,40.74,6.08,8.06,9.42,25.69,57.32,1023.47,63.87,N; Tset = 26.00; Ttrue = 0025.9; T1 = 24.01; RH1 = 70.87; T2 = 25.61; RH2 = 63.95
2017.11.03_07:44:43,24.73,28.67,37.19,5.25,5.78,8.34,24.62,5.83,1015.95,25.78,34.56,39.83,3.92,8.20,10.29,25.69,58.27,1023.47,65.05,N; Tset = 26.40; Ttrue = 0026.3; T1 = 24.01; RH1 = 72.16; T2 = 25.61; RH2 = 65.13
2017.11.03_07:45:47,23.49,30.01,35.48,4.90,4.63,7.19,24.62,5.80,1015.97,30.42,31.53,39.18,3.66,8.46,10.67,25.70,59.24,1023.51,66.20,N; Tset = 26.80; Ttrue = 0026.6; T1 = 24.02; RH1 = 73.42; T2 = 25.61; RH2 = 66.32
2017.11.03_07:46:51,25.65,29.40,34.93,5.11,4.91,7.91,24.62,5.80,1016.03,28.90,31.09,41.01,5.02,8.90,10.68,25.70,60.18,1023.53,67.37,N; Tset = 27.20; Ttrue = 0027.0; T1 = 24.04; RH1 = 74.64; T2 = 25.61; RH2 = 67.48
2017.11.03_07:47:53,23.29,30.32,39.05,5.62,4.74,6.72,24.62,5.80,1016.04,27.52,34.81,42.13,4.76,9.77,11.02,25.70,61.18,1023.56,68.60,N; Tset = 27.40; Ttrue = 0027.3; T1 = 24.06; RH1 = 75.92; T2 = 25.61; RH2 = 68.71
2017.11.03_07:48:57,28.77,32.47,39.14,6.05,6.10,7.40,24.62,5.78,1016.07,30.74,37.77,46.33,5.19,7.85,10.30,25.70,62.17,1023.60,69.78,N; Tset = 27.80; Ttrue = 0027.7; T1 = 24.07; RH1 = 77.11; T2 = 25.62; RH2 = 69.91
2017.11.03_07:50:01,26.08,33.70,39.90,5.21,6.49,7.81,24.62,5.78,1016.10,28.83,39.20,47.14,5.36,8.68,10.90,25.70,63.16,1023.61,70.99,N; Tset = 28.20; Ttrue = 0028.0; T1 = 24.10; RH1 = 78.35; T2 = 25.62; RH2 = 71.10
2017.11.03_07:51:03,24.24,31.73,36.32,5.95,5.87,6.76,24.62,5.78,1016.13,29.43,37.05,48.88,6.00,8.20,10.36,25.70,64.15,1023.64,72.20,N; Tset = 28.40; Ttrue = 0028.3; T1 = 24.13; RH1 = 79.51; T2 = 25.62; RH2 = 72.31
2017.11.03_07:52:07,24.34,32.08,34.79,4.51,5.41,8.45,24.62,5.77,1016.16,30.15,37.27,45.37,8.67,9.29,10.69,25.70,65.11,1023.68,73.36,N; Tset = 28.80; Ttrue = 0028.6; T1 = 24.15; RH1 = 80.62; T2 = 25.63; RH2 = 73.48
2017.11.03_07:53:09,26.57,30.66,37.08,5.79,5.29,7.29,24.62,5.75,1016.18,27.81,38.55,48.75,7.73,9.27,11.36,25.70,66.11,1023.70,74.58,N; Tset = 29.00; Ttrue = 0028.9; T1 = 24.19; RH1 = 81.78; T2 = 25.63; RH2 = 74.70
2017.11.03_07:54:13,23.27,29.38,35.35,4.12,4.19,6.76,24.62,5.74,1016.22,30.97,39.44,52.20,6.09,9.37,10.97,25.71,67.07,1023.74,75.69,N; Tset = 29.40; Ttrue = 0029.2; T1 = 24.22; RH1 = 82.83; T2 = 25.64; RH2 = 75.86
2017.11.03_07:55:15,28.35,32.65,39.68,5.79,5.36,7.66,24.62,5.75,1016.25,32.17,38.95,52.05,6.34,9.60,12.27,25.72,68.03,1023.76,76.79,N; Tset = 29.60; Ttrue = 0029.5; T1 = 24.27; RH1 = 83.85; T2 = 25.65; RH2 = 76.98
2017.11.03_07:56:19,24.49,32.99,38.96,5.64,5.69,7.90,24.64,5.74,1016.26,34.41,43.54,52.77,6.89,11.36,12.27,25.72,68.99,1023.77,77.97,N; Tset = 30.00; Ttrue = 0029.8; T1 = 24.31; RH1 = 84.92; T2 = 25.65; RH2 = 78.16
2017.11.03_07:57:21,23.66,33.94,38.03,4.91,5.32,6.96,24.64,5.73,1016.26,32.31,42.65,56.90,6.93,10.30,11.48,25.72,69.99,1023.78,79.14,N; Tset = 30.20; Ttrue = 0030.1; T1 = 24.35; RH1 = 85.96; T2 = 25.66; RH2 = 79.32
2017.11.03_07:58:23,24.97,36.81,41.56,6.00,5.38,7.65,24.64,5.73,1016.25,34.53,43.79,54.99,6.54,11.31,11.52,25.72,70.92,1023.78,80.28,N; Tset = 30.40; Ttrue = 0030.4; T1 = 24.40; RH1 = 86.93; T2 = 25.66; RH2 = 80.45
2017.11.03_07:59:27,28.17,34.59,40.02,6.17,4.98,6.78,24.65,5.72,1016.27,35.17,48.22,57.32,7.33,12.25,12.87,25.72,71.92,1023.81,81.53,N; Tset = 30.80; Ttrue = 0030.6; T1 = 24.46; RH1 = 87.97; T2 = 25.67; RH2 = 81.67
2017.11.03_08:00:29,26.18,32.02,38.78,5.28,4.76,7.31,24.66,5.73,1016.31,36.19,49.52,59.07,8.11,11.02,13.22,25.74,72.87,1023.82,82.55,N; Tset = 31.00; Ttrue = 0030.9; T1 = 24.51; RH1 = 88.89; T2 = 25.68; RH2 = 82.78
2017.11.03_08:01:31,30.25,32.60,39.78,5.32,5.83,7.83,24.66,5.72,1016.33,42.79,45.99,60.35,7.66,12.63,14.14,25.74,73.77,1023.85,83.62,N; Tset = 31.20; Ttrue = 0031.2; T1 = 24.56; RH1 = 89.76; T2 = 25.68; RH2 = 83.85
2017.11.03_08:02:35,24.77,31.71,39.14,5.74,5.09,7.52,24.66,5.70,1016.36,35.58,46.14,58.63,8.56,12.64,16.48,25.74,74.72,1023.88,84.76,N; Tset = 31.60; Ttrue = 0031.4; T1 = 24.62; RH1 = 90.67; T2 = 25.68; RH2 = 84.98
2017.11.03_08:03:37,25.17,32.76,39.05,7.43,5.62,9.66,24.68,5.71,1016.39,36.96,48.31,62.28,9.03,15.17,16.28,25.74,75.66,1023.90,85.90,N; Tset = 31.80; Ttrue = 0031.7; T1 = 24.68; RH1 = 91.55; T2 = 25.68; RH2 = 86.11
2017.11.03_08:04:39,28.49,34.07,39.72,4.91,5.05,7.63,24.68,5.69,1016.36,40.79,54.48,64.08,11.27,16.17,16.97,25.74,76.58,1023.93,87.00,N; Tset = 32.00; Ttrue = 0031.9; T1 = 24.75; RH1 = 92.39; T2 = 25.69; RH2 = 87.19
2017.11.03_08:05:41,25.76,34.22,39.46,6.08,5.11,7.16,24.68,5.68,1016.39,45.33,55.51,66.97,13.40,16.49,18.89,25.75,77.50,1023.95,88.06,N; Tset = 32.20; Ttrue = 0032.2; T1 = 24.81; RH1 = 93.22; T2 = 25.69; RH2 = 88.29
2017.11.03_08:06:45,33.43,32.02,40.23,5.84,4.54,7.28,24.70,5.68,1016.40,42.54,55.77,69.10,15.77,18.42,20.65,25.76,78.38,1023.94,89.08,N; Tset = 32.60; Ttrue = 0032.4; T1 = 24.87; RH1 = 93.97; T2 = 25.70; RH2 = 89.32
2017.11.03_08:07:47,25.77,32.25,36.50,5.73,4.89,7.82,24.70,5.65,1016.42,40.57,52.07,71.38,20.47,20.28,22.70,25.76,79.25,1023.98,90.07,N; Tset = 32.80; Ttrue = 0032.7; T1 = 24.93; RH1 = 94.68; T2 = 25.70; RH2 = 90.34
