2017.11.14_03:25:48,11.64,15.33,15.94,2.57,2.38,4.60,24.45,3.27,975.22,14.06,17.20,23.59,17.11,18.60,8.47,25.27,73.20,982.57,79.25,N; Tset = 17.60; Ttrue = 0018.1; T1 = 24.28; RH1 = 76.90; T2 = 25.09; RH2 = 81.69
2017.11.14_03:37:26,10.41,12.25,14.94,2.31,1.51,4.46,25.36,3.34,1008.83,10.72,12.62,17.30,5.84,8.72,8.36,26.19,46.91,1016.39,49.40,N; Tset = 21.40; Ttrue = 0021.1; T1 = 24.62; RH1 = 54.43; T2 = 25.98; RH2 = 49.83
2017.11.14_03:38:30,10.58,12.34,14.93,2.21,1.42,3.96,25.36,3.32,1008.82,11.17,12.52,17.01,9.61,8.48,8.87,26.19,47.56,1016.40,50.52,N; Tset = 21.80; Ttrue = 0021.6; T1 = 24.57; RH1 = 55.83; T2 = 25.98; RH2 = 50.93
2017.11.14_03:39:34,9.76,13.03,15.55,2.03,2.09,4.38,25.36,3.33,1008.85,11.29,13.30,16.44,6.24,8.11,8.67,26.19,48.24,1016.42,51.64,N; Tset = 22.20; Ttrue = 0022.1; T1 = 24.54; RH1 = 57.25; T2 = 25.98; RH2 = 51.99
2017.11.14_03:40:38,12.11,13.94,14.57,2.59,2.63,4.42,25.36,3.33,1008.87,10.66,12.65,17.11,6.00,8.18,8.88,26.19,49.04,1016.42,52.86,N; Tset = 22.60; Ttrue = 0022.5; T1 = 24.51; RH1 = 58.76; T2 = 25.98; RH2 = 53.18
2017.11.14_03:41:42,11.57,13.42,15.07,3.03,2.28,4.17,25.36,3.33,1008.87,11.38,13.75,18.51,5.92,8.07,8.85,26.19,49.84,1016.42,54.00,N; Tset = 23.00; Ttrue = 0022.9; T1 = 24.47; RH1 = 60.16; T2 = 25.98; RH2 = 54.32
2017.11.14_03:42:46,11.16,12.33,14.71,2.05,2.02,3.81,25.36,3.28,1008.87,12.37,13.53,17.82,5.86,8.39,9.10,26.19,50.65,1016.43,55.16,N; Tset = 23.40; Ttrue = 0023.3; T1 = 24.44; RH1 = 61.57; T2 = 25.99; RH2 = 55.46
2017.11.14_03:43:50,10.56,12.43,14.35,2.33,2.21,3.92,25.36,3.25,1008.84,10.33,13.55,17.95,6.39,8.93,9.36,26.19,51.53,1016.41,56.31,N; Tset = 23.80; Ttrue = 0023.7; T1 = 24.42; RH1 = 62.99; T2 = 25.99; RH2 = 56.62
2017.11.14_03:44:54,12.23,12.20,14.50,1.97,1.97,4.18,25.37,3.21,1008.80,11.10,14.14,19.24,6.54,8.81,9.95,26.19,52.38,1016.36,57.46,N; Tset = 24.20; Ttrue = 0024.1; T1 = 24.40; RH1 = 64.34; T2 = 25.98; RH2 = 57.77
2017.11.14_03:45:58,13.37,12.25,15.44,2.02,2.58,4.90,25.38,3.24,1008.81,10.60,15.33,17.94,6.29,8.48,9.44,26.19,53.27,1016.36,58.66,N; Tset = 24.60; Ttrue = 0024.5; T1 = 24.38; RH1 = 65.74; T2 = 25.99; RH2 = 58.95
2017.11.14_03:47:02,10.04,12.15,14.62,1.99,2.09,4.45,25.38,3.28,1008.81,11.12,16.34,18.22,6.74,8.69,9.23,26.20,54.17,1016.36,59.73,N; Tset = 25.00; Ttrue = 0024.8; T1 = 24.36; RH1 = 67.05; T2 = 25.99; RH2 = 60.11
2017.11.14_03:48:06,10.40,12.19,14.90,2.40,2.75,4.33,25.38,3.29,1008.80,11.39,13.60,17.70,6.05,8.83,9.44,26.21,55.07,1016.36,60.88,N; Tset = 25.40; Ttrue = 0025.2; T1 = 24.35; RH1 = 68.37; T2 = 26.00; RH2 = 61.27
2017.11.14_03:49:08,10.84,12.12,14.90,2.90,2.67,3.79,25.38,3.29,1008.79,14.14,16.16,18.79,6.33,8.77,9.72,26.21,55.99,1016.35,62.01,N; Tset = 25.60; Ttrue = 0025.5; T1 = 24.35; RH1 = 69.65; T2 = 26.00; RH2 = 62.41
2017.11.14_03:50:12,10.19,13.71,14.61,2.97,2.98,4.74,25.38,3.28,1008.78,12.25,15.04,17.89,6.61,8.93,10.63,26.21,56.91,1016.36,63.15,N; Tset = 26.00; Ttrue = 0025.9; T1 = 24.35; RH1 = 70.93; T2 = 26.00; RH2 = 63.55
2017.11.14_03:51:16,11.45,12.95,16.33,2.00,1.49,4.51,25.38,3.29,1008.79,11.87,14.23,18.37,6.14,9.15,10.17,26.21,57.84,1016.37,64.31,N; Tset = 26.40; Ttrue = 0026.2; T1 = 24.36; RH1 = 72.21; T2 = 26.00; RH2 = 64.72
2017.11.14_03:52:18,11.83,13.77,15.73,2.07,1.81,4.14,25.38,3.35,1008.75,11.60,15.94,18.58,6.31,9.27,10.31,26.21,58.80,1016.34,65.50,N; Tset = 26.60; Ttrue = 0026.5; T1 = 24.37; RH1 = 73.47; T2 = 26.00; RH2 = 65.89
2017.11.14_03:53:22,12.21,13.71,15.37,3.21,2.34,4.15,25.38,3.39,1008.74,11.06,13.81,19.36,6.49,8.94,10.14,26.21,59.73,1016.30,66.62,N; Tset = 27.00; Ttrue = 0026.9; T1 = 24.38; RH1 = 74.67; T2 = 26.01; RH2 = 67.03
2017.11.14_03:54:24,11.05,12.72,14.56,2.06,2.25,4.36,25.38,3.39,1008.70,12.37,15.13,20.24,7.66,9.24,10.96,26.21,60.67,1016.26,67.77,N; Tset = 27.20; Ttrue = 0027.1; T1 = 24.40; RH1 = 75.87; T2 = 26.01; RH2 = 68.17
2017.11.14_03:55:28,10.06,13.21,15.10,2.58,4.20,5.03,25.39,3.40,1008.68,11.51,15.66,18.77,6.97,8.88,10.48,26.21,61.58,1016.25,68.87,N; Tset = 27.60; Ttrue = 0027.5; T1 = 24.42; RH1 = 76.98; T2 = 26.01; RH2 = 69.27
2017.11.14_03:56:30,10.54,13.73,16.31,2.47,2.42,4.36,25.39,3.42,1008.71,12.87,13.53,18.34,6.82,9.18,9.89,26.21,62.51,1016.28,69.99,N; Tset = 27.80; Ttrue = 0027.8; T1 = 24.45; RH1 = 78.13; T2 = 26.02; RH2 = 70.39
2017.11.14_03:57:34,11.42,13.42,14.78,2.56,1.95,4.22,25.39,3.41,1008.74,11.81,14.46,19.09,6.76,9.28,10.41,26.22,63.43,1016.31,71.04,N; Tset = 28.20; Ttrue = 0028.1; T1 = 24.47; RH1 = 79.21; T2 = 26.02; RH2 = 71.51
2017.11.14_03:58:36,11.31,13.09,15.46,2.14,2.22,4.47,25.39,3.38,1008.75,12.56,15.12,19.96,7.50,9.96,10.90,26.23,64.34,1016.32,72.10,N; Tset = 28.40; Ttrue = 0028.4; T1 = 24.50; RH1 = 80.28; T2 = 26.03; RH2 = 72.59
2017.11.14_03:59:40,11.35,13.52,15.05,2.57,2.52,4.18,25.39,3.37,1008.76,12.42,15.46,20.24,7.10,9.13,10.91,26.23,65.28,1016.31,73.21,N; Tset = 28.80; Ttrue = 0028.6; T1 = 24.53; RH1 = 81.35; T2 = 26.03; RH2 = 73.71
2017.11.14_04:00:42,11.32,12.65,16.40,2.17,2.52,4.20,25.40,3.39,1008.75,12.73,16.93,21.77,6.78,10.20,10.50,26.22,66.18,1016.30,74.29,N; Tset = 29.00; Ttrue = 0028.9; T1 = 24.56; RH1 = 82.36; T2 = 26.04; RH2 = 74.79
2017.11.14_04:01:44,11.45,13.75,14.61,3.29,3.16,4.89,25.40,3.42,1008.76,12.84,19.86,22.97,6.94,9.41,10.30,26.23,67.10,1016.29,75.42,N; Tset = 29.20; Ttrue = 0029.2; T1 = 24.61; RH1 = 83.41; T2 = 26.04; RH2 = 75.90
2017.11.14_04:02:48,11.96,14.29,17.23,2.97,2.23,4.72,25.39,3.45,1008.74,13.58,19.99,24.27,7.15,9.87,10.83,26.23,68.02,1016.30,76.48,N; Tset = 29.60; Ttrue = 0029.5; T1 = 24.64; RH1 = 84.40; T2 = 26.05; RH2 = 76.99
2017.11.14_04:03:50,11.18,13.53,15.60,3.49,1.91,4.40,25.40,3.47,1008.73,14.32,20.27,25.40,7.10,10.35,11.49,26.25,68.92,1016.28,77.50,N; Tset = 29.80; Ttrue = 0029.7; T1 = 24.68; RH1 = 85.39; T2 = 26.05; RH2 = 78.08
2017.11.14_04:04:52,10.92,15.23,15.29,2.66,2.69,4.95,25.42,3.44,1008.70,14.42,19.52,24.44,7.59,10.48,11.40,26.25,69.83,1016.26,78.58,N; Tset = 30.00; Ttrue = 0030.0; T1 = 24.73; RH1 = 86.34; T2 = 26.06; RH2 = 79.14
2017.11.14_04:05:56,11.76,14.23,15.46,1.96,3.13,4.48,25.41,3.42,1008.73,15.81,19.78,25.07,8.40,10.86,11.52,26.25,70.71,1016.28,79.65,N; Tset = 30.40; Ttrue = 0030.3; T1 = 24.78; RH1 = 87.24; T2 = 26.06; RH2 = 80.23
2017.11.14_04:06:58,11.45,13.04,15.96,2.37,2.23,4.92,25.42,3.41,1008.73,17.46,21.61,27.33,8.62,11.39,11.87,26.26,71.61,1016.29,80.70,N; Tset = 30.60; Ttrue = 0030.5; T1 = 24.83; RH1 = 88.18; T2 = 26.07; RH2 = 81.28
2017.11.14_04:08:00,10.98,13.96,15.26,2.68,2.70,4.59,25.41,3.43,1008.72,15.06,21.07,25.35,8.76,11.33,12.52,26.27,72.49,1016.29,81.69,N; Tset = 30.80; Ttrue = 0030.7; T1 = 24.87; RH1 = 89.06; T2 = 26.07; RH2 = 82.33
2017.11.14_04:09:02,11.80,13.63,15.48,2.53,1.89,4.55,25.41,3.43,1008.74,15.93,21.95,27.10,9.45,12.14,13.25,26.27,73.36,1016.31,82.70,N; Tset = 31.00; Ttrue = 0031.0; T1 = 24.91; RH1 = 89.90; T2 = 26.08; RH2 = 83.34
2017.11.14_04:10:06,11.74,14.37,15.74,3.62,1.91,4.46,25.42,3.42,1008.70,16.25,19.80,27.01,10.69,13.30,13.80,26.27,74.21,1016.28,83.72,N; Tset = 31.40; Ttrue = 0031.2; T1 = 24.96; RH1 = 90.73; T2 = 26.08; RH2 = 84.38
2017.11.14_04:11:08,12.11,16.19,16.74,2.64,2.91,4.70,25.42,3.39,1008.70,19.07,21.69,28.07,11.57,13.54,14.72,26.27,75.09,1016.27,84.73,N; Tset = 31.60; Ttrue = 0031.5; T1 = 25.01; RH1 = 91.56; T2 = 26.09; RH2 = 85.42
2017.11.14_04:12:10,13.94,14.56,16.26,2.82,1.90,4.23,25.43,3.36,1008.73,16.15,20.99,28.81,14.71,14.88,16.33,26.29,75.95,1016.28,85.71,N; Tset = 31.80; Ttrue = 0031.7; T1 = 25.07; RH1 = 92.38; T2 = 26.10; RH2 = 86.44
2017.11.14_04:13:12,13.18,15.66,16.64,2.58,2.78,4.67,25.43,3.35,1008.69,17.97,21.91,29.27,16.35,16.81,18.09,26.29,76.80,1016.28,86.74,N; Tset = 32.00; Ttrue = 0031.9; T1 = 25.12; RH1 = 93.17; T2 = 26.10; RH2 = 87.48
2017.11.14_04:14:14,11.69,13.91,18.02,2.54,2.47,4.43,25.44,3.32,1008.70,17.92,22.90,30.07,18.93,19.72,19.60,26.29,77.67,1016.27,87.80,N; Tset = 32.20; Ttrue = 0032.1; T1 = 25.19; RH1 = 93.96; T2 = 26.11; RH2 = 88.50
2017.11.14_04:15:16,11.72,13.73,17.09,4.33,3.19,4.73,25.46,3.31,1008.74,20.39,24.13,31.72,20.87,20.24,20.95,26.30,78.52,1016.32,88.71,N; Tset = 32.40; Ttrue = 0032.4; T1 = 25.24; RH1 = 94.68; T2 = 26.12; RH2 = 89.50
