2017.11.03_04:02:03,23.61,24.29,26.54,3.37,3.87,7.54,23.88,5.51,978.91,23.07,27.06,35.11,14.01,15.60,16.65,24.90,73.29,986.15,80.28,N; Tset = 17.00; Ttrue = 0017.7; T1 = 24.17; RH1 = 76.51; T2 = 24.83; RH2 = 82.35
2017.11.03_04:30:47,32.99,38.75,42.29,6.01,6.94,8.20,24.77,5.72,1013.28,34.18,37.46,48.36,6.81,9.79,11.57,25.83,60.65,1020.77,67.94,N; Tset = 27.40; Ttrue = 0027.2; T1 = 24.06; RH1 = 75.76; T2 = 25.73; RH2 = 68.09
2017.11.03_04:31:49,25.54,36.26,45.75,5.73,6.14,8.40,24.76,5.72,1013.29,31.47,38.19,49.54,5.49,9.53,11.43,25.84,61.60,1020.79,69.05,N; Tset = 27.60; Ttrue = 0027.6; T1 = 24.08; RH1 = 76.92; T2 = 25.73; RH2 = 69.25
2017.11.03_04:32:53,29.63,34.77,42.57,6.77,5.79,9.10,24.77,5.74,1013.34,31.94,41.07,58.42,6.18,10.15,11.18,25.84,62.58,1020.82,70.22,N; Tset = 28.00; Ttrue = 0027.9; T1 = 24.11; RH1 = 78.11; T2 = 25.73; RH2 = 70.43
2017.11.03_04:33:57,29.18,34.19,40.37,6.67,6.47,9.12,24.76,5.76,1013.33,33.59,42.11,52.75,6.19,9.76,11.59,25.84,63.50,1020.84,71.32,N; Tset = 28.40; Ttrue = 0028.2; T1 = 24.14; RH1 = 79.18; T2 = 25.73; RH2 = 71.56
2017.11.03_04:34:59,29.36,39.86,43.94,8.25,5.76,8.38,24.76,5.77,1013.35,33.61,47.56,53.34,7.95,12.38,12.10,25.84,64.48,1020.84,72.48,N; Tset = 28.60; Ttrue = 0028.6; T1 = 24.17; RH1 = 80.35; T2 = 25.73; RH2 = 72.72
2017.11.03_04:36:03,30.69,39.26,42.28,6.47,5.74,8.86,24.77,5.78,1013.35,36.53,41.80,52.98,6.37,10.88,12.04,25.84,65.50,1020.85,73.72,N; Tset = 29.00; Ttrue = 0028.8; T1 = 24.20; RH1 = 81.53; T2 = 25.73; RH2 = 73.97
2017.11.03_04:37:05,28.34,35.17,43.50,5.22,6.44,9.14,24.76,5.80,1013.36,35.74,43.93,54.49,6.77,10.54,11.97,25.84,66.41,1020.87,74.77,N; Tset = 29.20; Ttrue = 0029.1; T1 = 24.24; RH1 = 82.49; T2 = 25.73; RH2 = 75.07
2017.11.03_04:38:09,26.89,37.53,43.60,6.39,6.35,9.12,24.76,5.80,1013.36,38.94,44.19,54.87,7.14,10.41,12.36,25.84,67.34,1020.87,75.88,N; Tset = 29.60; Ttrue = 0029.4; T1 = 24.28; RH1 = 83.50; T2 = 25.73; RH2 = 76.16
2017.11.03_04:39:11,26.73,37.55,46.05,6.04,6.18,7.97,24.76,5.80,1013.37,35.33,48.27,58.07,7.18,10.69,13.28,25.86,68.31,1020.86,76.97,N; Tset = 29.80; Ttrue = 0029.7; T1 = 24.32; RH1 = 84.58; T2 = 25.73; RH2 = 77.36
2017.11.03_04:40:13,28.69,34.10,41.82,5.68,6.08,8.25,24.76,5.80,1013.41,33.10,44.69,59.71,6.74,10.38,12.68,25.86,69.23,1020.88,78.03,N; Tset = 30.00; Ttrue = 0030.0; T1 = 24.36; RH1 = 85.53; T2 = 25.73; RH2 = 78.44
2017.11.03_04:41:17,29.65,35.63,42.93,5.60,6.41,9.36,24.78,5.80,1013.41,38.79,48.69,59.03,6.60,11.23,13.79,25.86,70.19,1020.87,79.18,N; Tset = 30.40; Ttrue = 0030.3; T1 = 24.40; RH1 = 86.56; T2 = 25.74; RH2 = 79.58
2017.11.03_04:42:19,27.66,35.66,44.40,6.50,6.45,8.73,24.78,5.80,1013.43,40.30,50.53,60.55,9.83,11.63,15.89,25.86,71.16,1020.89,80.34,N; Tset = 30.60; Ttrue = 0030.5; T1 = 24.45; RH1 = 87.54; T2 = 25.74; RH2 = 80.74
2017.11.03_04:43:21,31.71,36.36,45.52,5.45,6.24,9.90,24.78,5.80,1013.42,38.08,50.06,62.90,8.23,10.68,13.16,25.87,72.06,1020.92,81.36,N; Tset = 30.80; Ttrue = 0030.8; T1 = 24.50; RH1 = 88.43; T2 = 25.74; RH2 = 81.82
2017.11.03_04:44:25,29.07,38.02,46.26,5.37,5.59,8.67,24.78,5.79,1013.43,38.72,51.28,65.09,7.55,11.52,13.87,25.88,72.97,1020.92,82.40,N; Tset = 31.20; Ttrue = 0031.0; T1 = 24.55; RH1 = 89.36; T2 = 25.74; RH2 = 82.91
2017.11.03_04:45:27,28.27,39.52,47.45,6.75,6.21,8.18,24.78,5.78,1013.47,40.68,52.06,64.99,8.44,12.09,14.10,25.88,73.91,1020.93,83.52,N; Tset = 31.40; Ttrue = 0031.3; T1 = 24.60; RH1 = 90.29; T2 = 25.75; RH2 = 84.04
2017.11.03_04:46:29,30.15,39.71,45.66,6.99,7.69,8.40,24.78,5.79,1013.43,42.13,54.27,67.10,9.50,12.59,16.38,25.88,74.82,1020.94,84.60,N; Tset = 31.60; Ttrue = 0031.5; T1 = 24.65; RH1 = 91.15; T2 = 25.75; RH2 = 85.13
2017.11.03_04:47:31,28.41,35.81,47.60,5.67,5.51,8.37,24.78,5.79,1013.48,42.73,54.43,68.68,10.78,14.54,18.16,25.88,75.73,1020.95,85.67,N; Tset = 31.80; Ttrue = 0031.8; T1 = 24.71; RH1 = 92.00; T2 = 25.75; RH2 = 86.23
2017.11.03_04:48:35,29.19,40.99,46.78,6.76,7.53,8.74,24.78,5.78,1013.46,41.94,55.75,72.68,13.65,17.53,19.18,25.88,76.63,1020.95,86.75,N; Tset = 32.20; Ttrue = 0032.0; T1 = 24.77; RH1 = 92.83; T2 = 25.75; RH2 = 87.28
2017.11.03_04:49:37,26.93,36.77,48.42,5.37,5.85,7.87,24.78,5.78,1013.48,44.18,58.21,74.79,15.72,17.95,21.30,25.90,77.56,1020.96,87.78,N; Tset = 32.40; Ttrue = 0032.3; T1 = 24.83; RH1 = 93.68; T2 = 25.76; RH2 = 88.39
2017.11.03_04:50:39,27.16,35.85,48.72,5.36,5.75,8.66,24.78,5.80,1013.49,45.79,59.57,76.94,17.66,19.89,22.06,25.90,78.44,1020.96,88.81,N; Tset = 32.60; Ttrue = 0032.5; T1 = 24.89; RH1 = 94.43; T2 = 25.76; RH2 = 89.44
