2017.11.11_03:05:56,11.17,14.10,16.52,2.83,2.56,4.59,23.96,4.06,979.39,14.28,17.85,25.29,18.46,16.96,24.18,24.78,73.12,986.71,82.41,N; Tset = 17.60; Ttrue = 0018.1; T1 = 24.11; RH1 = 78.84; T2 = 24.89; RH2 = 83.06
2017.11.11_03:31:20,10.29,12.68,13.50,2.47,2.44,4.60,24.89,3.84,1012.96,11.45,13.65,17.73,6.61,8.92,9.80,25.72,58.36,1020.51,66.75,N; Tset = 26.00; Ttrue = 0025.9; T1 = 24.22; RH1 = 73.33; T2 = 25.82; RH2 = 66.04
2017.11.11_03:32:24,12.73,13.86,13.44,1.77,1.37,4.41,24.88,3.79,1012.97,12.28,13.76,18.78,6.92,8.82,9.70,25.72,59.24,1020.54,67.83,N; Tset = 26.40; Ttrue = 0026.3; T1 = 24.23; RH1 = 74.47; T2 = 25.82; RH2 = 67.10
2017.11.11_03:33:28,11.58,11.48,13.29,1.28,2.85,4.26,24.89,3.76,1012.96,11.75,13.03,20.86,8.01,9.41,9.33,25.72,60.13,1020.52,68.94,N; Tset = 26.80; Ttrue = 0026.6; T1 = 24.24; RH1 = 75.62; T2 = 25.83; RH2 = 68.19
2017.11.11_03:34:30,9.89,12.04,15.01,2.49,2.15,4.19,24.90,3.75,1012.97,11.66,13.82,17.93,6.69,8.86,9.70,25.72,61.06,1020.54,70.10,N; Tset = 27.00; Ttrue = 0026.9; T1 = 24.26; RH1 = 76.82; T2 = 25.83; RH2 = 69.33
2017.11.11_03:35:34,10.07,12.58,13.89,1.75,1.95,4.69,24.90,3.73,1012.99,11.28,13.57,18.59,6.63,9.22,9.32,25.74,61.98,1020.55,71.16,N; Tset = 27.40; Ttrue = 0027.2; T1 = 24.28; RH1 = 77.94; T2 = 25.84; RH2 = 70.43
2017.11.11_03:36:36,11.49,13.53,13.52,2.35,2.21,4.47,24.90,3.75,1012.98,14.28,15.66,20.13,6.26,9.38,9.58,25.74,62.87,1020.56,72.26,N; Tset = 27.60; Ttrue = 0027.5; T1 = 24.30; RH1 = 79.01; T2 = 25.85; RH2 = 71.51
2017.11.11_03:37:38,11.35,14.29,13.53,2.25,2.06,3.85,24.92,3.75,1012.97,12.97,14.16,20.83,6.44,9.46,9.51,25.74,63.78,1020.56,73.40,N; Tset = 27.80; Ttrue = 0027.8; T1 = 24.33; RH1 = 80.12; T2 = 25.86; RH2 = 72.62
2017.11.11_03:38:42,10.48,12.30,15.14,1.81,2.14,4.52,24.92,3.74,1012.97,11.09,15.32,17.97,6.62,9.73,10.35,25.74,64.68,1020.55,74.49,N; Tset = 28.20; Ttrue = 0028.1; T1 = 24.36; RH1 = 81.15; T2 = 25.86; RH2 = 73.71
2017.11.11_03:39:44,11.42,12.88,14.56,2.53,1.55,4.24,24.92,3.72,1012.92,10.96,13.67,20.29,6.37,9.18,10.22,25.74,65.55,1020.51,75.54,N; Tset = 28.40; Ttrue = 0028.3; T1 = 24.39; RH1 = 82.14; T2 = 25.86; RH2 = 74.75
2017.11.11_03:40:48,10.68,12.20,12.61,1.80,1.37,4.02,24.92,3.70,1012.92,12.95,14.73,21.05,7.19,9.21,10.21,25.74,66.45,1020.49,76.62,N; Tset = 28.80; Ttrue = 0028.6; T1 = 24.42; RH1 = 83.16; T2 = 25.87; RH2 = 75.80
2017.11.11_03:41:50,10.71,16.32,14.84,2.59,1.44,4.23,24.94,3.69,1012.89,13.26,15.09,20.03,7.93,9.89,10.10,25.75,67.33,1020.49,77.67,N; Tset = 29.00; Ttrue = 0028.9; T1 = 24.46; RH1 = 84.14; T2 = 25.88; RH2 = 76.88
2017.11.11_03:42:52,12.13,13.50,13.71,2.24,1.79,3.71,24.95,3.71,1012.88,13.43,14.55,20.23,7.33,10.02,10.60,25.76,68.23,1020.46,78.74,N; Tset = 29.20; Ttrue = 0029.1; T1 = 24.50; RH1 = 85.14; T2 = 25.88; RH2 = 77.95
2017.11.11_03:43:54,9.53,13.17,14.52,1.34,1.60,4.20,24.95,3.73,1012.88,13.82,14.55,22.04,7.59,10.09,10.86,25.76,69.13,1020.45,79.84,N; Tset = 29.40; Ttrue = 0029.4; T1 = 24.54; RH1 = 86.12; T2 = 25.89; RH2 = 79.02
2017.11.11_03:44:58,11.27,12.21,12.33,2.08,1.98,3.23,24.95,3.75,1012.91,12.67,15.26,21.44,7.63,10.56,11.07,25.76,70.03,1020.47,80.91,N; Tset = 29.80; Ttrue = 0029.6; T1 = 24.57; RH1 = 87.05; T2 = 25.89; RH2 = 80.10
2017.11.11_03:46:00,10.73,11.48,13.37,2.30,2.37,3.92,24.96,3.75,1012.91,15.03,14.40,21.51,7.84,10.74,11.03,25.76,70.89,1020.49,81.96,N; Tset = 30.00; Ttrue = 0029.9; T1 = 24.62; RH1 = 87.92; T2 = 25.90; RH2 = 81.12
2017.11.11_03:47:02,12.14,11.79,13.39,1.77,1.99,3.70,24.96,3.76,1012.90,13.43,15.88,20.94,8.40,11.25,11.40,25.76,71.72,1020.47,82.97,N; Tset = 30.20; Ttrue = 0030.1; T1 = 24.66; RH1 = 88.76; T2 = 25.90; RH2 = 82.12
2017.11.11_03:48:04,9.85,14.47,12.97,1.24,1.63,3.39,24.97,3.81,1012.87,12.05,16.44,20.74,8.81,10.67,11.85,25.78,72.62,1020.44,84.01,N; Tset = 30.40; Ttrue = 0030.4; T1 = 24.71; RH1 = 89.71; T2 = 25.90; RH2 = 83.18
2017.11.11_03:49:06,10.85,12.99,14.17,1.95,1.79,3.94,24.97,3.85,1012.86,12.32,17.95,23.95,9.77,11.08,12.09,25.78,73.48,1020.41,85.03,N; Tset = 30.60; Ttrue = 0030.6; T1 = 24.76; RH1 = 90.55; T2 = 25.90; RH2 = 84.23
2017.11.11_03:50:10,12.06,12.28,16.90,2.34,2.23,4.57,24.97,3.87,1012.82,12.41,15.82,24.11,10.19,12.86,13.62,25.78,74.32,1020.37,86.02,N; Tset = 31.00; Ttrue = 0030.8; T1 = 24.80; RH1 = 91.35; T2 = 25.91; RH2 = 85.20
2017.11.11_03:51:12,10.96,13.00,16.75,2.72,3.50,4.19,24.98,3.91,1012.78,12.26,18.11,22.10,11.75,13.84,14.85,25.79,75.18,1020.34,87.02,N; Tset = 31.20; Ttrue = 0031.1; T1 = 24.86; RH1 = 92.20; T2 = 25.91; RH2 = 86.24
2017.11.11_03:52:14,12.09,13.37,14.61,2.48,1.84,3.99,24.99,3.97,1012.74,14.06,16.29,24.27,13.19,15.04,15.71,25.80,76.04,1020.30,88.05,N; Tset = 31.40; Ttrue = 0031.3; T1 = 24.91; RH1 = 93.01; T2 = 25.91; RH2 = 87.28
2017.11.11_03:53:16,11.67,15.25,17.16,1.57,1.98,4.74,24.99,4.02,1012.69,13.43,17.17,24.16,15.38,17.41,20.21,25.82,76.86,1020.26,88.97,N; Tset = 31.60; Ttrue = 0031.5; T1 = 24.96; RH1 = 93.77; T2 = 25.92; RH2 = 88.27
2017.11.11_03:54:18,11.87,14.77,16.16,2.02,2.68,4.77,24.99,4.04,1012.67,14.50,18.47,26.20,17.93,17.27,36.83,25.82,77.69,1020.23,89.93,N; Tset = 31.80; Ttrue = 0031.7; T1 = 25.01; RH1 = 94.49; T2 = 25.93; RH2 = 89.24
