2017.11.11_06:27:32,15.77,17.00,20.13,3.69,3.05,4.56,24.23,4.47,978.66,16.94,20.41,25.63,17.70,15.54,16.43,25.08,72.10,985.95,81.36,N; Tset = 17.20; Ttrue = 0017.7; T1 = 24.25; RH1 = 78.61; T2 = 25.15; RH2 = 82.20
2017.11.11_06:39:10,15.87,17.86,20.51,3.32,3.31,5.31,25.07,4.49,1012.43,15.83,20.33,23.11,5.08,8.40,9.39,25.92,46.65,1020.01,50.76,N; Tset = 21.00; Ttrue = 0020.8; T1 = 24.53; RH1 = 55.35; T2 = 25.98; RH2 = 50.39
2017.11.11_06:40:14,16.04,17.38,20.54,3.50,3.22,5.03,25.07,4.49,1012.45,16.27,17.36,23.45,5.61,8.49,8.78,25.92,47.33,1020.00,51.89,N; Tset = 21.40; Ttrue = 0021.3; T1 = 24.48; RH1 = 56.76; T2 = 25.98; RH2 = 51.50
2017.11.11_06:41:18,17.77,19.32,22.21,2.91,3.00,5.47,25.07,4.49,1012.47,20.89,19.80,23.61,6.82,8.83,9.65,25.92,48.04,1020.01,53.04,N; Tset = 21.80; Ttrue = 0021.7; T1 = 24.44; RH1 = 58.21; T2 = 25.98; RH2 = 52.61
2017.11.11_06:42:22,13.33,16.59,19.42,2.08,2.34,4.79,25.07,4.48,1012.45,15.11,18.11,22.22,6.29,8.36,9.93,25.92,48.84,1019.99,54.24,N; Tset = 22.20; Ttrue = 0022.1; T1 = 24.40; RH1 = 59.70; T2 = 25.97; RH2 = 53.77
2017.11.11_06:43:28,13.16,16.03,18.36,2.91,2.79,4.82,25.07,4.45,1012.44,15.09,18.85,22.90,5.95,9.02,8.94,25.92,49.64,1020.00,55.39,N; Tset = 22.80; Ttrue = 0022.6; T1 = 24.36; RH1 = 61.11; T2 = 25.97; RH2 = 54.93
2017.11.11_06:44:32,13.94,17.79,18.63,2.33,2.78,5.01,25.07,4.44,1012.43,15.38,17.83,22.04,5.31,7.70,8.24,25.92,50.47,1020.00,56.56,N; Tset = 23.20; Ttrue = 0023.0; T1 = 24.34; RH1 = 62.52; T2 = 25.97; RH2 = 56.07
2017.11.11_06:45:36,15.05,19.92,20.76,3.36,2.90,5.32,25.07,4.43,1012.47,16.31,19.45,23.82,5.89,8.56,9.20,25.92,51.37,1019.99,57.78,N; Tset = 23.60; Ttrue = 0023.4; T1 = 24.31; RH1 = 63.99; T2 = 25.97; RH2 = 57.28
2017.11.11_06:46:40,15.01,18.92,22.71,5.64,2.78,5.04,25.07,4.44,1012.44,18.83,19.26,25.07,6.71,8.93,10.29,25.91,52.26,1020.00,59.00,N; Tset = 24.00; Ttrue = 0023.8; T1 = 24.29; RH1 = 65.39; T2 = 25.97; RH2 = 58.45
2017.11.11_06:47:42,14.30,20.19,21.44,3.98,3.14,5.23,25.07,4.46,1012.46,18.65,19.38,25.11,6.18,9.14,9.35,25.90,53.20,1020.01,60.24,N; Tset = 24.20; Ttrue = 0024.2; T1 = 24.27; RH1 = 66.81; T2 = 25.96; RH2 = 59.66
2017.11.11_06:48:46,14.88,17.27,18.87,2.67,2.80,4.32,25.06,4.45,1012.47,16.12,20.95,24.62,6.69,8.62,10.32,25.90,54.11,1020.01,61.44,N; Tset = 24.60; Ttrue = 0024.5; T1 = 24.25; RH1 = 68.16; T2 = 25.96; RH2 = 60.86
2017.11.11_06:49:50,14.12,17.21,18.83,5.93,2.34,5.07,25.06,4.45,1012.47,14.38,17.63,22.23,6.30,9.12,10.71,25.90,55.02,1020.01,62.57,N; Tset = 25.00; Ttrue = 0024.9; T1 = 24.24; RH1 = 69.45; T2 = 25.96; RH2 = 62.00
2017.11.11_06:50:54,12.73,14.66,18.27,2.81,1.98,4.97,25.05,4.46,1012.47,13.01,16.50,21.11,6.07,8.20,9.38,25.90,55.96,1020.01,63.74,N; Tset = 25.40; Ttrue = 0025.2; T1 = 24.24; RH1 = 70.78; T2 = 25.96; RH2 = 63.16
2017.11.11_06:51:58,12.84,15.41,16.46,2.30,2.29,5.05,25.05,4.47,1012.47,12.96,16.00,27.83,5.79,8.64,9.31,25.90,56.92,1020.01,64.96,N; Tset = 25.80; Ttrue = 0025.6; T1 = 24.24; RH1 = 72.10; T2 = 25.96; RH2 = 64.37
2017.11.11_06:53:00,14.04,15.57,17.98,4.17,3.00,4.60,25.05,4.46,1012.47,16.81,16.90,22.28,5.70,9.03,9.72,25.90,57.84,1020.02,66.11,N; Tset = 26.00; Ttrue = 0025.9; T1 = 24.24; RH1 = 73.35; T2 = 25.96; RH2 = 65.54
2017.11.11_06:54:04,14.72,16.85,19.08,2.85,2.81,4.99,25.05,4.45,1012.47,15.17,17.08,24.05,6.02,9.73,11.26,25.90,58.79,1020.05,67.23,N; Tset = 26.40; Ttrue = 0026.2; T1 = 24.24; RH1 = 74.58; T2 = 25.96; RH2 = 66.68
2017.11.11_06:55:06,14.60,18.39,19.52,3.80,3.86,5.19,25.05,4.45,1012.49,16.69,20.09,23.69,6.08,9.10,10.04,25.90,59.74,1020.06,68.39,N; Tset = 26.60; Ttrue = 0026.6; T1 = 24.25; RH1 = 75.81; T2 = 25.95; RH2 = 67.84
2017.11.11_06:56:10,15.86,16.71,18.97,2.73,3.36,4.76,25.05,4.44,1012.52,16.30,19.38,24.98,6.62,9.07,10.33,25.90,60.70,1020.08,69.56,N; Tset = 27.00; Ttrue = 0026.9; T1 = 24.27; RH1 = 77.03; T2 = 25.95; RH2 = 69.02
2017.11.11_06:57:14,12.60,16.63,17.35,1.62,2.31,4.61,25.05,4.44,1012.50,14.22,18.41,21.77,6.43,8.71,9.44,25.90,61.65,1020.06,70.70,N; Tset = 27.40; Ttrue = 0027.2; T1 = 24.28; RH1 = 78.21; T2 = 25.95; RH2 = 70.15
2017.11.11_06:58:16,13.20,16.21,18.41,2.72,2.14,4.54,25.05,4.41,1012.52,16.65,19.46,24.19,6.79,9.39,11.31,25.89,62.59,1020.07,71.90,N; Tset = 27.60; Ttrue = 0027.5; T1 = 24.31; RH1 = 79.33; T2 = 25.95; RH2 = 71.30
2017.11.11_06:59:20,13.73,15.94,18.25,2.96,2.40,4.40,25.05,4.42,1012.50,17.70,21.48,28.08,6.77,9.38,11.39,25.90,63.53,1020.08,73.00,N; Tset = 28.00; Ttrue = 0027.8; T1 = 24.33; RH1 = 80.47; T2 = 25.95; RH2 = 72.45
2017.11.11_07:00:22,13.97,14.89,18.52,3.46,2.70,4.22,25.05,4.41,1012.49,15.59,19.99,25.58,6.59,9.09,9.76,25.90,64.49,1020.05,74.12,N; Tset = 28.20; Ttrue = 0028.1; T1 = 24.36; RH1 = 81.58; T2 = 25.95; RH2 = 73.58
2017.11.11_07:01:24,13.49,15.51,18.36,2.85,2.95,4.77,25.05,4.41,1012.48,15.52,18.54,25.47,6.38,9.20,10.20,25.90,65.41,1020.04,75.21,N; Tset = 28.40; Ttrue = 0028.4; T1 = 24.39; RH1 = 82.62; T2 = 25.95; RH2 = 74.70
2017.11.11_07:02:28,16.25,16.28,20.23,3.61,3.01,4.98,25.05,4.39,1012.51,15.68,20.22,27.57,7.54,9.88,11.01,25.90,66.35,1020.05,76.32,N; Tset = 28.80; Ttrue = 0028.7; T1 = 24.41; RH1 = 83.70; T2 = 25.95; RH2 = 75.82
2017.11.11_07:03:30,12.46,14.71,18.65,3.17,2.47,4.95,25.05,4.39,1012.49,15.34,20.06,27.06,8.09,11.13,11.27,25.90,67.29,1020.03,77.48,N; Tset = 29.00; Ttrue = 0028.9; T1 = 24.45; RH1 = 84.76; T2 = 25.95; RH2 = 76.95
2017.11.11_07:04:34,14.04,15.94,17.73,1.83,6.84,4.13,25.05,4.37,1012.53,15.20,18.67,26.61,6.95,9.99,10.94,25.90,68.21,1020.04,78.59,N; Tset = 29.40; Ttrue = 0029.2; T1 = 24.49; RH1 = 85.74; T2 = 25.95; RH2 = 78.07
2017.11.11_07:05:36,13.00,15.40,18.65,3.06,2.65,4.51,25.05,4.38,1012.52,15.49,20.52,27.04,7.43,10.01,10.88,25.90,69.14,1020.06,79.69,N; Tset = 29.60; Ttrue = 0029.5; T1 = 24.53; RH1 = 86.75; T2 = 25.95; RH2 = 79.17
2017.11.11_07:06:38,13.75,14.69,19.85,3.20,2.42,4.59,25.05,4.39,1012.48,15.39,20.18,27.67,7.97,10.12,11.54,25.90,70.07,1020.05,80.78,N; Tset = 29.80; Ttrue = 0029.7; T1 = 24.57; RH1 = 87.73; T2 = 25.95; RH2 = 80.28
2017.11.11_07:07:42,13.23,15.90,18.62,4.23,2.44,5.78,25.04,4.38,1012.48,20.37,23.98,28.70,8.78,10.81,11.31,25.90,70.96,1020.03,81.84,N; Tset = 30.20; Ttrue = 0030.0; T1 = 24.61; RH1 = 88.64; T2 = 25.95; RH2 = 81.33
2017.11.11_07:08:44,12.91,16.31,20.13,3.89,2.50,4.97,25.05,4.37,1012.47,18.98,21.37,26.99,8.15,10.88,11.95,25.90,71.89,1020.01,82.98,N; Tset = 30.40; Ttrue = 0030.3; T1 = 24.66; RH1 = 89.62; T2 = 25.96; RH2 = 82.44
2017.11.11_07:09:46,12.28,14.80,16.87,3.38,2.57,4.66,25.04,4.35,1012.46,15.74,19.45,27.31,8.22,10.83,12.27,25.90,72.81,1019.98,84.06,N; Tset = 30.60; Ttrue = 0030.5; T1 = 24.70; RH1 = 90.53; T2 = 25.95; RH2 = 83.55
2017.11.11_07:10:48,14.39,15.70,17.27,2.91,2.61,5.10,25.05,4.33,1012.47,16.50,21.46,29.73,9.51,11.50,12.52,25.90,73.69,1020.00,85.09,N; Tset = 30.80; Ttrue = 0030.8; T1 = 24.75; RH1 = 91.37; T2 = 25.96; RH2 = 84.59
2017.11.11_07:11:50,12.87,18.24,17.56,2.96,3.06,4.90,25.04,4.33,1012.49,16.73,21.47,27.04,10.88,13.12,14.02,25.90,74.57,1020.02,86.13,N; Tset = 31.00; Ttrue = 0031.0; T1 = 24.79; RH1 = 92.22; T2 = 25.96; RH2 = 85.64
2017.11.11_07:12:54,13.98,16.91,18.71,2.86,2.86,4.14,25.04,4.34,1012.55,18.09,22.89,31.08,17.00,14.27,15.18,25.90,75.49,1020.07,87.23,N; Tset = 31.40; Ttrue = 0031.2; T1 = 24.84; RH1 = 93.10; T2 = 25.96; RH2 = 86.73
2017.11.11_07:13:56,13.91,17.70,16.71,2.52,1.89,4.34,25.04,4.34,1012.62,17.47,21.54,29.06,14.10,15.53,16.51,25.90,76.37,1020.14,88.28,N; Tset = 31.60; Ttrue = 0031.5; T1 = 24.90; RH1 = 93.90; T2 = 25.96; RH2 = 87.79
2017.11.11_07:14:58,12.49,15.74,18.53,3.04,3.28,4.63,25.05,4.34,1012.67,18.81,26.20,31.20,17.03,17.63,17.94,25.90,77.24,1020.19,89.31,N; Tset = 31.80; Ttrue = 0031.7; T1 = 24.95; RH1 = 94.69; T2 = 25.96; RH2 = 88.82
