2017.11.07_14:07:14,51.59,54.15,56.27,11.04,11.47,10.63,22.59,5.93,969.12,56.08,55.96,55.25,19.20,19.53,20.52,23.51,70.21,976.16,77.17,N; Tset = 16.20; Ttrue = 016.5; T1 = 22.03; RH1 = 77.89; T2 = 23.30; RH2 = 79.14
2017.11.07_14:27:26,56.57,60.42,63.42,12.40,10.79,14.47,23.42,6.27,1002.64,65.65,59.37,58.90,13.83,17.43,15.21,24.34,54.57,1009.90,60.13,N; Tset = 23.40; Ttrue = 023.3; T1 = 22.24; RH1 = 68.67; T2 = 24.16; RH2 = 60.45
2017.11.07_14:28:30,53.81,59.13,61.80,11.54,12.59,11.87,23.41,6.29,1002.65,63.68,55.84,54.66,13.21,17.08,16.92,24.34,55.63,1009.93,61.41,N; Tset = 23.80; Ttrue = 023.6; T1 = 22.25; RH1 = 70.09; T2 = 24.15; RH2 = 61.77
2017.11.07_14:29:34,56.45,58.35,57.72,11.29,10.07,13.73,23.41,6.34,1002.68,60.23,60.44,62.06,12.65,14.03,15.15,24.33,56.67,1009.98,62.72,N; Tset = 24.20; Ttrue = 024.0; T1 = 22.26; RH1 = 71.41; T2 = 24.15; RH2 = 63.05
2017.11.07_14:30:36,50.03,52.39,53.16,11.91,10.50,10.83,23.39,6.34,1002.62,53.26,54.51,58.64,14.00,15.35,15.78,24.32,57.68,1009.91,63.96,N; Tset = 24.40; Ttrue = 024.4; T1 = 22.30; RH1 = 72.66; T2 = 24.15; RH2 = 64.27
2017.11.07_14:31:40,53.93,59.89,53.93,12.09,13.89,11.51,23.39,6.32,1002.68,54.95,54.61,55.25,12.97,15.05,16.86,24.32,58.70,1009.98,65.20,N; Tset = 24.80; Ttrue = 024.7; T1 = 22.34; RH1 = 73.87; T2 = 24.15; RH2 = 65.51
2017.11.07_14:32:44,51.88,56.03,53.63,12.80,9.16,12.38,23.39,6.35,1002.63,55.98,55.16,57.41,11.83,14.84,15.14,24.32,59.73,1009.92,66.42,N; Tset = 25.20; Ttrue = 025.1; T1 = 22.39; RH1 = 75.04; T2 = 24.16; RH2 = 66.71
2017.11.07_14:33:48,54.48,55.94,57.28,8.83,11.43,12.93,23.41,6.33,1002.64,57.98,51.42,59.63,13.20,16.54,20.01,24.32,60.73,1009.94,67.67,N; Tset = 25.60; Ttrue = 025.4; T1 = 22.46; RH1 = 76.15; T2 = 24.17; RH2 = 67.90
2017.11.07_14:34:50,52.93,53.59,53.76,11.17,11.27,12.29,23.41,6.32,1002.70,58.40,57.87,52.43,14.81,15.10,14.35,24.34,61.68,1010.05,68.77,N; Tset = 25.80; Ttrue = 025.7; T1 = 22.53; RH1 = 77.12; T2 = 24.18; RH2 = 69.01
2017.11.07_14:35:54,54.06,57.08,54.72,13.51,11.36,12.53,23.43,6.31,1002.69,60.69,53.68,54.18,14.55,17.70,16.46,24.35,62.56,1010.05,69.81,N; Tset = 26.20; Ttrue = 026.1; T1 = 22.59; RH1 = 78.03; T2 = 24.20; RH2 = 70.04
2017.11.07_14:36:56,52.95,55.18,56.27,13.30,11.10,12.28,23.44,6.26,1002.75,54.01,52.64,56.42,17.84,18.88,16.24,24.36,63.41,1010.06,70.79,N; Tset = 26.40; Ttrue = 026.4; T1 = 22.64; RH1 = 78.98; T2 = 24.21; RH2 = 71.05
2017.11.07_14:38:00,54.42,57.52,55.54,11.22,11.91,11.63,23.46,6.22,1002.75,58.72,58.03,56.54,13.95,15.54,15.73,24.38,64.21,1010.03,71.70,N; Tset = 26.80; Ttrue = 026.7; T1 = 22.65; RH1 = 79.98; T2 = 24.22; RH2 = 72.03
2017.11.07_14:39:02,51.74,52.80,63.00,10.49,10.31,11.39,23.48,6.15,1002.71,56.26,51.96,58.72,11.02,15.85,17.09,24.39,64.99,1009.99,72.64,N; Tset = 27.00; Ttrue = 027.0; T1 = 22.65; RH1 = 81.10; T2 = 24.22; RH2 = 72.99
2017.11.07_14:40:06,55.15,56.38,54.77,11.69,12.88,13.00,23.49,6.10,1002.72,65.53,57.11,59.15,16.53,14.71,16.98,24.40,65.83,1010.00,73.65,N; Tset = 27.40; Ttrue = 027.2; T1 = 22.63; RH1 = 82.37; T2 = 24.22; RH2 = 74.05
2017.11.07_14:41:08,52.13,59.70,63.94,10.91,9.43,11.95,23.49,6.09,1002.63,65.09,59.75,64.80,16.25,17.93,18.76,24.40,66.75,1009.94,74.79,N; Tset = 27.60; Ttrue = 027.5; T1 = 22.60; RH1 = 83.81; T2 = 24.21; RH2 = 75.22
2017.11.07_14:42:12,54.66,58.71,61.29,12.11,11.33,12.39,23.48,6.10,1002.70,66.19,64.52,60.80,13.60,15.24,21.12,24.40,67.76,1009.94,75.96,N; Tset = 28.00; Ttrue = 027.8; T1 = 22.58; RH1 = 85.20; T2 = 24.20; RH2 = 76.49
2017.11.07_14:43:14,56.40,52.24,51.90,10.45,9.13,12.38,23.47,6.13,1002.70,60.80,58.58,59.92,14.24,15.40,16.56,24.39,68.77,1009.96,77.19,N; Tset = 28.20; Ttrue = 028.1; T1 = 22.57; RH1 = 86.52; T2 = 24.20; RH2 = 77.76
2017.11.07_14:44:16,51.62,51.66,54.64,13.26,10.10,12.86,23.45,6.20,1002.71,62.15,55.46,57.15,14.37,17.85,18.84,24.38,69.88,1009.95,78.49,N; Tset = 28.40; Ttrue = 028.4; T1 = 22.58; RH1 = 87.82; T2 = 24.19; RH2 = 79.11
2017.11.07_14:45:20,54.39,53.62,53.62,11.90,11.30,11.88,23.43,6.26,1002.69,61.09,59.96,56.78,13.11,17.01,17.57,24.37,70.98,1009.97,79.80,N; Tset = 28.80; Ttrue = 028.7; T1 = 22.61; RH1 = 89.01; T2 = 24.18; RH2 = 80.43
2017.11.07_14:46:22,51.73,56.62,48.40,11.15,10.53,14.02,23.42,6.32,1002.71,54.67,52.93,58.65,12.78,16.40,17.94,24.36,72.04,1009.99,81.03,N; Tset = 29.00; Ttrue = 028.9; T1 = 22.65; RH1 = 90.06; T2 = 24.17; RH2 = 81.69
2017.11.07_14:47:24,53.63,58.86,60.16,10.14,9.91,12.77,23.41,6.38,1002.74,55.64,54.97,58.86,14.31,15.79,17.28,24.34,73.09,1010.02,82.30,N; Tset = 29.20; Ttrue = 029.2; T1 = 22.72; RH1 = 91.02; T2 = 24.17; RH2 = 82.92
2017.11.07_14:48:28,51.79,54.44,58.61,11.06,9.51,12.58,23.41,6.42,1002.66,58.47,66.23,58.64,14.44,18.05,20.98,24.34,74.13,1009.94,83.49,N; Tset = 29.60; Ttrue = 029.4; T1 = 22.80; RH1 = 91.91; T2 = 24.16; RH2 = 84.10
2017.11.07_14:49:30,48.18,54.29,51.77,10.71,7.81,11.07,23.39,6.43,1002.70,57.26,53.78,58.69,16.69,21.46,21.56,24.34,75.13,1010.03,84.65,N; Tset = 29.80; Ttrue = 029.7; T1 = 22.87; RH1 = 92.72; T2 = 24.17; RH2 = 85.29
2017.11.07_14:50:32,53.26,50.57,52.61,12.05,10.76,11.83,23.40,6.45,1002.69,54.81,57.11,60.42,20.52,19.81,20.91,24.34,76.12,1009.99,85.81,N; Tset = 30.00; Ttrue = 029.9; T1 = 22.97; RH1 = 93.48; T2 = 24.17; RH2 = 86.43
2017.11.07_14:51:34,50.28,47.72,49.57,12.18,7.73,13.85,23.41,6.47,1002.71,50.39,62.54,55.68,19.39,20.90,21.91,24.35,77.08,1010.03,86.92,N; Tset = 30.20; Ttrue = 030.2; T1 = 23.07; RH1 = 94.15; T2 = 24.18; RH2 = 87.51
2017.11.07_14:52:38,46.93,46.54,48.25,10.15,6.43,12.19,23.41,6.50,1002.71,57.39,50.84,54.88,24.09,24.14,23.76,24.36,77.99,1010.04,87.91,N; Tset = 30.60; Ttrue = 030.5; T1 = 23.16; RH1 = 94.74; T2 = 24.19; RH2 = 88.58
2017.11.07_14:53:40,46.82,50.58,50.87,10.71,10.45,11.14,23.42,6.46,1002.66,49.27,54.13,53.29,25.64,24.76,24.81,24.37,78.81,1010.02,88.84,N; Tset = 30.80; Ttrue = 030.7; T1 = 23.25; RH1 = 95.23; T2 = 24.21; RH2 = 89.49
