2017.11.22_21:08:37,8.59,9.39,10.42,1.99,1.87,4.05,22.58,3.30,976.86,16.33,16.03,18.54,9.52,9.67,9.98,23.98,59.36,984.13,69.24,N; Tset = 10.00; Ttrue = 016.4; T1 = 24.80; RH1 = 59.70; T2 = 24.48; RH2 = 68.91
2017.11.22_21:21:15,8.75,10.86,10.41,2.11,2.20,4.17,23.36,3.29,1010.70,15.40,15.56,19.33,7.34,9.55,10.05,24.81,43.73,1018.20,51.40,N; Tset = 19.80; Ttrue = 019.5; T1 = 25.32; RH1 = 50.41; T2 = 25.20; RH2 = 49.66
2017.11.22_21:22:23,10.32,9.92,10.94,2.61,3.15,3.89,23.36,3.29,1010.75,15.97,17.06,20.04,7.79,9.25,9.37,24.80,45.35,1018.26,53.77,N; Tset = 20.60; Ttrue = 020.3; T1 = 25.31; RH1 = 52.78; T2 = 25.21; RH2 = 51.83
2017.11.22_21:23:31,10.22,10.04,9.76,2.59,1.72,3.61,23.36,3.27,1010.78,14.70,17.83,22.22,8.44,9.71,7.69,24.81,47.10,1018.33,56.18,N; Tset = 21.40; Ttrue = 021.2; T1 = 25.31; RH1 = 55.25; T2 = 25.21; RH2 = 54.14
2017.11.22_21:24:39,9.43,9.80,10.27,2.31,1.67,3.45,23.35,3.26,1010.77,16.69,17.58,19.82,8.17,8.53,8.91,24.81,48.97,1018.29,58.74,N; Tset = 22.20; Ttrue = 022.0; T1 = 25.31; RH1 = 57.78; T2 = 25.22; RH2 = 56.56
2017.11.22_21:25:47,9.86,10.05,11.01,2.45,1.79,3.91,23.36,3.25,1010.83,16.24,14.59,18.73,7.19,8.74,8.50,24.81,50.94,1018.32,61.41,N; Tset = 23.00; Ttrue = 022.9; T1 = 25.32; RH1 = 60.37; T2 = 25.23; RH2 = 59.08
2017.11.22_21:26:55,11.73,10.07,11.15,3.12,2.13,4.28,23.36,3.24,1010.90,14.85,15.09,20.17,6.88,8.68,8.70,24.81,53.01,1018.39,64.14,N; Tset = 23.80; Ttrue = 023.6; T1 = 25.33; RH1 = 62.99; T2 = 25.25; RH2 = 61.68
2017.11.22_21:28:03,9.90,9.77,10.02,2.65,1.89,3.49,23.36,3.23,1010.71,15.68,15.73,21.14,7.90,9.01,8.97,24.81,55.07,1018.24,66.81,N; Tset = 24.60; Ttrue = 024.3; T1 = 25.35; RH1 = 65.50; T2 = 25.25; RH2 = 64.25
2017.11.22_21:29:11,8.72,11.25,10.73,2.30,1.98,4.04,23.37,3.23,1010.88,16.89,20.88,22.98,9.31,9.59,9.17,24.81,57.18,1018.39,69.48,N; Tset = 25.40; Ttrue = 025.1; T1 = 25.39; RH1 = 67.98; T2 = 25.26; RH2 = 66.78
2017.11.22_21:30:17,9.60,10.56,10.34,2.25,1.33,3.64,23.38,3.23,1010.95,15.63,16.49,20.89,8.65,10.67,10.79,24.81,59.33,1018.43,72.24,N; Tset = 26.00; Ttrue = 025.8; T1 = 25.42; RH1 = 70.51; T2 = 25.27; RH2 = 69.41
2017.11.22_21:31:25,8.55,10.29,10.65,2.56,1.83,4.05,23.37,3.21,1010.79,16.50,18.76,22.00,7.78,10.19,10.21,24.81,61.53,1018.37,75.09,N; Tset = 26.80; Ttrue = 026.6; T1 = 25.46; RH1 = 73.13; T2 = 25.28; RH2 = 72.11
2017.11.22_21:32:33,10.18,9.78,11.97,3.13,1.73,4.70,23.36,3.21,1010.85,19.92,17.12,23.05,9.79,11.03,11.21,24.81,63.85,1018.40,78.11,N; Tset = 27.60; Ttrue = 027.3; T1 = 25.51; RH1 = 75.85; T2 = 25.29; RH2 = 74.94
2017.11.22_21:33:39,9.65,10.14,10.82,2.79,1.82,3.25,23.36,3.21,1010.90,15.39,16.81,20.38,9.03,10.81,10.34,24.81,66.19,1018.40,81.14,N; Tset = 28.20; Ttrue = 028.0; T1 = 25.57; RH1 = 78.53; T2 = 25.29; RH2 = 77.82
2017.11.22_21:34:45,9.57,9.79,11.89,2.98,2.42,3.95,23.36,3.21,1010.91,16.90,20.04,23.54,9.80,11.37,11.01,24.81,68.48,1018.44,84.08,N; Tset = 28.80; Ttrue = 028.6; T1 = 25.63; RH1 = 81.06; T2 = 25.30; RH2 = 80.65
2017.11.22_21:35:53,9.88,11.42,10.60,2.43,1.99,3.76,23.35,3.20,1010.81,18.18,23.30,29.02,10.73,11.55,12.67,24.81,70.74,1018.33,86.95,N; Tset = 29.60; Ttrue = 029.3; T1 = 25.71; RH1 = 83.49; T2 = 25.30; RH2 = 83.35
2017.11.22_21:36:59,9.51,9.62,10.47,2.04,1.79,3.74,23.36,3.19,1010.70,18.30,23.60,29.99,13.85,13.30,14.50,24.81,72.99,1018.28,89.87,N; Tset = 30.20; Ttrue = 030.0; T1 = 25.77; RH1 = 86.00; T2 = 25.31; RH2 = 86.08
