2017.11.14_05:56:04,11.86,14.47,16.68,3.40,2.28,4.20,24.53,2.81,975.69,16.05,21.00,28.84,17.14,16.17,17.24,25.39,71.91,983.00,77.15,N; Tset = 18.20; Ttrue = 018.5; T1 = 24.11; RH1 = 76.38; T2 = 25.05; RH2 = 80.12
2017.11.14_06:29:56,16.44,17.36,19.36,2.82,2.44,4.94,25.25,2.90,1009.75,19.46,23.77,29.89,7.55,9.97,11.78,26.08,67.72,1017.33,75.55,N; Tset = 29.40; Ttrue = 029.4; T1 = 24.35; RH1 = 84.14; T2 = 25.80; RH2 = 76.49
2017.11.14_06:31:00,14.14,18.29,19.71,3.01,2.50,4.12,25.25,2.92,1009.77,17.88,25.57,31.71,7.79,11.11,14.56,26.08,68.70,1017.35,76.71,N; Tset = 29.80; Ttrue = 029.7; T1 = 24.39; RH1 = 85.22; T2 = 25.79; RH2 = 77.68
2017.11.14_06:32:02,13.00,16.99,19.18,2.54,2.13,6.73,25.25,2.93,1009.78,18.50,26.96,31.82,8.02,10.40,11.81,26.08,69.68,1017.34,77.82,N; Tset = 30.00; Ttrue = 029.9; T1 = 24.42; RH1 = 86.27; T2 = 25.80; RH2 = 78.83
2017.11.14_06:33:06,13.45,16.10,19.87,2.77,2.16,4.64,25.25,2.94,1009.78,18.97,24.07,31.25,8.37,11.01,12.23,26.08,70.64,1017.35,78.95,N; Tset = 30.40; Ttrue = 030.2; T1 = 24.46; RH1 = 87.28; T2 = 25.80; RH2 = 79.99
2017.11.14_06:34:08,13.44,15.82,17.38,2.76,2.75,5.85,25.25,2.92,1009.81,18.10,25.10,32.33,9.07,11.52,12.20,26.08,71.60,1017.38,80.06,N; Tset = 30.60; Ttrue = 030.5; T1 = 24.50; RH1 = 88.26; T2 = 25.80; RH2 = 81.13
2017.11.14_06:35:10,12.51,17.79,20.05,3.01,3.25,5.28,25.25,2.93,1009.84,18.64,24.95,33.25,8.39,11.59,12.97,26.08,72.54,1017.42,81.15,N; Tset = 30.80; Ttrue = 030.7; T1 = 24.55; RH1 = 89.22; T2 = 25.80; RH2 = 82.24
2017.11.14_06:36:14,18.09,19.51,22.15,3.06,2.49,4.67,25.25,2.96,1009.91,20.17,25.86,35.24,10.01,13.00,13.91,26.08,73.48,1017.47,82.25,N; Tset = 31.20; Ttrue = 031.0; T1 = 24.59; RH1 = 90.17; T2 = 25.80; RH2 = 83.36
2017.11.14_06:37:16,13.45,19.40,20.33,3.45,2.63,4.64,25.25,3.00,1009.95,19.52,27.27,34.81,11.23,13.89,15.06,26.08,74.43,1017.48,83.36,N; Tset = 31.40; Ttrue = 031.3; T1 = 24.65; RH1 = 91.10; T2 = 25.80; RH2 = 84.49
2017.11.14_06:38:18,14.42,18.16,24.93,3.06,3.53,5.04,25.24,3.02,1009.96,20.81,26.97,35.34,12.45,14.76,16.02,26.08,75.38,1017.54,84.47,N; Tset = 31.60; Ttrue = 031.5; T1 = 24.70; RH1 = 92.01; T2 = 25.80; RH2 = 85.63
2017.11.14_06:39:20,13.96,19.06,22.10,3.04,2.97,4.70,25.23,3.02,1009.97,21.22,32.35,36.74,15.51,16.52,17.63,26.08,76.31,1017.55,85.54,N; Tset = 31.80; Ttrue = 031.8; T1 = 24.75; RH1 = 92.88; T2 = 25.80; RH2 = 86.73
2017.11.14_06:40:22,13.77,18.41,23.10,2.62,2.34,5.23,25.23,3.02,1009.98,22.46,29.11,37.46,17.48,18.80,19.73,26.08,77.22,1017.54,86.59,N; Tset = 32.00; Ttrue = 032.0; T1 = 24.80; RH1 = 93.71; T2 = 25.80; RH2 = 87.82
2017.11.14_06:41:26,15.24,17.92,21.25,5.81,3.78,4.77,25.23,3.02,1009.97,23.55,30.38,39.16,20.77,20.11,21.06,26.09,78.12,1017.54,87.58,N; Tset = 32.40; Ttrue = 032.2; T1 = 24.85; RH1 = 94.50; T2 = 25.80; RH2 = 88.88
