2017.11.11_05:36:40,11.86,12.06,13.56,3.66,2.33,3.81,24.24,4.45,979.01,14.20,16.23,20.26,13.43,15.01,25.81,25.08,70.94,986.29,77.31,N; Tset = 17.20; Ttrue = 017.6; T1 = 23.92; RH1 = 75.83; T2 = 24.86; RH2 = 79.85
2017.11.11_05:48:18,12.81,13.30,16.32,2.66,2.71,3.97,25.07,4.27,1012.61,11.83,13.80,18.46,5.64,8.04,8.48,25.92,46.20,1020.17,48.82,N; Tset = 21.00; Ttrue = 020.8; T1 = 24.19; RH1 = 54.33; T2 = 25.69; RH2 = 49.26
2017.11.11_05:49:22,12.04,13.76,15.78,1.84,2.26,4.44,25.07,4.25,1012.59,12.68,13.61,17.89,5.39,7.52,8.83,25.91,46.94,1020.14,49.98,N; Tset = 21.40; Ttrue = 021.3; T1 = 24.14; RH1 = 55.85; T2 = 25.69; RH2 = 50.39
2017.11.11_05:50:26,12.49,13.93,15.46,2.56,2.66,4.60,25.07,4.24,1012.59,17.05,14.99,21.23,5.10,7.46,8.58,25.90,47.69,1020.13,51.18,N; Tset = 21.80; Ttrue = 021.7; T1 = 24.11; RH1 = 57.30; T2 = 25.69; RH2 = 51.52
2017.11.11_05:51:30,11.89,15.86,17.07,3.69,2.23,4.57,25.07,4.22,1012.58,13.58,15.86,19.24,5.12,7.72,9.09,25.90,48.49,1020.13,52.37,N; Tset = 22.20; Ttrue = 022.1; T1 = 24.08; RH1 = 58.77; T2 = 25.68; RH2 = 52.71
2017.11.11_05:52:36,12.02,15.23,16.32,2.19,2.46,4.30,25.07,4.19,1012.61,10.94,14.04,19.99,5.26,7.77,8.26,25.90,49.32,1020.15,53.55,N; Tset = 22.80; Ttrue = 022.6; T1 = 24.04; RH1 = 60.23; T2 = 25.68; RH2 = 53.87
2017.11.11_05:53:40,11.94,13.34,15.30,3.00,2.00,4.77,25.07,4.19,1012.63,13.89,14.61,19.62,6.69,7.89,9.28,25.90,50.18,1020.18,54.72,N; Tset = 23.20; Ttrue = 023.0; T1 = 24.01; RH1 = 61.68; T2 = 25.68; RH2 = 55.05
2017.11.11_05:54:44,18.80,18.82,22.64,3.89,3.00,4.97,25.07,4.23,1012.66,17.12,20.09,25.40,5.97,9.05,9.22,25.90,51.10,1020.20,55.94,N; Tset = 23.60; Ttrue = 023.4; T1 = 23.98; RH1 = 63.16; T2 = 25.68; RH2 = 56.29
2017.11.11_05:55:48,30.18,35.54,37.22,6.66,5.93,8.70,25.07,4.33,1012.67,28.77,35.60,39.61,8.69,11.65,13.18,25.90,52.02,1020.21,57.15,N; Tset = 24.00; Ttrue = 023.8; T1 = 23.96; RH1 = 64.59; T2 = 25.67; RH2 = 57.50
2017.11.11_05:56:50,28.12,31.98,37.17,7.38,5.97,8.98,25.07,4.43,1012.68,31.37,34.64,41.72,8.76,12.91,15.02,25.90,52.97,1020.21,58.36,N; Tset = 24.20; Ttrue = 024.1; T1 = 23.95; RH1 = 66.03; T2 = 25.67; RH2 = 58.73
2017.11.11_05:57:54,24.56,27.34,34.10,5.52,4.57,7.32,25.05,4.50,1012.67,29.85,26.62,34.96,8.12,10.07,11.60,25.90,53.93,1020.23,59.58,N; Tset = 24.60; Ttrue = 024.5; T1 = 23.94; RH1 = 67.44; T2 = 25.67; RH2 = 59.98
2017.11.11_05:58:58,23.02,25.51,30.16,5.53,5.05,7.69,25.05,4.54,1012.67,26.40,26.77,33.86,7.85,9.64,10.93,25.88,54.88,1020.24,60.83,N; Tset = 25.00; Ttrue = 024.9; T1 = 23.93; RH1 = 68.78; T2 = 25.68; RH2 = 61.18
2017.11.11_06:00:02,17.82,22.33,26.02,5.20,3.69,6.30,25.05,4.58,1012.68,20.36,23.75,29.57,7.05,9.40,10.71,25.88,55.83,1020.24,61.98,N; Tset = 25.40; Ttrue = 025.2; T1 = 23.92; RH1 = 70.11; T2 = 25.67; RH2 = 62.36
2017.11.11_06:01:06,19.17,21.91,25.23,4.13,3.19,5.32,25.07,4.64,1012.70,17.54,21.39,29.99,6.90,10.78,10.38,25.88,56.79,1020.24,63.16,N; Tset = 25.80; Ttrue = 025.6; T1 = 23.93; RH1 = 71.42; T2 = 25.67; RH2 = 63.55
2017.11.11_06:02:08,16.09,18.66,21.93,3.34,2.73,5.65,25.05,4.67,1012.68,17.02,21.39,24.13,6.60,10.20,11.65,25.88,57.75,1020.23,64.32,N; Tset = 26.00; Ttrue = 025.9; T1 = 23.93; RH1 = 72.70; T2 = 25.67; RH2 = 64.73
2017.11.11_06:03:12,15.71,17.88,19.45,3.62,2.68,4.70,25.05,4.70,1012.70,18.40,18.80,24.02,5.74,8.99,9.92,25.88,58.72,1020.26,65.48,N; Tset = 26.40; Ttrue = 026.2; T1 = 23.94; RH1 = 73.95; T2 = 25.67; RH2 = 65.90
2017.11.11_06:04:14,14.29,15.62,17.23,2.52,2.89,5.30,25.05,4.71,1012.70,17.47,17.31,20.72,6.33,9.02,10.79,25.88,59.65,1020.24,66.59,N; Tset = 26.60; Ttrue = 026.6; T1 = 23.95; RH1 = 75.14; T2 = 25.67; RH2 = 67.04
2017.11.11_06:05:18,14.06,16.44,18.88,3.55,3.32,5.13,25.05,4.71,1012.69,17.21,18.76,24.60,6.29,9.26,10.28,25.88,60.62,1020.23,67.75,N; Tset = 27.00; Ttrue = 026.9; T1 = 23.97; RH1 = 76.36; T2 = 25.67; RH2 = 68.21
2017.11.11_06:06:22,13.78,16.71,18.83,4.55,3.04,4.65,25.05,4.71,1012.68,16.65,18.37,23.47,6.52,9.73,9.50,25.88,61.58,1020.21,68.90,N; Tset = 27.40; Ttrue = 027.2; T1 = 23.99; RH1 = 77.57; T2 = 25.67; RH2 = 69.38
2017.11.11_06:07:24,14.87,16.82,18.72,4.43,2.71,3.93,25.05,4.73,1012.63,17.52,18.16,24.78,7.08,9.44,9.90,25.88,62.53,1020.18,70.04,N; Tset = 27.60; Ttrue = 027.5; T1 = 24.02; RH1 = 78.70; T2 = 25.67; RH2 = 70.51
2017.11.11_06:08:28,15.63,17.70,18.95,3.03,2.75,4.44,25.05,4.75,1012.61,16.67,22.29,25.30,7.19,9.44,10.42,25.88,63.48,1020.15,71.16,N; Tset = 28.00; Ttrue = 027.8; T1 = 24.04; RH1 = 79.80; T2 = 25.68; RH2 = 71.66
2017.11.11_06:09:30,14.08,18.64,20.49,5.17,2.89,5.34,25.05,4.77,1012.58,18.25,22.66,25.91,6.44,9.92,10.95,25.88,64.42,1020.13,72.27,N; Tset = 28.20; Ttrue = 028.1; T1 = 24.07; RH1 = 80.90; T2 = 25.67; RH2 = 72.79
2017.11.11_06:10:32,16.22,19.99,24.61,5.08,3.88,6.29,25.05,4.79,1012.56,18.82,24.03,32.02,7.62,12.00,11.02,25.88,65.38,1020.11,73.40,N; Tset = 28.40; Ttrue = 028.4; T1 = 24.10; RH1 = 82.00; T2 = 25.67; RH2 = 73.93
2017.11.11_06:11:36,20.99,22.70,28.17,4.98,4.16,6.14,25.05,4.81,1012.55,22.38,28.59,35.97,7.51,10.86,11.99,25.88,66.31,1020.11,74.48,N; Tset = 28.80; Ttrue = 028.7; T1 = 24.13; RH1 = 83.03; T2 = 25.67; RH2 = 75.05
2017.11.11_06:12:38,16.69,28.24,24.85,3.83,3.62,5.50,25.05,4.81,1012.56,18.66,24.39,39.24,7.62,11.57,12.62,25.89,67.21,1020.12,75.54,N; Tset = 29.00; Ttrue = 029.0; T1 = 24.18; RH1 = 84.03; T2 = 25.67; RH2 = 76.15
2017.11.11_06:13:42,20.06,29.08,23.86,3.47,3.50,5.33,25.05,4.80,1012.58,22.51,26.83,32.75,8.69,10.43,11.88,25.90,68.15,1020.13,76.58,N; Tset = 29.40; Ttrue = 029.2; T1 = 24.21; RH1 = 85.04; T2 = 25.68; RH2 = 77.25
2017.11.11_06:14:44,19.70,23.24,24.15,5.25,3.94,5.93,25.05,4.81,1012.60,24.68,26.11,32.24,8.51,11.03,12.50,25.90,69.07,1020.14,77.64,N; Tset = 29.60; Ttrue = 029.5; T1 = 24.25; RH1 = 86.01; T2 = 25.68; RH2 = 78.35
2017.11.11_06:15:46,22.99,25.63,29.49,4.90,4.93,6.82,25.05,4.82,1012.60,24.50,28.97,34.44,9.31,13.24,12.97,25.90,69.97,1020.18,78.66,N; Tset = 29.80; Ttrue = 029.8; T1 = 24.29; RH1 = 86.94; T2 = 25.68; RH2 = 79.40
2017.11.11_06:16:50,20.63,26.23,27.57,5.24,4.58,7.19,25.05,4.83,1012.61,24.74,27.89,35.39,9.69,11.55,12.53,25.90,70.86,1020.16,79.73,N; Tset = 30.20; Ttrue = 030.0; T1 = 24.33; RH1 = 87.85; T2 = 25.68; RH2 = 80.47
2017.11.11_06:17:52,19.31,21.71,23.67,3.95,3.00,6.86,25.05,4.83,1012.59,23.49,27.65,33.74,9.86,13.05,12.38,25.90,71.76,1020.15,80.82,N; Tset = 30.40; Ttrue = 030.3; T1 = 24.39; RH1 = 88.78; T2 = 25.68; RH2 = 81.54
2017.11.11_06:18:54,19.23,23.07,24.36,3.83,3.38,5.95,25.05,4.81,1012.57,22.90,24.74,34.72,9.38,13.09,12.95,25.90,72.67,1020.12,81.88,N; Tset = 30.60; Ttrue = 030.5; T1 = 24.44; RH1 = 89.68; T2 = 25.68; RH2 = 82.63
2017.11.11_06:19:56,20.64,23.41,25.05,5.10,4.67,5.84,25.05,4.79,1012.53,24.30,28.83,34.90,11.38,13.22,14.18,25.90,73.56,1020.07,82.91,N; Tset = 30.80; Ttrue = 030.8; T1 = 24.48; RH1 = 90.53; T2 = 25.68; RH2 = 83.66
2017.11.11_06:20:58,20.53,21.53,22.31,4.62,3.74,6.02,25.05,4.76,1012.50,21.88,27.21,33.07,11.71,13.17,13.54,25.90,74.43,1020.04,83.93,N; Tset = 31.00; Ttrue = 031.0; T1 = 24.54; RH1 = 91.35; T2 = 25.69; RH2 = 84.67
2017.11.11_06:22:02,16.94,21.33,23.44,4.66,3.51,5.64,25.06,4.74,1012.47,22.39,27.84,31.12,12.96,14.94,15.02,25.92,75.31,1020.01,84.89,N; Tset = 31.40; Ttrue = 031.2; T1 = 24.59; RH1 = 92.17; T2 = 25.69; RH2 = 85.72
2017.11.11_06:23:04,20.03,21.32,24.01,4.36,3.60,6.48,25.07,4.73,1012.44,21.05,24.93,32.40,14.43,16.64,17.42,25.92,76.18,1020.00,85.88,N; Tset = 31.60; Ttrue = 031.5; T1 = 24.64; RH1 = 92.97; T2 = 25.69; RH2 = 86.76
2017.11.11_06:24:06,14.48,16.44,19.30,2.64,3.67,5.32,25.07,4.71,1012.43,17.91,22.30,31.04,15.77,16.91,18.42,25.92,77.02,1019.98,86.89,N; Tset = 31.80; Ttrue = 031.7; T1 = 24.70; RH1 = 93.72; T2 = 25.70; RH2 = 87.77
2017.11.11_06:25:08,15.31,18.46,19.71,2.28,3.36,5.66,25.07,4.67,1012.44,18.89,23.17,30.70,18.42,19.38,20.11,25.92,77.86,1019.97,87.85,N; Tset = 32.00; Ttrue = 031.9; T1 = 24.76; RH1 = 94.43; T2 = 25.70; RH2 = 88.74
2017.11.11_06:26:10,14.11,17.10,18.84,3.26,3.30,4.85,25.07,4.65,1012.41,20.85,24.56,31.54,22.82,20.29,20.17,25.92,78.70,1019.96,88.82,N; Tset = 32.20; Ttrue = 032.2; T1 = 24.82; RH1 = 95.12; T2 = 25.70; RH2 = 89.73
