2017.11.11_03:56:32,10.99,14.16,16.40,1.74,2.37,4.55,24.16,3.86,978.91,11.57,14.53,19.06,16.64,15.49,2373.56,24.98,71.60,986.22,77.78,N; Tset = 17.60; Ttrue = 018.0; T1 = 23.92; RH1 = 75.76; T2 = 24.79; RH2 = 80.26
2017.11.11_04:17:46,9.20,10.17,10.71,1.49,1.45,3.15,25.03,3.86,1012.88,8.71,11.26,14.16,4.69,7.82,8.16,25.81,54.75,1020.47,60.59,N; Tset = 25.00; Ttrue = 024.8; T1 = 23.99; RH1 = 67.98; T2 = 25.63; RH2 = 60.86
2017.11.11_04:18:50,8.55,10.10,11.06,2.30,1.29,3.20,25.03,3.84,1012.88,9.74,10.29,13.37,5.54,7.47,8.87,25.82,55.66,1020.44,61.73,N; Tset = 25.40; Ttrue = 025.2; T1 = 23.98; RH1 = 69.29; T2 = 25.64; RH2 = 62.00
2017.11.11_04:19:52,9.05,9.81,10.24,1.62,1.06,3.92,25.03,3.81,1012.87,8.48,9.62,13.27,5.22,8.26,8.06,25.82,56.60,1020.43,62.87,N; Tset = 25.60; Ttrue = 025.5; T1 = 23.98; RH1 = 70.57; T2 = 25.64; RH2 = 63.19
2017.11.11_04:20:56,8.24,10.27,11.37,2.35,0.98,3.83,25.03,3.78,1012.87,8.74,10.48,15.32,4.64,7.91,8.44,25.82,57.53,1020.46,64.00,N; Tset = 26.00; Ttrue = 025.9; T1 = 23.98; RH1 = 71.82; T2 = 25.64; RH2 = 64.34
2017.11.11_04:22:00,9.52,11.57,11.79,1.69,2.01,3.46,25.03,3.78,1012.87,9.52,11.46,14.60,4.69,7.93,8.60,25.82,58.47,1020.45,65.15,N; Tset = 26.40; Ttrue = 026.2; T1 = 23.99; RH1 = 73.08; T2 = 25.64; RH2 = 65.49
2017.11.11_04:23:02,9.10,11.64,12.13,1.76,2.16,3.79,25.03,3.80,1012.87,11.53,11.67,14.32,5.13,9.08,8.88,25.82,59.42,1020.45,66.31,N; Tset = 26.60; Ttrue = 026.5; T1 = 24.00; RH1 = 74.34; T2 = 25.64; RH2 = 66.64
2017.11.11_04:24:06,8.72,10.67,12.80,1.67,1.86,3.89,25.03,3.84,1012.89,9.62,10.86,15.59,5.76,7.89,8.27,25.82,60.36,1020.44,67.46,N; Tset = 27.00; Ttrue = 026.9; T1 = 24.02; RH1 = 75.54; T2 = 25.64; RH2 = 67.80
2017.11.11_04:25:08,10.36,12.54,12.20,2.01,2.23,4.35,25.03,3.86,1012.89,10.22,13.59,15.75,6.39,8.35,9.31,25.82,61.31,1020.44,68.62,N; Tset = 27.20; Ttrue = 027.2; T1 = 24.03; RH1 = 76.74; T2 = 25.64; RH2 = 68.97
2017.11.11_04:26:12,8.81,9.77,11.26,2.01,1.71,3.77,25.03,3.90,1012.90,11.75,11.96,17.00,8.31,8.48,9.33,25.82,62.28,1020.45,69.79,N; Tset = 27.60; Ttrue = 027.5; T1 = 24.06; RH1 = 77.95; T2 = 25.64; RH2 = 70.14
2017.11.11_04:27:14,9.83,11.46,11.63,1.98,1.53,3.32,25.03,3.91,1012.89,9.31,13.00,16.55,5.70,8.34,9.47,25.82,63.22,1020.45,70.89,N; Tset = 27.80; Ttrue = 027.8; T1 = 24.08; RH1 = 79.05; T2 = 25.64; RH2 = 71.27
2017.11.11_04:28:18,9.80,12.55,13.35,2.68,2.54,3.64,25.04,3.91,1012.88,11.10,13.45,18.07,6.39,8.44,9.57,25.83,64.15,1020.46,71.93,N; Tset = 28.20; Ttrue = 028.1; T1 = 24.10; RH1 = 80.11; T2 = 25.64; RH2 = 72.38
2017.11.11_04:29:20,8.62,10.64,15.03,2.37,1.59,4.29,25.05,3.85,1012.88,11.56,13.32,19.45,6.21,8.33,9.19,25.84,65.05,1020.44,72.96,N; Tset = 28.40; Ttrue = 028.4; T1 = 24.13; RH1 = 81.16; T2 = 25.65; RH2 = 73.46
2017.11.11_04:30:24,10.11,11.92,13.31,2.95,1.79,3.51,25.05,3.82,1012.84,11.76,14.40,18.43,6.80,8.82,9.64,25.84,65.99,1020.41,74.10,N; Tset = 28.80; Ttrue = 028.6; T1 = 24.17; RH1 = 82.24; T2 = 25.65; RH2 = 74.60
2017.11.11_04:31:26,9.68,12.13,13.54,2.55,1.75,4.15,25.04,3.82,1012.82,15.47,16.88,21.22,6.79,9.33,9.91,25.84,66.91,1020.39,75.21,N; Tset = 29.00; Ttrue = 028.9; T1 = 24.20; RH1 = 83.28; T2 = 25.65; RH2 = 75.71
2017.11.11_04:32:28,10.83,12.54,14.26,2.47,2.47,3.81,25.04,3.83,1012.82,14.62,15.14,19.85,6.31,8.95,9.33,25.84,67.85,1020.38,76.29,N; Tset = 29.20; Ttrue = 029.2; T1 = 24.24; RH1 = 84.28; T2 = 25.65; RH2 = 76.81
2017.11.11_04:33:32,9.84,11.04,11.58,2.33,1.54,3.71,25.05,3.84,1012.84,11.25,13.97,19.23,6.74,9.00,10.01,25.86,68.76,1020.39,77.30,N; Tset = 29.60; Ttrue = 029.5; T1 = 24.28; RH1 = 85.27; T2 = 25.66; RH2 = 77.92
2017.11.11_04:34:34,9.74,11.25,14.15,1.90,2.05,3.51,25.05,3.84,1012.86,11.00,13.02,18.63,6.27,9.01,9.91,25.86,69.67,1020.41,78.35,N; Tset = 29.80; Ttrue = 029.7; T1 = 24.32; RH1 = 86.22; T2 = 25.66; RH2 = 78.97
2017.11.11_04:35:36,9.78,10.11,12.50,2.28,1.58,4.20,25.05,3.84,1012.87,10.38,15.93,19.58,7.29,9.22,10.42,25.86,70.58,1020.43,79.46,N; Tset = 30.00; Ttrue = 030.0; T1 = 24.37; RH1 = 87.18; T2 = 25.66; RH2 = 80.05
2017.11.11_04:36:40,9.63,10.29,12.31,2.35,1.80,3.78,25.05,3.86,1012.88,9.98,15.99,20.72,7.19,10.62,10.57,25.86,71.50,1020.43,80.55,N; Tset = 30.40; Ttrue = 030.2; T1 = 24.42; RH1 = 88.13; T2 = 25.67; RH2 = 81.16
2017.11.11_04:37:42,10.51,13.41,12.86,2.33,1.81,5.16,25.05,3.90,1012.90,10.83,15.26,20.81,8.37,10.41,10.97,25.88,72.40,1020.45,81.52,N; Tset = 30.60; Ttrue = 030.5; T1 = 24.46; RH1 = 89.02; T2 = 25.67; RH2 = 82.22
2017.11.11_04:38:44,10.46,11.78,13.26,2.29,1.70,4.32,25.05,3.93,1012.90,12.36,15.91,20.70,7.71,10.61,12.46,25.88,73.29,1020.46,82.55,N; Tset = 30.80; Ttrue = 030.7; T1 = 24.51; RH1 = 89.88; T2 = 25.67; RH2 = 83.27
2017.11.11_04:39:46,10.13,12.47,12.88,3.30,1.94,3.74,25.05,3.96,1012.89,13.06,16.20,21.79,9.79,10.90,12.28,25.88,74.16,1020.46,83.59,N; Tset = 31.00; Ttrue = 031.0; T1 = 24.57; RH1 = 90.72; T2 = 25.68; RH2 = 84.30
2017.11.11_04:40:50,10.48,13.76,14.24,2.12,1.60,4.94,25.05,3.95,1012.88,12.33,16.13,22.59,10.88,12.76,13.80,25.90,75.03,1020.43,84.53,N; Tset = 31.40; Ttrue = 031.2; T1 = 24.61; RH1 = 91.55; T2 = 25.68; RH2 = 85.35
2017.11.11_04:41:52,11.10,12.45,15.14,2.53,2.55,4.39,25.06,3.94,1012.85,12.64,17.49,24.44,12.88,13.68,15.00,25.90,75.90,1020.42,85.58,N; Tset = 31.60; Ttrue = 031.5; T1 = 24.67; RH1 = 92.39; T2 = 25.68; RH2 = 86.40
2017.11.11_04:42:54,10.19,14.28,16.09,3.12,2.58,3.96,25.07,3.96,1012.84,13.19,17.00,24.60,14.25,15.01,16.17,25.90,76.78,1020.40,86.63,N; Tset = 31.80; Ttrue = 031.7; T1 = 24.73; RH1 = 93.19; T2 = 25.68; RH2 = 87.42
2017.11.11_04:43:56,10.69,13.26,14.31,3.53,2.44,4.58,25.07,3.95,1012.82,13.86,19.36,22.31,17.52,17.51,17.64,25.90,77.63,1020.39,87.63,N; Tset = 32.00; Ttrue = 031.9; T1 = 24.79; RH1 = 93.93; T2 = 25.69; RH2 = 88.43
2017.11.11_04:44:58,13.42,13.12,15.64,2.15,2.12,4.10,25.07,3.93,1012.86,12.56,19.12,24.78,19.61,19.93,1290.57,25.92,78.43,1020.39,88.50,N; Tset = 32.20; Ttrue = 032.1; T1 = 24.84; RH1 = 94.63; T2 = 25.69; RH2 = 89.44
