2017.11.04_00:37:20,50.40,61.73,77.24,9.85,9.64,13.52,23.09,4.99,985.81,57.61,75.86,91.39,18.52,21.29,23.27,24.19,72.26,993.02,78.53,N; Tset = 18.20; Ttrue = 018.6; T1 = 23.09; RH1 = 77.00; T2 = 23.92; RH2 = 81.16
2017.11.04_00:48:58,44.70,59.97,74.82,9.05,9.58,12.02,23.82,4.97,1019.76,50.19,63.33,77.01,7.87,12.19,15.01,24.93,49.19,1027.19,51.73,N; Tset = 22.00; Ttrue = 021.8; T1 = 23.31; RH1 = 57.19; T2 = 24.69; RH2 = 52.31
2017.11.04_00:50:02,46.06,61.62,73.53,8.84,9.17,11.79,23.80,4.91,1019.75,48.64,59.55,73.77,8.17,12.88,15.19,24.92,49.97,1027.18,53.00,N; Tset = 22.40; Ttrue = 022.2; T1 = 23.27; RH1 = 58.73; T2 = 24.68; RH2 = 53.56
2017.11.04_00:51:06,45.98,59.39,75.75,9.76,9.76,13.26,23.78,4.88,1019.73,46.77,62.19,76.13,8.29,12.66,14.83,24.91,50.76,1027.18,54.23,N; Tset = 22.80; Ttrue = 022.6; T1 = 23.23; RH1 = 60.23; T2 = 24.68; RH2 = 54.75
2017.11.04_00:52:10,47.02,60.12,74.52,8.29,10.08,13.83,23.78,4.86,1019.72,47.94,60.79,74.64,10.13,12.15,14.25,24.91,51.62,1027.16,55.48,N; Tset = 23.20; Ttrue = 023.1; T1 = 23.19; RH1 = 61.77; T2 = 24.68; RH2 = 56.00
2017.11.04_00:53:14,46.75,60.11,73.92,11.11,10.07,12.17,23.76,4.84,1019.72,49.00,62.43,74.20,8.83,12.62,14.75,24.91,52.50,1027.15,56.69,N; Tset = 23.60; Ttrue = 023.5; T1 = 23.16; RH1 = 63.24; T2 = 24.67; RH2 = 57.23
2017.11.04_00:54:18,48.25,62.13,76.68,10.06,11.19,12.62,23.75,4.83,1019.72,51.00,64.89,78.76,9.35,13.90,15.31,24.89,53.43,1027.15,58.00,N; Tset = 24.00; Ttrue = 023.9; T1 = 23.14; RH1 = 64.76; T2 = 24.66; RH2 = 58.49
2017.11.04_00:55:22,51.01,61.53,77.31,9.80,10.35,12.84,23.74,4.83,1019.71,50.12,65.11,79.33,8.76,12.92,15.39,24.89,54.38,1027.15,59.25,N; Tset = 24.40; Ttrue = 024.3; T1 = 23.11; RH1 = 66.24; T2 = 24.66; RH2 = 59.78
2017.11.04_00:56:26,48.33,62.56,75.15,9.27,10.21,13.04,23.73,4.83,1019.70,50.27,64.12,77.88,9.81,13.43,16.30,24.89,55.35,1027.15,60.48,N; Tset = 24.80; Ttrue = 024.7; T1 = 23.10; RH1 = 67.70; T2 = 24.65; RH2 = 61.04
2017.11.04_00:57:30,47.77,64.31,75.20,9.31,10.63,12.87,23.72,4.83,1019.71,51.81,64.36,80.84,9.72,12.48,15.79,24.89,56.32,1027.15,61.73,N; Tset = 25.20; Ttrue = 025.1; T1 = 23.09; RH1 = 69.13; T2 = 24.64; RH2 = 62.30
2017.11.04_00:58:34,50.70,64.35,79.56,9.92,10.47,14.04,23.72,4.87,1019.72,53.98,65.04,86.97,10.90,13.57,16.85,24.87,57.31,1027.16,63.01,N; Tset = 25.60; Ttrue = 025.4; T1 = 23.08; RH1 = 70.53; T2 = 24.64; RH2 = 63.55
2017.11.04_00:59:38,49.94,63.91,84.49,9.99,10.53,13.27,23.72,4.94,1019.74,52.33,66.38,82.17,10.85,14.57,15.71,24.87,58.31,1027.17,64.24,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.07; RH1 = 71.93; T2 = 24.63; RH2 = 64.82
2017.11.04_01:00:40,53.38,63.42,81.30,9.92,10.67,13.43,23.72,5.00,1019.73,53.59,72.10,80.45,9.47,13.62,16.45,24.86,59.32,1027.16,65.51,N; Tset = 26.20; Ttrue = 026.1; T1 = 23.07; RH1 = 73.29; T2 = 24.63; RH2 = 66.08
2017.11.04_01:01:44,47.05,59.37,75.44,9.01,9.57,12.56,23.70,5.09,1019.72,49.38,62.63,80.54,8.49,12.63,15.46,24.85,60.33,1027.16,66.76,N; Tset = 26.60; Ttrue = 026.5; T1 = 23.07; RH1 = 74.64; T2 = 24.62; RH2 = 67.34
2017.11.04_01:02:48,46.83,55.79,69.69,9.17,11.55,13.04,23.70,5.15,1019.73,44.88,59.04,72.98,8.35,12.75,14.66,24.85,61.34,1027.16,67.96,N; Tset = 27.00; Ttrue = 026.8; T1 = 23.07; RH1 = 75.97; T2 = 24.61; RH2 = 68.61
2017.11.04_01:03:50,37.47,49.96,57.95,8.09,7.61,10.68,23.70,5.12,1019.73,41.69,54.20,62.70,8.51,10.77,13.01,24.84,62.34,1027.19,69.16,N; Tset = 27.20; Ttrue = 027.1; T1 = 23.08; RH1 = 77.20; T2 = 24.61; RH2 = 69.80
2017.11.04_01:04:54,37.07,49.66,59.33,8.08,8.90,10.59,23.69,5.13,1019.74,40.25,51.12,64.30,8.60,11.16,13.39,24.83,63.34,1027.19,70.37,N; Tset = 27.60; Ttrue = 027.5; T1 = 23.09; RH1 = 78.44; T2 = 24.60; RH2 = 71.02
2017.11.04_01:05:56,41.01,51.23,62.30,7.77,8.39,10.79,23.68,5.16,1019.76,44.44,55.73,67.23,7.31,11.93,13.91,24.83,64.34,1027.19,71.54,N; Tset = 27.80; Ttrue = 027.8; T1 = 23.11; RH1 = 79.66; T2 = 24.59; RH2 = 72.26
2017.11.04_01:07:00,39.91,53.63,62.40,8.10,8.13,11.56,23.68,5.25,1019.74,47.29,57.40,71.09,8.33,12.33,14.55,24.83,65.35,1027.21,72.74,N; Tset = 28.20; Ttrue = 028.1; T1 = 23.13; RH1 = 80.88; T2 = 24.58; RH2 = 73.52
2017.11.04_01:08:02,41.06,53.34,66.46,7.90,8.33,11.35,23.68,5.33,1019.78,48.71,57.94,71.34,10.06,11.86,14.42,24.83,66.37,1027.21,73.92,N; Tset = 28.40; Ttrue = 028.4; T1 = 23.15; RH1 = 82.08; T2 = 24.57; RH2 = 74.76
2017.11.04_01:09:06,41.86,50.39,61.88,8.74,7.76,10.29,23.67,5.33,1019.79,44.54,55.98,67.97,7.83,12.75,14.43,24.82,67.36,1027.19,75.10,N; Tset = 28.80; Ttrue = 028.7; T1 = 23.18; RH1 = 83.18; T2 = 24.57; RH2 = 75.97
2017.11.04_01:10:08,34.36,47.08,56.29,7.68,7.57,10.63,23.66,5.32,1019.77,41.28,52.87,65.14,6.83,11.60,13.65,24.81,68.35,1027.21,76.30,N; Tset = 29.00; Ttrue = 029.0; T1 = 23.21; RH1 = 84.28; T2 = 24.56; RH2 = 77.16
2017.11.04_01:11:12,32.78,50.73,54.90,7.43,6.71,9.60,23.66,5.31,1019.73,44.16,56.28,66.76,7.72,11.51,13.82,24.81,69.34,1027.19,77.43,N; Tset = 29.40; Ttrue = 029.2; T1 = 23.24; RH1 = 85.35; T2 = 24.56; RH2 = 78.32
2017.11.04_01:12:14,32.02,40.83,50.96,6.73,6.83,9.36,23.66,5.29,1019.73,42.69,49.91,61.94,7.36,11.90,13.78,24.81,70.30,1027.17,78.53,N; Tset = 29.60; Ttrue = 029.5; T1 = 23.27; RH1 = 86.37; T2 = 24.55; RH2 = 79.50
2017.11.04_01:13:16,29.60,38.90,49.45,7.00,6.77,9.11,23.64,5.26,1019.72,38.67,51.15,64.19,7.50,10.76,13.58,24.81,71.27,1027.15,79.64,N; Tset = 29.80; Ttrue = 029.8; T1 = 23.31; RH1 = 87.38; T2 = 24.55; RH2 = 80.66
2017.11.04_01:14:20,35.27,43.40,53.72,6.16,6.40,9.88,23.64,5.28,1019.68,43.38,52.70,66.72,7.96,11.68,13.70,24.81,72.24,1027.15,80.81,N; Tset = 30.20; Ttrue = 030.1; T1 = 23.36; RH1 = 88.40; T2 = 24.54; RH2 = 81.86
2017.11.04_01:15:22,33.86,43.41,54.72,6.63,6.80,9.77,23.64,5.33,1019.67,43.68,52.25,69.52,8.24,12.51,14.45,24.81,73.21,1027.14,81.92,N; Tset = 30.40; Ttrue = 030.3; T1 = 23.40; RH1 = 89.38; T2 = 24.54; RH2 = 83.01
2017.11.04_01:16:24,33.05,42.79,54.51,6.80,7.54,9.28,23.64,5.35,1019.68,41.81,52.41,64.36,9.47,13.15,15.89,24.80,74.18,1027.13,83.09,N; Tset = 30.60; Ttrue = 030.6; T1 = 23.44; RH1 = 90.35; T2 = 24.54; RH2 = 84.18
2017.11.04_01:17:28,31.64,38.22,45.08,5.76,5.98,8.23,23.64,5.29,1019.66,39.61,49.92,61.18,8.55,12.84,15.55,24.79,75.11,1027.12,84.16,N; Tset = 31.00; Ttrue = 030.9; T1 = 23.49; RH1 = 91.22; T2 = 24.53; RH2 = 85.30
2017.11.04_01:18:30,31.65,39.88,47.46,5.98,6.47,8.06,23.62,5.25,1019.64,39.98,50.95,66.22,11.15,15.36,17.07,24.79,76.05,1027.11,85.26,N; Tset = 31.20; Ttrue = 031.1; T1 = 23.53; RH1 = 92.12; T2 = 24.53; RH2 = 86.41
2017.11.04_01:19:32,29.63,38.23,47.36,7.05,5.77,8.21,23.62,5.25,1019.67,39.14,50.87,64.07,11.95,16.77,18.93,24.79,76.99,1027.11,86.34,N; Tset = 31.40; Ttrue = 031.3; T1 = 23.59; RH1 = 92.97; T2 = 24.53; RH2 = 87.52
2017.11.04_01:20:34,29.23,39.56,46.34,5.83,6.52,9.83,23.62,5.22,1019.66,40.22,52.24,64.98,14.42,17.55,19.94,24.79,77.89,1027.09,87.38,N; Tset = 31.60; Ttrue = 031.6; T1 = 23.64; RH1 = 93.77; T2 = 24.52; RH2 = 88.62
2017.11.04_01:21:38,28.41,38.27,46.95,4.76,6.35,8.99,23.62,5.22,1019.64,41.87,53.85,65.73,17.76,19.81,22.43,24.79,78.80,1027.09,88.39,N; Tset = 32.00; Ttrue = 031.8; T1 = 23.69; RH1 = 94.56; T2 = 24.52; RH2 = 89.68
