2017.11.03_04:52:55,28.79,38.12,46.73,5.60,6.59,8.67,23.96,5.61,979.70,37.23,49.96,60.33,15.95,17.23,19.39,25.04,71.40,986.92,76.52,N; Tset = 17.20; Ttrue = 017.5; T1 = 23.93; RH1 = 74.44; T2 = 24.76; RH2 = 79.65
2017.11.03_05:05:41,32.88,42.39,53.82,8.25,8.48,10.68,24.78,5.88,1013.54,33.67,44.60,55.08,6.50,10.21,12.17,25.85,46.97,1021.04,49.48,N; Tset = 21.80; Ttrue = 021.6; T1 = 24.07; RH1 = 55.27; T2 = 25.59; RH2 = 50.00
2017.11.03_05:06:45,32.35,45.33,54.66,7.85,8.00,10.01,24.78,5.89,1013.50,34.90,44.84,56.75,6.66,10.02,12.91,25.84,47.76,1021.04,50.70,N; Tset = 22.20; Ttrue = 022.0; T1 = 24.03; RH1 = 56.80; T2 = 25.59; RH2 = 51.19
2017.11.03_05:07:49,31.14,44.38,51.88,6.02,7.54,10.22,24.78,5.92,1013.52,32.44,44.67,55.64,6.22,9.67,13.00,25.84,48.59,1021.06,51.90,N; Tset = 22.60; Ttrue = 022.5; T1 = 23.99; RH1 = 58.29; T2 = 25.58; RH2 = 52.40
2017.11.03_05:08:53,33.93,42.53,51.70,6.89,8.31,10.03,24.78,5.91,1013.53,37.62,48.77,55.05,6.37,10.53,12.33,25.84,49.44,1021.04,53.12,N; Tset = 23.00; Ttrue = 022.9; T1 = 23.96; RH1 = 59.81; T2 = 25.58; RH2 = 53.60
2017.11.03_05:09:59,33.45,43.89,52.15,6.91,7.41,10.80,24.78,5.90,1013.54,39.15,46.24,58.68,7.06,9.78,12.38,25.84,50.34,1021.06,54.35,N; Tset = 23.60; Ttrue = 023.3; T1 = 23.93; RH1 = 61.30; T2 = 25.58; RH2 = 54.82
2017.11.03_05:11:03,32.14,42.50,54.61,7.29,8.37,10.27,24.78,5.90,1013.56,33.97,45.21,57.33,6.60,10.41,12.82,25.82,51.24,1021.06,55.58,N; Tset = 24.00; Ttrue = 023.8; T1 = 23.89; RH1 = 62.71; T2 = 25.58; RH2 = 56.05
2017.11.03_05:12:07,31.66,42.91,52.63,7.23,8.29,9.61,24.78,5.89,1013.55,36.74,44.74,56.70,5.83,9.92,12.65,25.82,52.17,1021.06,56.81,N; Tset = 24.40; Ttrue = 024.2; T1 = 23.88; RH1 = 64.19; T2 = 25.58; RH2 = 57.28
2017.11.03_05:13:11,31.49,41.61,52.12,6.48,6.73,11.12,24.78,5.85,1013.55,35.02,44.78,55.05,6.21,10.77,13.57,25.82,53.11,1021.07,57.98,N; Tset = 24.80; Ttrue = 024.6; T1 = 23.86; RH1 = 65.57; T2 = 25.58; RH2 = 58.47
2017.11.03_05:14:15,31.48,41.76,51.38,6.34,7.01,9.39,24.78,5.83,1013.57,37.86,46.16,56.61,6.14,10.47,14.25,25.82,54.05,1021.07,59.17,N; Tset = 25.20; Ttrue = 025.0; T1 = 23.85; RH1 = 66.93; T2 = 25.58; RH2 = 59.68
2017.11.03_05:15:17,31.32,40.66,53.37,7.50,6.70,9.82,24.78,5.84,1013.59,41.51,45.97,52.62,6.29,9.81,12.41,25.82,55.02,1021.10,60.39,N; Tset = 25.40; Ttrue = 025.3; T1 = 23.85; RH1 = 68.31; T2 = 25.58; RH2 = 60.91
2017.11.03_05:16:21,31.86,42.60,51.44,7.23,7.59,9.86,24.77,5.82,1013.58,40.06,42.77,57.46,6.43,9.58,11.55,25.82,55.98,1021.10,61.57,N; Tset = 25.80; Ttrue = 025.7; T1 = 23.85; RH1 = 69.63; T2 = 25.58; RH2 = 62.12
2017.11.03_05:17:25,34.15,41.36,51.44,5.34,6.77,9.48,24.76,5.82,1013.61,34.20,45.51,56.77,7.21,10.04,12.01,25.82,56.94,1021.11,62.75,N; Tset = 26.20; Ttrue = 026.1; T1 = 23.85; RH1 = 70.93; T2 = 25.58; RH2 = 63.30
2017.11.03_05:18:29,31.47,40.47,49.66,5.27,6.62,9.22,24.76,5.80,1013.61,34.69,46.55,57.31,5.52,10.79,12.22,25.81,57.92,1021.11,63.97,N; Tset = 26.60; Ttrue = 026.4; T1 = 23.86; RH1 = 72.23; T2 = 25.57; RH2 = 64.54
2017.11.03_05:19:33,31.08,43.35,49.66,6.08,6.91,9.79,24.77,5.80,1013.63,34.12,44.60,57.25,5.69,10.63,12.92,25.82,58.89,1021.13,65.11,N; Tset = 27.00; Ttrue = 026.8; T1 = 23.87; RH1 = 73.50; T2 = 25.57; RH2 = 65.74
2017.11.03_05:20:35,33.93,40.98,52.66,8.23,6.48,9.80,24.78,5.78,1013.64,38.05,45.83,58.91,6.17,10.43,12.56,25.82,59.86,1021.16,66.23,N; Tset = 27.20; Ttrue = 027.1; T1 = 23.88; RH1 = 74.70; T2 = 25.57; RH2 = 66.88
2017.11.03_05:21:39,33.66,42.26,49.02,6.75,9.29,9.45,24.78,5.78,1013.65,38.79,46.35,58.13,6.07,10.61,13.88,25.82,60.83,1021.16,67.38,N; Tset = 27.60; Ttrue = 027.4; T1 = 23.91; RH1 = 75.89; T2 = 25.57; RH2 = 68.04
2017.11.03_05:22:41,33.50,43.92,51.60,7.35,6.63,9.42,24.78,5.78,1013.68,36.53,46.45,56.56,7.14,10.57,12.59,25.82,61.79,1021.17,68.54,N; Tset = 27.80; Ttrue = 027.8; T1 = 23.93; RH1 = 77.07; T2 = 25.58; RH2 = 69.20
2017.11.03_05:23:45,31.30,42.69,49.33,6.00,7.52,9.23,24.78,5.77,1013.68,39.32,50.06,57.64,7.41,11.41,14.15,25.82,62.78,1021.19,69.72,N; Tset = 28.20; Ttrue = 028.1; T1 = 23.97; RH1 = 78.23; T2 = 25.58; RH2 = 70.39
2017.11.03_05:24:49,32.24,42.82,51.46,6.03,6.95,9.44,24.78,5.77,1013.71,38.37,50.22,59.94,7.78,10.88,13.29,25.82,63.74,1021.21,70.87,N; Tset = 28.60; Ttrue = 028.4; T1 = 24.00; RH1 = 79.35; T2 = 25.58; RH2 = 71.58
2017.11.03_05:25:51,29.81,40.42,49.92,5.85,6.09,9.18,24.78,5.78,1013.70,40.06,49.88,63.88,7.70,12.78,13.01,25.82,64.71,1021.25,72.01,N; Tset = 28.80; Ttrue = 028.7; T1 = 24.03; RH1 = 80.47; T2 = 25.58; RH2 = 72.74
2017.11.03_05:26:55,29.54,42.96,51.23,6.43,6.09,8.74,24.78,5.76,1013.74,40.47,52.22,60.00,8.59,14.35,14.32,25.82,65.68,1021.26,73.17,N; Tset = 29.20; Ttrue = 029.0; T1 = 24.07; RH1 = 81.55; T2 = 25.58; RH2 = 73.91
2017.11.03_05:27:57,33.12,42.62,48.06,6.90,6.52,8.93,24.78,5.76,1013.75,43.06,48.61,60.63,6.37,11.15,14.24,25.83,66.64,1021.26,74.24,N; Tset = 29.40; Ttrue = 029.3; T1 = 24.11; RH1 = 82.58; T2 = 25.58; RH2 = 75.02
2017.11.03_05:29:01,33.78,40.50,48.62,5.79,7.14,9.24,24.78,5.74,1013.75,38.69,50.58,63.38,7.41,10.99,13.18,25.84,67.57,1021.27,75.33,N; Tset = 29.80; Ttrue = 029.6; T1 = 24.15; RH1 = 83.62; T2 = 25.59; RH2 = 76.17
2017.11.03_05:30:03,29.52,38.20,52.10,5.89,6.92,9.44,24.78,5.74,1013.75,38.02,53.07,65.28,8.39,13.85,13.99,25.84,68.54,1021.26,76.44,N; Tset = 30.00; Ttrue = 029.9; T1 = 24.19; RH1 = 84.63; T2 = 25.59; RH2 = 77.32
2017.11.03_05:31:05,31.14,39.14,50.04,5.45,7.33,9.65,24.78,5.74,1013.76,40.42,53.35,67.93,7.75,11.24,13.50,25.84,69.47,1021.27,77.53,N; Tset = 30.20; Ttrue = 030.2; T1 = 24.23; RH1 = 85.60; T2 = 25.59; RH2 = 78.41
2017.11.03_05:32:09,29.11,38.81,47.62,7.49,6.86,8.77,24.78,5.72,1013.77,40.50,55.74,67.25,7.35,11.03,14.45,25.84,70.42,1021.27,78.64,N; Tset = 30.60; Ttrue = 030.4; T1 = 24.28; RH1 = 86.57; T2 = 25.59; RH2 = 79.53
2017.11.03_05:33:11,29.38,39.64,44.27,5.72,5.97,9.06,24.78,5.68,1013.77,40.22,51.19,66.78,8.36,11.61,15.00,25.86,71.36,1021.27,79.67,N; Tset = 30.80; Ttrue = 030.7; T1 = 24.34; RH1 = 87.50; T2 = 25.60; RH2 = 80.64
2017.11.03_05:34:13,30.49,43.20,47.22,5.48,6.35,9.38,24.79,5.68,1013.79,46.48,54.24,69.45,7.95,11.97,16.16,25.86,72.27,1021.30,80.75,N; Tset = 31.00; Ttrue = 031.0; T1 = 24.39; RH1 = 88.40; T2 = 25.60; RH2 = 81.76
2017.11.03_05:35:17,27.66,39.00,49.81,6.49,5.86,8.94,24.79,5.66,1013.77,40.80,54.98,68.48,9.17,12.34,14.41,25.86,73.20,1021.28,81.85,N; Tset = 31.40; Ttrue = 031.2; T1 = 24.45; RH1 = 89.30; T2 = 25.60; RH2 = 82.87
2017.11.03_05:36:19,31.15,38.60,45.35,5.86,7.32,9.49,24.80,5.63,1013.74,41.47,56.91,65.50,9.76,13.27,17.37,25.86,74.10,1021.28,82.90,N; Tset = 31.60; Ttrue = 031.5; T1 = 24.50; RH1 = 90.16; T2 = 25.60; RH2 = 83.93
2017.11.03_05:37:21,28.94,38.14,46.14,7.00,6.97,8.44,24.80,5.62,1013.77,41.27,55.66,69.30,9.68,13.49,16.01,25.88,75.02,1021.29,83.88,N; Tset = 31.80; Ttrue = 031.8; T1 = 24.55; RH1 = 91.01; T2 = 25.60; RH2 = 85.04
2017.11.03_05:38:23,30.08,36.89,44.17,7.56,5.36,8.43,24.80,5.62,1013.75,44.78,58.00,67.87,11.41,14.12,17.74,25.88,75.94,1021.29,84.97,N; Tset = 32.00; Ttrue = 032.0; T1 = 24.62; RH1 = 91.86; T2 = 25.61; RH2 = 86.10
2017.11.03_05:39:27,29.09,36.23,45.54,7.86,6.75,7.88,24.80,5.60,1013.76,44.33,53.58,72.60,12.53,15.46,18.50,25.88,76.82,1021.30,86.05,N; Tset = 32.40; Ttrue = 032.2; T1 = 24.69; RH1 = 92.66; T2 = 25.61; RH2 = 87.17
2017.11.03_05:40:29,28.61,38.11,42.88,6.18,9.48,8.99,24.80,5.60,1013.78,43.05,55.26,71.83,14.24,18.07,20.89,25.88,77.73,1021.32,87.12,N; Tset = 32.60; Ttrue = 032.5; T1 = 24.74; RH1 = 93.45; T2 = 25.62; RH2 = 88.25
2017.11.03_05:41:31,28.83,36.76,43.65,5.31,5.83,8.36,24.80,5.60,1013.81,44.52,56.96,74.24,17.18,20.46,21.91,25.89,78.62,1021.34,88.08,N; Tset = 32.80; Ttrue = 032.7; T1 = 24.79; RH1 = 94.21; T2 = 25.62; RH2 = 89.31
2017.11.03_05:42:33,25.49,37.66,42.75,5.83,6.42,8.35,24.80,5.59,1013.82,46.81,64.60,75.49,21.01,23.12,25.17,25.90,79.50,1021.35,89.07,N; Tset = 33.00; Ttrue = 033.0; T1 = 24.87; RH1 = 94.91; T2 = 25.63; RH2 = 90.33
