2017.11.17_14:19:37,24.64,29.53,35.61,5.61,4.72,7.65,21.35,2.25,978.92,26.01,31.52,40.09,8.72,11.38,14.80,22.69,59.99,986.15,72.41,N; Tset = 10.00; Ttrue = 017.5; T1 = 23.08; RH1 = 65.54; T2 = 23.08; RH2 = 71.06
2017.11.17_14:32:15,19.46,24.66,27.99,4.82,2.81,5.59,22.13,2.06,1012.63,21.33,26.90,28.24,7.09,8.47,8.38,23.49,47.32,1020.13,56.03,N; Tset = 19.80; Ttrue = 019.5; T1 = 23.75; RH1 = 55.84; T2 = 23.83; RH2 = 54.21
2017.11.17_14:33:23,19.13,22.93,26.29,3.77,3.39,5.31,22.13,2.04,1012.63,22.26,28.27,29.85,7.57,8.21,8.82,23.49,49.06,1020.15,58.59,N; Tset = 20.60; Ttrue = 020.3; T1 = 23.78; RH1 = 58.35; T2 = 23.85; RH2 = 56.59
2017.11.17_14:34:31,17.49,25.48,27.43,3.26,3.63,6.56,22.14,2.02,1012.63,20.86,23.85,28.35,6.78,7.49,8.38,23.49,50.97,1020.15,61.33,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.83; RH1 = 60.94; T2 = 23.88; RH2 = 59.12
2017.11.17_14:35:39,17.59,22.48,27.24,4.52,3.43,4.79,22.15,2.01,1012.62,17.69,24.14,27.09,6.87,7.85,8.47,23.49,52.93,1020.15,64.06,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.87; RH1 = 63.47; T2 = 23.91; RH2 = 61.63
2017.11.17_14:36:47,18.87,22.82,26.79,3.88,2.65,4.94,22.17,2.01,1012.62,19.52,22.09,27.86,6.25,8.53,9.44,23.49,54.95,1020.16,66.90,N; Tset = 23.00; Ttrue = 022.9; T1 = 23.90; RH1 = 66.21; T2 = 23.93; RH2 = 64.24
2017.11.17_14:37:55,17.57,22.60,24.63,3.85,3.40,6.39,22.17,2.03,1012.64,22.16,28.29,29.87,6.01,8.22,8.83,23.50,57.10,1020.16,69.83,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.89; RH1 = 69.20; T2 = 23.94; RH2 = 67.03
2017.11.17_14:39:03,18.77,21.24,24.25,4.06,3.12,5.01,22.17,2.06,1012.64,20.34,23.80,30.24,6.72,9.22,8.85,23.52,59.25,1020.14,72.61,N; Tset = 24.60; Ttrue = 024.3; T1 = 23.88; RH1 = 72.05; T2 = 23.93; RH2 = 69.84
2017.11.17_14:40:11,18.39,21.22,23.51,4.74,3.64,5.24,22.17,2.10,1012.65,20.24,26.08,31.27,6.54,10.47,9.59,23.51,61.44,1020.15,75.41,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.87; RH1 = 74.84; T2 = 23.91; RH2 = 72.60
2017.11.17_14:41:17,17.09,21.33,24.74,5.17,5.14,5.64,22.15,2.13,1012.63,20.96,26.87,28.75,7.52,10.45,10.20,23.51,63.75,1020.13,78.38,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.88; RH1 = 77.79; T2 = 23.89; RH2 = 75.54
2017.11.17_14:42:25,18.42,22.80,26.00,5.12,3.61,6.01,22.14,2.16,1012.66,28.12,27.92,34.69,7.07,9.31,9.93,23.51,66.20,1020.15,81.60,N; Tset = 26.80; Ttrue = 026.6; T1 = 23.91; RH1 = 80.86; T2 = 23.88; RH2 = 78.67
2017.11.17_14:43:33,17.66,20.87,27.15,3.99,2.70,5.62,22.13,2.19,1012.59,27.27,36.89,37.17,8.46,10.40,10.42,23.50,68.67,1020.10,84.83,N; Tset = 27.60; Ttrue = 027.4; T1 = 23.96; RH1 = 83.71; T2 = 23.88; RH2 = 81.72
2017.11.17_14:44:39,20.27,29.20,28.37,3.76,3.58,5.71,22.13,2.23,1012.65,28.07,33.96,41.92,9.40,11.43,11.59,23.51,71.20,1020.18,88.15,N; Tset = 28.20; Ttrue = 028.0; T1 = 24.05; RH1 = 86.64; T2 = 23.90; RH2 = 84.79
2017.11.17_14:45:45,18.82,24.88,25.70,4.17,3.25,6.35,22.13,2.24,1012.69,28.12,35.01,48.84,12.40,14.06,16.17,23.51,73.71,1020.20,91.50,N; Tset = 28.80; Ttrue = 028.6; T1 = 24.16; RH1 = 89.30; T2 = 23.93; RH2 = 87.91
