2017.11.03_23:04:00,47.24,59.42,69.16,8.63,9.57,11.17,23.40,4.50,985.70,52.21,63.86,78.17,17.81,20.20,21.05,24.47,71.86,992.92,77.81,N; Tset = 18.00; Ttrue = 018.3; T1 = 23.36; RH1 = 76.18; T2 = 24.20; RH2 = 80.58
2017.11.03_23:36:54,42.58,51.11,62.36,10.02,8.34,11.03,24.03,4.91,1019.72,48.12,58.44,71.12,7.83,17.83,14.99,25.16,67.89,1027.19,75.82,N; Tset = 29.40; Ttrue = 029.2; T1 = 23.53; RH1 = 83.78; T2 = 24.94; RH2 = 76.64
2017.11.03_23:37:56,38.22,49.86,60.84,7.76,8.69,10.86,24.02,4.88,1019.73,45.50,60.00,72.36,9.83,12.85,14.81,25.17,68.91,1027.20,76.96,N; Tset = 29.60; Ttrue = 029.5; T1 = 23.57; RH1 = 84.86; T2 = 24.94; RH2 = 77.86
2017.11.03_23:39:00,39.49,52.07,61.35,8.35,8.00,10.30,24.02,4.87,1019.72,49.55,60.97,75.43,8.97,12.91,14.89,25.15,69.89,1027.20,78.16,N; Tset = 30.00; Ttrue = 029.8; T1 = 23.61; RH1 = 85.89; T2 = 24.93; RH2 = 79.04
2017.11.03_23:40:02,43.17,53.22,64.38,7.93,8.30,11.09,24.01,4.85,1019.71,50.08,64.04,78.02,9.08,13.05,15.40,25.15,70.87,1027.20,79.31,N; Tset = 30.20; Ttrue = 030.1; T1 = 23.65; RH1 = 86.93; T2 = 24.93; RH2 = 80.21
2017.11.03_23:41:04,43.00,54.69,64.29,9.30,8.23,12.26,24.01,4.81,1019.71,51.66,64.16,78.39,9.11,13.22,16.64,25.15,71.87,1027.20,80.45,N; Tset = 30.40; Ttrue = 030.4; T1 = 23.69; RH1 = 87.94; T2 = 24.93; RH2 = 81.37
2017.11.03_23:42:08,41.64,53.38,64.73,9.02,8.04,11.33,24.01,4.81,1019.73,51.96,66.82,80.42,10.17,13.94,16.43,25.15,72.83,1027.21,81.62,N; Tset = 30.80; Ttrue = 030.6; T1 = 23.74; RH1 = 88.93; T2 = 24.94; RH2 = 82.55
2017.11.03_23:43:10,41.68,56.22,68.58,7.47,7.81,10.69,24.01,4.81,1019.70,52.90,68.53,85.06,10.40,14.58,17.06,25.15,73.80,1027.22,82.76,N; Tset = 31.00; Ttrue = 030.9; T1 = 23.79; RH1 = 89.90; T2 = 24.94; RH2 = 83.73
2017.11.03_23:44:12,42.94,56.94,69.34,8.18,8.58,12.24,24.01,4.81,1019.73,56.96,72.57,89.86,12.75,17.00,19.85,25.15,74.77,1027.21,83.89,N; Tset = 31.20; Ttrue = 031.2; T1 = 23.84; RH1 = 90.85; T2 = 24.93; RH2 = 84.91
2017.11.03_23:45:16,43.01,55.24,67.56,9.08,8.92,12.03,24.01,4.83,1019.74,57.71,69.87,87.67,14.71,16.72,20.57,25.15,75.74,1027.22,85.05,N; Tset = 31.60; Ttrue = 031.4; T1 = 23.90; RH1 = 91.77; T2 = 24.93; RH2 = 86.09
2017.11.03_23:46:18,41.45,56.02,66.99,8.17,9.85,11.19,24.01,4.86,1019.73,54.83,69.46,86.64,15.41,18.57,22.20,25.16,76.69,1027.21,86.12,N; Tset = 31.80; Ttrue = 031.7; T1 = 23.95; RH1 = 92.67; T2 = 24.94; RH2 = 87.18
2017.11.03_23:47:20,46.64,60.64,73.77,9.81,9.32,12.81,24.01,4.82,1019.72,59.71,76.17,95.76,18.44,20.48,25.34,25.17,77.63,1027.21,87.13,N; Tset = 32.00; Ttrue = 032.0; T1 = 24.00; RH1 = 93.50; T2 = 24.94; RH2 = 88.31
2017.11.03_23:48:22,46.25,62.46,73.92,10.57,9.57,13.76,24.01,4.79,1019.73,58.88,79.11,97.57,19.70,24.63,26.10,25.17,78.55,1027.22,88.20,N; Tset = 32.20; Ttrue = 032.2; T1 = 24.06; RH1 = 94.30; T2 = 24.94; RH2 = 89.37
2017.11.03_23:49:26,45.81,60.82,74.10,9.37,9.33,12.72,24.01,4.78,1019.73,62.84,79.26,99.77,23.83,26.21,27.59,25.17,79.47,1027.22,89.27,N; Tset = 32.60; Ttrue = 032.4; T1 = 24.12; RH1 = 95.06; T2 = 24.95; RH2 = 90.49
