2017.11.23_07:17:13,14.33,17.76,19.01,3.43,3.50,6.34,21.29,3.47,974.91,29.29,36.23,41.01,11.94,14.19,13.45,22.40,61.46,982.03,72.15,N; Tset = 10.00; Ttrue = 016.3; T1 = 23.44; RH1 = 61.80; T2 = 22.77; RH2 = 71.83
2017.11.23_07:29:51,16.79,19.53,23.81,4.47,3.62,5.83,22.03,3.76,1008.60,25.08,27.23,36.48,10.15,11.69,10.91,23.15,47.09,1015.90,55.11,N; Tset = 19.80; Ttrue = 019.5; T1 = 23.88; RH1 = 53.46; T2 = 23.40; RH2 = 53.53
2017.11.23_07:30:59,17.65,20.88,23.22,4.49,3.23,5.73,22.03,3.75,1008.54,26.65,29.71,33.90,10.51,11.34,11.20,23.15,48.91,1015.89,57.74,N; Tset = 20.60; Ttrue = 020.3; T1 = 23.87; RH1 = 56.08; T2 = 23.40; RH2 = 56.05
2017.11.23_07:32:07,16.43,19.45,22.20,4.47,3.81,6.23,22.05,3.74,1008.56,25.90,29.56,33.37,11.26,12.23,11.48,23.15,50.85,1015.90,60.42,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.87; RH1 = 58.73; T2 = 23.40; RH2 = 58.63
2017.11.23_07:33:15,17.47,20.34,23.32,4.37,4.67,6.84,22.04,3.73,1008.58,26.31,31.64,36.52,9.78,10.75,11.41,23.15,52.90,1015.90,63.22,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.87; RH1 = 61.46; T2 = 23.40; RH2 = 61.30
2017.11.23_07:34:23,16.78,19.33,22.90,3.83,3.94,6.66,22.03,3.72,1008.57,26.09,28.44,32.86,9.38,10.45,11.80,23.15,55.06,1015.90,66.10,N; Tset = 23.00; Ttrue = 022.8; T1 = 23.88; RH1 = 64.27; T2 = 23.41; RH2 = 64.06
2017.11.23_07:35:31,16.85,19.73,23.83,4.26,3.91,5.75,22.04,3.72,1008.61,31.10,32.72,38.48,9.60,12.41,12.78,23.15,57.33,1015.92,69.09,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.89; RH1 = 67.12; T2 = 23.41; RH2 = 66.92
2017.11.23_07:36:39,17.61,20.60,22.19,4.30,3.65,6.22,22.05,3.72,1008.60,36.13,41.33,48.24,11.91,13.00,15.64,23.15,59.59,1015.94,72.04,N; Tset = 24.60; Ttrue = 024.4; T1 = 23.92; RH1 = 69.85; T2 = 23.42; RH2 = 69.77
2017.11.23_07:37:47,16.94,20.82,24.90,4.30,3.82,5.79,22.05,3.72,1008.62,36.65,42.64,50.76,12.57,13.61,14.12,23.15,61.82,1015.95,74.93,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.95; RH1 = 72.51; T2 = 23.43; RH2 = 72.54
2017.11.23_07:38:53,17.82,22.40,24.50,4.27,3.78,6.02,22.05,3.73,1008.63,37.00,46.42,50.67,12.93,13.00,13.40,23.15,64.17,1015.93,77.99,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.98; RH1 = 75.28; T2 = 23.44; RH2 = 75.45
2017.11.23_07:40:01,17.60,21.26,23.97,4.16,4.21,6.26,22.05,3.75,1008.60,38.16,44.60,51.03,12.63,13.85,15.18,23.15,66.56,1015.92,81.10,N; Tset = 26.80; Ttrue = 026.6; T1 = 24.02; RH1 = 78.12; T2 = 23.45; RH2 = 78.43
2017.11.23_07:41:09,19.07,20.55,24.27,3.61,3.71,6.13,22.05,3.77,1008.60,40.48,47.39,55.22,13.53,14.42,18.53,23.15,69.02,1015.92,84.27,N; Tset = 27.60; Ttrue = 027.3; T1 = 24.07; RH1 = 80.98; T2 = 23.46; RH2 = 81.44
2017.11.23_07:42:15,18.56,20.65,25.78,4.70,4.63,6.39,22.05,3.78,1008.60,36.78,45.29,54.74,15.69,15.53,17.10,23.13,71.46,1015.92,87.56,N; Tset = 28.20; Ttrue = 028.0; T1 = 24.12; RH1 = 83.82; T2 = 23.46; RH2 = 84.50
2017.11.23_07:43:21,19.92,22.80,25.74,5.16,4.62,6.71,22.05,3.80,1008.56,43.41,54.41,65.05,17.82,18.95,21.06,23.14,73.86,1015.91,90.63,N; Tset = 28.80; Ttrue = 028.7; T1 = 24.17; RH1 = 86.49; T2 = 23.48; RH2 = 87.43
