2017.11.14_05:07:50,12.64,15.45,17.06,3.18,4.13,4.09,24.64,2.99,975.42,14.44,19.88,26.58,17.79,16.80,17.15,25.48,72.96,982.78,79.68,N; Tset = 18.00; Ttrue = 0018.4; T1 = 24.42; RH1 = 77.98; T2 = 25.31; RH2 = 81.75
2017.11.14_05:23:46,10.17,13.53,16.20,3.32,1.92,4.16,25.46,2.91,1009.28,14.17,16.79,18.68,5.78,8.27,9.25,26.33,50.39,1016.88,54.84,N; Tset = 23.60; Ttrue = 0023.4; T1 = 24.55; RH1 = 61.26; T2 = 26.15; RH2 = 55.12
2017.11.14_05:24:50,10.62,14.10,15.35,2.69,2.17,4.10,25.45,2.90,1009.26,12.16,14.22,19.63,6.75,8.73,9.04,26.32,51.27,1016.86,56.07,N; Tset = 24.00; Ttrue = 0023.8; T1 = 24.53; RH1 = 62.72; T2 = 26.14; RH2 = 56.33
2017.11.14_05:25:54,10.26,13.64,14.54,2.51,1.44,4.11,25.44,2.91,1009.28,13.59,14.84,19.46,5.95,9.16,9.15,26.31,52.18,1016.88,57.32,N; Tset = 24.40; Ttrue = 0024.2; T1 = 24.50; RH1 = 64.21; T2 = 26.13; RH2 = 57.55
2017.11.14_05:26:58,12.94,14.41,16.85,2.27,1.54,4.20,25.43,2.92,1009.30,13.84,15.56,21.00,6.04,9.17,8.75,26.31,53.12,1016.89,58.54,N; Tset = 24.80; Ttrue = 0024.6; T1 = 24.48; RH1 = 65.65; T2 = 26.14; RH2 = 58.78
2017.11.14_05:28:00,11.51,13.74,15.18,2.55,2.14,3.94,25.43,2.95,1009.28,13.29,14.71,20.08,6.70,8.81,9.60,26.31,54.06,1016.89,59.75,N; Tset = 25.00; Ttrue = 0024.9; T1 = 24.46; RH1 = 67.09; T2 = 26.13; RH2 = 60.02
2017.11.14_05:29:04,10.93,13.90,15.63,2.59,2.71,4.56,25.43,2.96,1009.28,11.51,15.03,19.06,6.17,8.89,9.48,26.31,55.01,1016.89,60.92,N; Tset = 25.40; Ttrue = 0025.3; T1 = 24.44; RH1 = 68.47; T2 = 26.12; RH2 = 61.24
2017.11.14_05:30:08,13.76,12.93,15.69,2.63,2.04,4.27,25.41,2.95,1009.23,13.31,16.74,19.49,6.63,9.42,9.84,26.31,55.97,1016.82,62.11,N; Tset = 25.80; Ttrue = 0025.7; T1 = 24.43; RH1 = 69.84; T2 = 26.12; RH2 = 62.44
2017.11.14_05:31:12,13.30,13.78,16.57,3.52,2.19,4.61,25.41,2.93,1009.27,12.65,17.10,21.40,6.63,8.81,9.29,26.31,56.95,1016.85,63.31,N; Tset = 26.20; Ttrue = 0026.0; T1 = 24.43; RH1 = 71.19; T2 = 26.11; RH2 = 63.66
2017.11.14_05:32:16,10.88,18.46,15.62,2.44,1.96,4.49,25.42,2.91,1009.27,12.49,15.15,20.41,6.02,9.09,9.56,26.29,57.92,1016.85,64.55,N; Tset = 26.60; Ttrue = 0026.4; T1 = 24.43; RH1 = 72.51; T2 = 26.11; RH2 = 64.88
2017.11.14_05:33:18,11.41,16.77,15.67,2.32,2.00,4.29,25.42,2.90,1009.27,12.64,15.56,21.59,6.27,9.77,10.75,26.29,58.89,1016.86,65.72,N; Tset = 26.80; Ttrue = 0026.7; T1 = 24.43; RH1 = 73.78; T2 = 26.10; RH2 = 66.06
2017.11.14_05:34:22,10.85,15.67,17.08,2.53,1.86,4.24,25.42,2.92,1009.30,12.10,15.90,21.24,6.46,9.55,10.31,26.29,59.85,1016.88,66.87,N; Tset = 27.20; Ttrue = 0027.0; T1 = 24.44; RH1 = 75.04; T2 = 26.10; RH2 = 67.24
2017.11.14_05:35:24,10.32,14.54,16.66,2.57,2.01,4.83,25.41,2.92,1009.28,12.88,16.48,20.88,6.62,9.59,10.70,26.29,60.83,1016.87,68.04,N; Tset = 27.40; Ttrue = 0027.4; T1 = 24.45; RH1 = 76.29; T2 = 26.10; RH2 = 68.43
2017.11.14_05:36:28,11.72,13.20,16.81,2.51,3.03,5.29,25.42,2.94,1009.30,14.21,16.45,21.33,7.61,9.53,10.53,26.29,61.81,1016.90,69.21,N; Tset = 27.80; Ttrue = 0027.7; T1 = 24.46; RH1 = 77.54; T2 = 26.09; RH2 = 69.64
2017.11.14_05:37:32,13.73,14.90,16.55,2.73,2.73,4.18,25.41,2.94,1009.26,13.92,20.19,23.20,6.34,9.39,10.56,26.29,62.80,1016.84,70.37,N; Tset = 28.20; Ttrue = 0028.0; T1 = 24.48; RH1 = 78.74; T2 = 26.09; RH2 = 70.82
2017.11.14_05:38:34,14.73,12.74,16.43,2.83,2.33,4.84,25.40,2.91,1009.25,14.57,18.89,23.29,6.65,9.68,11.20,26.29,63.79,1016.83,71.54,N; Tset = 28.40; Ttrue = 0028.3; T1 = 24.50; RH1 = 79.94; T2 = 26.09; RH2 = 72.03
2017.11.14_05:39:38,11.89,14.25,16.07,2.84,1.89,4.28,25.40,2.90,1009.27,14.41,20.36,24.49,6.96,10.41,11.11,26.29,64.76,1016.88,72.66,N; Tset = 28.80; Ttrue = 0028.6; T1 = 24.52; RH1 = 81.06; T2 = 26.08; RH2 = 73.20
2017.11.14_05:40:40,12.43,17.21,16.53,2.80,1.98,3.73,25.40,2.88,1009.23,19.93,19.35,25.25,7.12,9.51,11.02,26.27,65.72,1016.82,73.87,N; Tset = 29.00; Ttrue = 0028.9; T1 = 24.54; RH1 = 82.20; T2 = 26.08; RH2 = 74.37
2017.11.14_05:41:42,11.41,14.41,17.53,2.83,2.85,4.26,25.40,2.87,1009.30,16.92,20.18,24.76,7.75,10.43,10.64,26.26,66.69,1016.88,75.01,N; Tset = 29.20; Ttrue = 0029.2; T1 = 24.57; RH1 = 83.28; T2 = 26.08; RH2 = 75.52
2017.11.14_05:42:46,12.68,14.41,16.27,4.28,1.47,4.47,25.40,2.88,1009.30,16.34,20.36,28.20,7.53,10.60,10.62,26.27,67.66,1016.88,76.15,N; Tset = 29.60; Ttrue = 0029.5; T1 = 24.61; RH1 = 84.36; T2 = 26.08; RH2 = 76.68
2017.11.14_05:43:48,11.67,14.46,16.56,2.07,1.85,4.48,25.40,2.88,1009.29,15.74,21.95,29.02,7.71,9.52,11.35,26.26,68.61,1016.85,77.27,N; Tset = 29.80; Ttrue = 0029.8; T1 = 24.64; RH1 = 85.42; T2 = 26.07; RH2 = 77.84
2017.11.14_05:44:52,11.45,13.41,16.49,2.73,2.19,3.99,25.40,2.88,1009.31,16.52,22.09,28.75,7.99,10.55,11.81,26.26,69.57,1016.90,78.39,N; Tset = 30.20; Ttrue = 0030.0; T1 = 24.68; RH1 = 86.47; T2 = 26.07; RH2 = 78.99
2017.11.14_05:45:54,14.33,14.13,16.75,2.69,1.82,3.83,25.40,2.89,1009.28,17.78,23.51,29.50,7.96,10.24,11.97,26.27,70.54,1016.81,79.53,N; Tset = 30.40; Ttrue = 0030.3; T1 = 24.72; RH1 = 87.51; T2 = 26.07; RH2 = 80.17
2017.11.14_05:46:56,11.85,19.46,16.72,2.36,4.19,4.51,25.40,2.88,1009.30,19.25,23.22,29.87,8.29,11.02,12.10,26.26,71.49,1016.88,80.63,N; Tset = 30.60; Ttrue = 0030.5; T1 = 24.76; RH1 = 88.48; T2 = 26.06; RH2 = 81.28
2017.11.14_05:48:00,13.11,14.22,17.23,2.13,3.00,4.85,25.39,2.88,1009.31,19.60,23.37,31.33,9.15,11.72,12.02,26.27,72.44,1016.88,81.73,N; Tset = 31.00; Ttrue = 0030.8; T1 = 24.81; RH1 = 89.42; T2 = 26.07; RH2 = 82.39
2017.11.14_05:49:02,14.00,14.73,16.24,2.62,2.19,4.94,25.39,2.88,1009.28,17.89,21.85,30.04,9.93,12.16,13.32,26.26,73.36,1016.86,82.82,N; Tset = 31.20; Ttrue = 0031.1; T1 = 24.85; RH1 = 90.37; T2 = 26.07; RH2 = 83.50
2017.11.14_05:50:04,11.68,14.62,17.12,2.62,2.91,4.39,25.39,2.86,1009.30,18.69,22.91,31.13,10.72,12.85,13.88,26.26,74.29,1016.85,83.87,N; Tset = 31.40; Ttrue = 0031.3; T1 = 24.89; RH1 = 91.26; T2 = 26.06; RH2 = 84.61
2017.11.14_05:51:06,12.51,20.08,16.47,2.45,2.56,4.32,25.38,2.88,1009.25,18.22,24.89,33.57,12.46,13.89,15.34,26.27,75.23,1016.85,84.97,N; Tset = 31.60; Ttrue = 0031.6; T1 = 24.94; RH1 = 92.21; T2 = 26.06; RH2 = 85.75
2017.11.14_05:52:08,12.96,16.33,18.50,2.86,1.71,4.17,25.38,2.88,1009.30,18.28,24.93,33.46,14.42,16.50,17.53,26.26,76.17,1016.86,86.04,N; Tset = 31.80; Ttrue = 0031.8; T1 = 24.98; RH1 = 93.09; T2 = 26.06; RH2 = 86.87
2017.11.14_05:53:12,12.62,15.76,18.26,2.91,2.05,4.76,25.38,2.88,1009.31,18.80,27.47,34.72,17.14,18.16,18.60,26.27,77.07,1016.88,87.08,N; Tset = 32.20; Ttrue = 0032.0; T1 = 25.03; RH1 = 93.90; T2 = 26.06; RH2 = 87.93
2017.11.14_05:54:14,12.90,14.51,16.86,2.88,2.08,4.84,25.38,2.88,1009.34,20.35,25.92,34.53,19.58,20.24,21.24,26.27,77.98,1016.91,88.14,N; Tset = 32.40; Ttrue = 0032.3; T1 = 25.09; RH1 = 94.71; T2 = 26.06; RH2 = 89.01
