2017.11.14_06:43:36,12.74,15.93,19.80,2.70,2.25,4.31,24.40,2.93,976.31,18.74,24.05,31.66,17.81,17.68,18.28,25.23,73.18,983.62,80.30,N; Tset = 18.20; Ttrue = 0018.7; T1 = 24.14; RH1 = 79.01; T2 = 25.06; RH2 = 82.19
2017.11.14_07:18:28,17.09,19.34,22.00,4.05,2.37,5.09,25.13,2.81,1010.43,20.99,24.45,30.84,7.80,10.49,11.91,26.00,68.11,1017.93,76.65,N; Tset = 29.40; Ttrue = 0029.3; T1 = 24.40; RH1 = 84.69; T2 = 25.81; RH2 = 77.22
2017.11.14_07:19:32,16.35,18.53,22.07,3.24,2.90,5.21,25.13,2.84,1010.43,20.06,26.22,32.53,8.15,10.30,12.61,26.00,69.08,1017.96,77.79,N; Tset = 29.80; Ttrue = 0029.6; T1 = 24.43; RH1 = 85.75; T2 = 25.81; RH2 = 78.37
2017.11.14_07:20:34,16.70,18.10,22.07,2.97,2.85,5.18,25.13,2.83,1010.43,19.75,24.12,30.00,7.65,10.48,12.47,26.00,70.01,1017.94,78.88,N; Tset = 30.00; Ttrue = 0029.9; T1 = 24.47; RH1 = 86.76; T2 = 25.80; RH2 = 79.51
2017.11.14_07:21:36,16.13,20.70,22.18,3.83,3.15,5.14,25.13,2.82,1010.43,21.64,26.58,32.42,9.66,11.19,12.63,26.00,70.95,1017.95,79.96,N; Tset = 30.20; Ttrue = 0030.1; T1 = 24.50; RH1 = 87.74; T2 = 25.80; RH2 = 80.61
2017.11.14_07:22:38,16.05,18.94,20.14,2.56,3.84,5.22,25.13,2.82,1010.46,19.86,25.90,30.63,9.09,11.87,12.32,26.00,71.89,1017.99,81.03,N; Tset = 30.40; Ttrue = 0030.4; T1 = 24.54; RH1 = 88.69; T2 = 25.80; RH2 = 81.73
2017.11.14_07:23:42,15.65,18.96,21.29,3.32,3.19,6.00,25.13,2.82,1010.50,19.45,25.81,32.46,10.79,12.13,13.10,26.00,72.81,1018.03,82.11,N; Tset = 30.80; Ttrue = 0030.6; T1 = 24.59; RH1 = 89.64; T2 = 25.80; RH2 = 82.82
2017.11.14_07:24:44,14.42,19.05,20.70,3.84,4.17,5.73,25.13,2.84,1010.50,20.45,24.59,31.94,10.17,12.44,13.58,26.00,73.73,1018.01,83.18,N; Tset = 31.00; Ttrue = 0030.9; T1 = 24.63; RH1 = 90.55; T2 = 25.80; RH2 = 83.92
2017.11.14_07:25:46,14.57,19.85,21.86,3.03,3.82,4.70,25.13,2.83,1010.48,20.97,26.03,32.93,11.45,13.91,14.19,26.00,74.63,1018.01,84.22,N; Tset = 31.20; Ttrue = 0031.1; T1 = 24.67; RH1 = 91.43; T2 = 25.80; RH2 = 84.99
2017.11.14_07:26:48,15.52,20.03,23.31,2.79,2.64,4.91,25.11,2.81,1010.51,23.43,26.16,33.56,13.26,16.40,16.48,26.00,75.56,1018.03,85.29,N; Tset = 31.40; Ttrue = 0031.4; T1 = 24.72; RH1 = 92.32; T2 = 25.79; RH2 = 86.09
2017.11.14_07:27:50,17.84,21.43,22.63,3.01,2.57,6.31,25.11,2.82,1010.51,23.06,28.06,36.22,15.48,17.20,17.82,26.00,76.48,1018.04,86.37,N; Tset = 31.60; Ttrue = 0031.6; T1 = 24.78; RH1 = 93.19; T2 = 25.79; RH2 = 87.18
2017.11.14_07:28:54,15.28,21.28,24.28,5.08,3.17,6.41,25.11,2.83,1010.55,20.97,25.21,36.70,17.37,18.26,19.52,26.00,77.36,1018.06,87.39,N; Tset = 32.00; Ttrue = 0031.8; T1 = 24.83; RH1 = 93.97; T2 = 25.80; RH2 = 88.23
2017.11.14_07:29:56,15.92,20.40,21.75,3.21,4.37,6.47,25.11,2.84,1010.56,21.63,30.19,36.08,20.09,20.23,20.61,26.00,78.24,1018.09,88.39,N; Tset = 32.20; Ttrue = 0032.1; T1 = 24.87; RH1 = 94.74; T2 = 25.80; RH2 = 89.24
