2017.11.24_08:22:33,16.04,20.85,24.54,4.02,3.53,6.07,21.08,4.05,977.65,28.01,35.77,45.27,11.62,12.96,14.73,22.26,61.27,984.69,72.22,N; Tset = 10.00; Ttrue = 016.3; T1 = 23.06; RH1 = 62.95; T2 = 22.57; RH2 = 72.06
2017.11.24_08:36:19,17.52,22.27,27.60,4.92,3.76,6.35,21.78,4.27,1011.24,24.22,31.22,41.32,9.65,11.39,12.07,23.00,49.45,1018.56,58.65,N; Tset = 20.60; Ttrue = 020.3; T1 = 23.63; RH1 = 57.21; T2 = 23.32; RH2 = 56.78
2017.11.24_08:37:27,18.49,22.15,26.83,4.96,3.92,5.85,21.77,4.27,1011.26,23.20,31.73,39.67,9.13,10.79,10.86,23.01,51.38,1018.57,61.29,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.64; RH1 = 59.82; T2 = 23.32; RH2 = 59.31
2017.11.24_08:38:35,17.63,21.86,27.75,4.37,4.14,5.79,21.76,4.27,1011.26,25.15,30.37,41.17,9.68,10.79,11.49,23.01,53.43,1018.58,64.07,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.64; RH1 = 62.54; T2 = 23.33; RH2 = 61.95
2017.11.24_08:39:43,17.21,22.13,27.95,4.65,3.94,6.19,21.76,4.28,1011.30,25.61,31.63,41.09,9.45,11.10,11.15,23.01,55.59,1018.61,66.97,N; Tset = 23.00; Ttrue = 022.9; T1 = 23.66; RH1 = 65.32; T2 = 23.34; RH2 = 64.71
2017.11.24_08:40:51,17.83,21.68,26.10,4.69,3.40,6.38,21.76,4.29,1011.31,25.32,32.72,44.08,10.22,12.07,12.36,23.01,57.85,1018.62,69.91,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.67; RH1 = 68.16; T2 = 23.34; RH2 = 67.55
2017.11.24_08:41:59,17.84,24.93,26.59,4.75,4.12,6.37,21.76,4.28,1011.31,26.26,33.70,42.15,10.75,11.41,12.26,23.03,60.11,1018.63,72.77,N; Tset = 24.60; Ttrue = 024.3; T1 = 23.70; RH1 = 70.85; T2 = 23.34; RH2 = 70.36
2017.11.24_08:43:07,16.91,21.95,27.34,4.51,3.53,6.17,21.76,4.29,1011.32,27.45,35.64,45.73,10.78,11.62,12.51,23.03,62.33,1018.63,75.67,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.74; RH1 = 73.50; T2 = 23.35; RH2 = 73.15
2017.11.24_08:44:13,17.30,22.25,27.40,4.21,3.55,6.24,21.76,4.29,1011.32,26.94,34.90,45.11,10.09,11.93,13.73,23.04,64.66,1018.63,78.65,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.79; RH1 = 76.26; T2 = 23.35; RH2 = 76.04
2017.11.24_08:45:21,16.96,22.38,27.53,4.63,4.06,6.05,21.76,4.29,1011.37,28.08,37.18,48.24,10.93,12.59,12.87,23.05,67.05,1018.64,81.71,N; Tset = 26.80; Ttrue = 026.6; T1 = 23.84; RH1 = 79.05; T2 = 23.36; RH2 = 79.01
2017.11.24_08:46:29,19.82,23.42,27.29,5.10,4.04,6.73,21.76,4.29,1011.37,34.89,43.57,56.39,12.68,13.66,14.95,23.05,69.48,1018.64,84.89,N; Tset = 27.60; Ttrue = 027.3; T1 = 23.90; RH1 = 81.86; T2 = 23.37; RH2 = 81.98
2017.11.24_08:47:35,17.51,21.77,28.00,4.28,3.82,6.29,21.77,4.29,1011.36,36.24,46.64,61.42,13.83,14.48,16.07,23.05,71.93,1018.64,88.12,N; Tset = 28.20; Ttrue = 028.0; T1 = 23.97; RH1 = 84.65; T2 = 23.38; RH2 = 85.01
2017.11.24_08:48:41,17.51,23.02,28.25,5.34,4.03,6.59,21.78,4.29,1011.32,41.28,50.16,65.36,16.31,17.46,18.44,23.07,74.29,1018.64,91.10,N; Tset = 28.80; Ttrue = 028.6; T1 = 24.04; RH1 = 87.26; T2 = 23.39; RH2 = 87.91
