2017.11.24_00:31:13,11.03,13.54,15.57,2.68,2.20,4.19,21.27,4.04,977.27,17.44,20.69,28.86,8.52,10.53,11.61,22.71,61.13,984.37,71.56,N; Tset = 10.00; Ttrue = 016.2; T1 = 23.30; RH1 = 62.88; T2 = 23.08; RH2 = 71.47
2017.11.24_00:46:07,10.90,12.73,15.43,2.43,1.81,4.23,21.96,4.14,1010.88,14.04,16.36,21.32,7.73,8.55,8.68,23.43,50.17,1018.22,59.58,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.79; RH1 = 59.07; T2 = 23.73; RH2 = 57.78
2017.11.24_00:47:15,11.58,13.15,15.72,2.99,2.18,4.35,21.97,4.13,1010.93,13.71,17.69,22.65,7.34,8.54,9.09,23.41,52.21,1018.28,62.40,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.79; RH1 = 61.82; T2 = 23.73; RH2 = 60.42
2017.11.24_00:48:23,10.45,13.97,15.07,2.52,2.59,4.44,21.95,4.13,1010.92,13.96,16.44,23.33,7.67,9.17,9.40,23.41,54.35,1018.27,65.25,N; Tset = 23.00; Ttrue = 022.9; T1 = 23.80; RH1 = 64.60; T2 = 23.73; RH2 = 63.16
2017.11.24_00:49:31,10.34,13.58,14.99,3.52,2.39,4.72,21.94,4.11,1010.91,16.83,17.89,23.31,7.50,9.05,9.05,23.41,56.60,1018.25,68.16,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.82; RH1 = 67.42; T2 = 23.73; RH2 = 65.96
2017.11.24_00:50:39,10.77,13.06,14.35,2.87,2.06,4.07,21.94,4.11,1010.85,14.17,17.81,23.42,8.27,9.37,9.35,23.41,58.83,1018.20,71.04,N; Tset = 24.60; Ttrue = 024.3; T1 = 23.84; RH1 = 70.13; T2 = 23.73; RH2 = 68.79
2017.11.24_00:51:47,11.28,13.14,15.42,3.35,2.30,4.27,21.94,4.11,1010.89,15.63,18.17,23.07,7.63,9.64,9.80,23.41,61.06,1018.23,73.89,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.87; RH1 = 72.79; T2 = 23.73; RH2 = 71.53
2017.11.24_00:52:53,10.41,13.62,15.25,3.01,2.22,4.50,21.94,4.11,1010.85,13.59,16.79,22.21,8.09,9.56,9.97,23.41,63.37,1018.22,76.85,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.92; RH1 = 75.56; T2 = 23.72; RH2 = 74.39
2017.11.24_00:54:01,10.17,13.80,15.27,2.73,2.19,4.39,21.93,4.11,1010.91,15.06,18.26,23.72,8.67,9.93,10.28,23.39,65.75,1018.24,80.02,N; Tset = 26.80; Ttrue = 026.6; T1 = 23.96; RH1 = 78.37; T2 = 23.73; RH2 = 77.36
2017.11.24_00:55:09,10.41,12.26,14.99,2.77,2.46,4.58,21.92,4.11,1010.89,16.61,20.38,29.52,8.51,9.73,10.83,23.39,68.14,1018.24,83.12,N; Tset = 27.60; Ttrue = 027.3; T1 = 24.02; RH1 = 81.17; T2 = 23.73; RH2 = 80.31
2017.11.24_00:56:15,10.50,12.90,15.12,2.66,2.87,4.22,21.92,4.11,1010.94,19.52,26.37,32.99,10.73,11.34,12.21,23.39,70.60,1018.28,86.27,N; Tset = 28.20; Ttrue = 028.0; T1 = 24.07; RH1 = 83.99; T2 = 23.73; RH2 = 83.34
2017.11.24_00:57:21,10.01,12.59,14.37,2.94,2.38,4.28,21.92,4.11,1010.92,19.26,26.43,33.80,12.72,14.65,13.88,23.39,72.98,1018.27,89.32,N; Tset = 28.80; Ttrue = 028.6; T1 = 24.13; RH1 = 86.63; T2 = 23.73; RH2 = 86.28
