2017.11.23_21:52:31,10.38,12.81,15.19,2.51,2.50,4.19,21.14,4.68,977.21,14.01,18.93,24.83,8.59,9.87,9.93,22.42,61.35,984.32,72.05,N; Tset = 10.00; Ttrue = 016.2; T1 = 23.05; RH1 = 63.32; T2 = 22.79; RH2 = 71.74
2017.11.23_22:07:25,10.32,13.26,14.49,2.88,2.01,4.00,21.80,4.84,1010.89,13.57,16.12,21.78,7.29,9.08,8.58,23.17,50.89,1018.20,60.59,N; Tset = 21.40; Ttrue = 021.2; T1 = 23.60; RH1 = 59.80; T2 = 23.49; RH2 = 58.66
2017.11.23_22:08:33,10.40,12.16,13.39,2.82,2.47,4.18,21.80,4.82,1010.84,14.07,17.89,20.59,8.09,9.28,8.73,23.17,52.98,1018.17,63.42,N; Tset = 22.20; Ttrue = 022.0; T1 = 23.60; RH1 = 62.61; T2 = 23.50; RH2 = 61.34
2017.11.23_22:09:41,10.24,12.18,14.16,2.78,2.51,4.51,21.78,4.82,1010.84,12.91,18.12,21.06,7.25,10.52,8.84,23.17,55.19,1018.17,66.40,N; Tset = 23.00; Ttrue = 022.8; T1 = 23.61; RH1 = 65.51; T2 = 23.50; RH2 = 64.20
2017.11.23_22:10:49,10.41,12.37,14.00,2.94,1.60,4.52,21.78,4.82,1010.84,13.20,17.65,22.12,7.37,8.90,9.10,23.17,57.48,1018.17,69.38,N; Tset = 23.80; Ttrue = 023.6; T1 = 23.63; RH1 = 68.39; T2 = 23.50; RH2 = 67.08
2017.11.23_22:11:57,10.86,12.52,14.24,2.58,1.70,4.12,21.78,4.82,1010.90,14.81,17.28,22.41,6.89,8.78,9.13,23.17,59.75,1018.23,72.32,N; Tset = 24.60; Ttrue = 024.3; T1 = 23.65; RH1 = 71.13; T2 = 23.51; RH2 = 69.94
2017.11.23_22:13:05,9.48,12.42,14.14,2.96,2.11,4.26,21.78,4.82,1010.86,12.96,17.00,23.52,7.90,8.98,8.96,23.17,62.00,1018.21,75.15,N; Tset = 25.40; Ttrue = 025.1; T1 = 23.68; RH1 = 73.76; T2 = 23.51; RH2 = 72.70
2017.11.23_22:14:11,10.30,11.78,14.82,3.18,1.92,3.97,21.78,4.82,1010.86,13.46,16.02,22.87,7.54,9.18,9.71,23.17,64.32,1018.21,78.17,N; Tset = 26.00; Ttrue = 025.8; T1 = 23.72; RH1 = 76.57; T2 = 23.51; RH2 = 75.58
2017.11.23_22:15:19,10.17,12.21,14.18,2.73,2.35,3.92,21.78,4.81,1010.91,14.93,17.08,24.02,8.47,9.72,10.31,23.17,66.70,1018.26,81.28,N; Tset = 26.80; Ttrue = 026.6; T1 = 23.77; RH1 = 79.37; T2 = 23.52; RH2 = 78.54
2017.11.23_22:16:27,10.53,12.02,14.18,2.77,1.78,3.99,21.78,4.80,1010.85,17.68,24.65,30.10,9.55,10.88,11.20,23.17,69.11,1018.22,84.41,N; Tset = 27.60; Ttrue = 027.3; T1 = 23.82; RH1 = 82.19; T2 = 23.53; RH2 = 81.53
2017.11.23_22:17:33,10.17,12.73,13.79,3.02,2.22,4.23,21.78,4.81,1010.92,20.58,24.89,34.14,10.67,11.98,12.75,23.17,71.53,1018.27,87.56,N; Tset = 28.20; Ttrue = 028.0; T1 = 23.88; RH1 = 84.95; T2 = 23.54; RH2 = 84.54
2017.11.23_22:18:39,9.63,11.03,14.20,2.89,1.75,3.92,21.78,4.81,1010.93,20.98,26.68,36.20,13.78,14.47,14.92,23.17,73.87,1018.29,90.61,N; Tset = 28.80; Ttrue = 028.6; T1 = 23.96; RH1 = 87.56; T2 = 23.54; RH2 = 87.40
