2017.11.22_09:24:31,11.49,14.69,16.66,2.85,2.69,4.66,23.41,6.50,976.84,16.85,22.06,28.38,13.73,13.80,14.77,24.74,65.11,984.20,82.87,N; Tset = 10.00; Ttrue = 0011.1; T1 = 27.78; RH1 = 60.01; T2 = 26.77; RH2 = 77.82
2017.11.22_09:37:09,11.29,15.17,17.41,3.38,2.69,5.18,24.27,6.73,1010.66,16.24,20.41,24.05,9.87,10.01,9.95,25.70,42.57,1018.22,58.15,N; Tset = 19.80; Ttrue = 0019.5; T1 = 27.96; RH1 = 51.53; T2 = 27.60; RH2 = 51.39
2017.11.22_09:38:17,11.28,14.55,17.17,3.65,2.81,5.06,24.27,6.73,1010.58,17.15,19.42,26.53,9.40,10.33,10.47,25.70,44.29,1018.18,60.91,N; Tset = 20.60; Ttrue = 0020.3; T1 = 27.92; RH1 = 54.22; T2 = 27.60; RH2 = 53.70
2017.11.22_09:39:25,11.81,14.82,16.59,3.25,2.58,4.73,24.27,6.71,1010.63,16.31,19.91,30.31,8.52,10.03,10.04,25.72,45.97,1018.22,63.35,N; Tset = 21.40; Ttrue = 0021.1; T1 = 27.89; RH1 = 56.49; T2 = 27.60; RH2 = 55.96
2017.11.22_09:40:33,12.35,14.03,16.66,3.21,2.23,5.00,24.28,6.71,1010.56,17.57,20.38,28.72,10.09,10.58,10.27,25.72,47.54,1018.17,65.66,N; Tset = 22.20; Ttrue = 0022.0; T1 = 27.87; RH1 = 58.68; T2 = 27.61; RH2 = 57.95
2017.11.22_09:41:41,11.67,14.43,16.29,2.99,2.57,4.61,24.29,6.71,1010.56,16.13,18.71,24.58,10.12,9.88,10.11,25.73,49.53,1018.16,68.59,N; Tset = 23.00; Ttrue = 0022.8; T1 = 27.86; RH1 = 61.44; T2 = 27.61; RH2 = 60.49
2017.11.22_09:42:49,11.22,14.28,16.67,3.04,2.47,4.41,24.29,6.71,1010.60,16.87,21.38,26.65,8.94,11.31,10.11,25.74,51.50,1018.18,71.38,N; Tset = 23.80; Ttrue = 0023.6; T1 = 27.86; RH1 = 63.94; T2 = 27.62; RH2 = 62.99
2017.11.22_09:43:57,11.04,14.42,16.77,2.73,2.31,4.19,24.29,6.70,1010.57,16.71,20.10,25.38,9.16,14.69,11.02,25.74,53.40,1018.16,74.03,N; Tset = 24.60; Ttrue = 0024.3; T1 = 27.87; RH1 = 66.25; T2 = 27.62; RH2 = 65.35
2017.11.22_09:45:05,12.50,14.43,15.94,3.14,2.79,5.01,24.29,6.69,1010.61,19.14,23.24,27.21,9.26,11.08,10.83,25.75,55.35,1018.19,76.69,N; Tset = 25.40; Ttrue = 0025.1; T1 = 27.89; RH1 = 68.61; T2 = 27.63; RH2 = 67.71
2017.11.22_09:46:11,11.51,14.36,15.59,3.64,2.33,5.03,24.31,6.69,1010.64,16.81,20.12,26.88,9.67,11.30,10.84,25.76,57.34,1018.22,79.43,N; Tset = 26.00; Ttrue = 0025.8; T1 = 27.91; RH1 = 70.97; T2 = 27.64; RH2 = 70.11
2017.11.22_09:47:19,11.12,14.68,16.50,3.32,2.22,5.09,24.31,6.68,1010.61,20.91,22.57,28.32,9.30,12.46,11.21,25.76,59.41,1018.21,82.34,N; Tset = 26.80; Ttrue = 0026.6; T1 = 27.94; RH1 = 73.44; T2 = 27.65; RH2 = 72.65
2017.11.22_09:48:27,11.97,14.83,16.12,2.96,2.75,5.02,24.31,6.66,1010.60,18.39,22.91,29.08,9.64,11.35,11.36,25.76,61.63,1018.22,85.47,N; Tset = 27.60; Ttrue = 0027.3; T1 = 28.00; RH1 = 76.06; T2 = 27.66; RH2 = 75.34
2017.11.22_09:49:33,11.78,14.39,16.22,2.96,2.74,5.37,24.34,6.66,1010.60,18.66,21.69,27.29,9.42,10.75,11.63,25.78,63.84,1018.21,88.48,N; Tset = 28.20; Ttrue = 0028.0; T1 = 28.05; RH1 = 78.54; T2 = 27.67; RH2 = 78.06
2017.11.22_09:50:39,11.38,13.70,16.07,2.75,2.81,4.44,24.34,6.65,1010.57,17.85,24.90,29.95,9.82,11.13,11.70,25.78,66.01,1018.18,91.47,N; Tset = 28.80; Ttrue = 0028.6; T1 = 28.11; RH1 = 80.91; T2 = 27.68; RH2 = 80.69
