2017.11.26_01:05:20,11.68,13.35,15.13,2.70,2.31,4.93,25.16,5.99,976.01,19.99,20.74,18.53,9.20,10.78,10.48,26.55,58.78,983.55,63.63,N; Tset = 14.80; Ttrue = 015.1; T1 = 27.71; RH1 = 51.62; T2 = 26.90; RH2 = 66.18
2017.11.26_01:17:08,10.10,12.93,13.61,2.42,2.79,4.21,25.99,6.15,1009.87,13.20,15.14,22.83,8.35,8.43,8.28,27.46,39.57,1017.64,45.09,N; Tset = 19.60; Ttrue = 019.5; T1 = 28.10; RH1 = 43.81; T2 = 27.61; RH2 = 44.34
2017.11.26_01:18:12,11.59,12.28,13.81,3.03,2.35,4.32,25.99,6.15,1009.96,15.07,15.81,18.71,8.02,8.30,8.15,27.46,40.78,1017.73,47.02,N; Tset = 20.00; Ttrue = 019.9; T1 = 28.06; RH1 = 45.93; T2 = 27.60; RH2 = 46.09
2017.11.26_01:19:18,10.95,11.83,14.04,3.35,2.40,3.90,25.98,6.16,1009.98,15.82,20.48,24.79,7.85,9.19,8.57,27.44,41.63,1017.76,48.20,N; Tset = 20.60; Ttrue = 020.3; T1 = 28.03; RH1 = 47.02; T2 = 27.61; RH2 = 47.30
2017.11.26_01:20:22,9.73,12.05,13.40,2.82,2.19,4.47,25.97,6.15,1010.05,15.10,16.46,20.31,8.08,8.94,8.27,27.44,42.35,1017.80,49.19,N; Tset = 21.00; Ttrue = 020.8; T1 = 28.00; RH1 = 48.09; T2 = 27.61; RH2 = 48.22
2017.11.26_01:21:26,10.18,12.11,13.21,3.13,2.28,3.76,25.97,6.14,1010.04,15.98,14.90,20.48,7.54,8.48,8.13,27.44,43.37,1017.79,50.60,N; Tset = 21.40; Ttrue = 021.3; T1 = 27.97; RH1 = 49.64; T2 = 27.61; RH2 = 49.52
2017.11.26_01:22:32,10.54,12.56,13.60,2.76,2.26,4.43,25.96,6.14,1010.09,14.77,17.14,19.53,7.30,7.85,8.74,27.44,44.45,1017.83,51.99,N; Tset = 22.00; Ttrue = 021.8; T1 = 27.95; RH1 = 51.00; T2 = 27.62; RH2 = 50.92
2017.11.26_01:23:36,10.38,11.93,13.39,2.94,2.60,4.10,25.95,6.14,1010.12,11.66,15.98,20.05,7.27,8.24,8.38,27.44,45.45,1017.83,53.32,N; Tset = 22.40; Ttrue = 022.2; T1 = 27.93; RH1 = 52.37; T2 = 27.63; RH2 = 52.18
2017.11.26_01:24:40,9.73,12.25,13.11,3.10,2.41,4.69,25.95,6.13,1010.17,15.36,16.78,21.57,8.03,9.27,8.50,27.43,46.39,1017.93,54.50,N; Tset = 22.80; Ttrue = 022.7; T1 = 27.92; RH1 = 53.47; T2 = 27.63; RH2 = 53.32
2017.11.26_01:25:44,9.75,12.50,12.50,2.68,2.47,4.59,25.95,6.12,1010.19,14.85,15.10,21.10,8.73,9.47,8.89,27.42,47.51,1017.92,55.98,N; Tset = 23.20; Ttrue = 023.1; T1 = 27.92; RH1 = 54.95; T2 = 27.63; RH2 = 54.72
2017.11.26_01:26:50,10.23,13.09,12.98,2.89,2.49,4.39,25.93,6.12,1010.15,16.33,16.72,22.16,8.42,8.87,8.39,27.42,48.49,1017.92,57.16,N; Tset = 23.80; Ttrue = 023.6; T1 = 27.92; RH1 = 56.05; T2 = 27.63; RH2 = 55.91
2017.11.26_01:27:54,10.59,14.77,13.61,2.75,2.73,4.36,25.93,6.12,1010.19,16.64,19.81,22.63,7.90,8.48,8.51,27.42,49.48,1017.96,58.39,N; Tset = 24.20; Ttrue = 024.0; T1 = 27.93; RH1 = 57.24; T2 = 27.64; RH2 = 57.09
2017.11.26_01:28:58,9.98,13.37,13.34,2.49,2.05,4.82,25.93,6.10,1010.18,14.07,16.75,18.94,7.77,8.79,10.14,27.42,50.56,1017.95,59.73,N; Tset = 24.60; Ttrue = 024.4; T1 = 27.94; RH1 = 58.53; T2 = 27.64; RH2 = 58.38
2017.11.26_01:30:02,10.07,12.28,13.94,2.33,1.64,4.20,25.93,6.10,1010.23,15.37,17.04,19.75,8.04,8.78,8.70,27.42,51.65,1018.01,61.08,N; Tset = 25.00; Ttrue = 024.8; T1 = 27.95; RH1 = 59.76; T2 = 27.65; RH2 = 59.71
2017.11.26_01:31:06,10.47,12.12,14.04,2.68,2.18,4.44,25.91,6.09,1010.27,12.14,17.52,19.64,7.79,8.22,9.20,27.42,52.70,1018.00,62.37,N; Tset = 25.40; Ttrue = 025.2; T1 = 27.97; RH1 = 60.95; T2 = 27.64; RH2 = 60.96
2017.11.26_01:32:08,10.17,11.69,13.30,2.78,2.53,4.77,25.91,6.08,1010.25,11.40,14.63,19.84,7.44,8.61,8.47,27.40,53.92,1018.00,63.91,N; Tset = 25.60; Ttrue = 025.5; T1 = 28.00; RH1 = 62.30; T2 = 27.64; RH2 = 62.42
2017.11.26_01:33:12,10.59,12.41,13.54,2.67,2.32,4.75,25.91,6.07,1010.30,12.39,15.62,20.54,8.12,9.78,8.34,27.40,54.91,1018.04,65.06,N; Tset = 26.00; Ttrue = 025.9; T1 = 28.03; RH1 = 63.28; T2 = 27.64; RH2 = 63.57
2017.11.26_01:34:16,9.97,11.82,13.32,2.72,2.36,4.90,25.91,6.05,1010.33,10.76,13.81,19.88,8.53,9.01,8.77,27.40,56.01,1018.06,66.40,N; Tset = 26.40; Ttrue = 026.3; T1 = 28.05; RH1 = 64.51; T2 = 27.64; RH2 = 64.85
2017.11.26_01:35:20,10.81,11.80,12.76,2.54,2.11,4.06,25.91,6.06,1010.38,11.69,15.12,19.54,8.58,8.91,9.20,27.40,57.11,1018.12,67.72,N; Tset = 26.80; Ttrue = 026.6; T1 = 28.09; RH1 = 65.64; T2 = 27.65; RH2 = 66.16
2017.11.26_01:36:24,10.52,11.89,13.43,3.03,1.77,4.13,25.90,6.05,1010.35,12.57,13.37,19.04,8.86,9.07,8.41,27.40,58.15,1018.12,68.92,N; Tset = 27.20; Ttrue = 027.0; T1 = 28.11; RH1 = 66.63; T2 = 27.65; RH2 = 67.36
2017.11.26_01:37:26,10.96,11.43,13.61,3.03,1.95,4.13,25.89,6.04,1010.33,11.37,12.81,18.33,8.22,8.55,8.89,27.40,59.33,1018.07,70.39,N; Tset = 27.40; Ttrue = 027.3; T1 = 28.14; RH1 = 67.97; T2 = 27.65; RH2 = 68.76
2017.11.26_01:38:30,10.20,11.81,14.11,2.65,2.14,4.28,25.89,6.04,1010.35,12.64,14.81,20.41,8.60,9.53,8.90,27.40,60.35,1018.09,71.53,N; Tset = 27.80; Ttrue = 027.7; T1 = 28.19; RH1 = 68.84; T2 = 27.65; RH2 = 69.93
2017.11.26_01:39:34,9.45,11.74,15.05,2.55,1.93,4.04,25.89,6.02,1010.34,12.40,15.38,20.28,8.50,8.75,8.73,27.40,61.40,1018.07,72.81,N; Tset = 28.20; Ttrue = 028.0; T1 = 28.24; RH1 = 69.92; T2 = 27.65; RH2 = 71.13
2017.11.26_01:40:36,10.04,12.59,13.18,2.93,2.11,4.17,25.87,6.02,1010.36,11.80,14.47,23.59,8.16,11.08,8.50,27.40,62.53,1018.09,74.19,N; Tset = 28.40; Ttrue = 028.3; T1 = 28.28; RH1 = 71.06; T2 = 27.66; RH2 = 72.48
2017.11.26_01:41:40,10.27,11.45,12.44,2.75,2.24,4.08,25.87,6.02,1010.37,13.32,16.17,22.87,8.54,10.92,9.01,27.40,63.57,1018.13,75.39,N; Tset = 28.80; Ttrue = 028.6; T1 = 28.32; RH1 = 71.97; T2 = 27.66; RH2 = 73.69
2017.11.26_01:42:42,9.66,11.42,11.99,2.78,2.53,4.13,25.87,6.00,1010.37,11.46,13.95,18.80,8.27,9.35,9.40,27.40,64.71,1018.10,76.80,N; Tset = 29.00; Ttrue = 029.0; T1 = 28.36; RH1 = 73.17; T2 = 27.66; RH2 = 75.02
2017.11.26_01:43:46,11.02,11.02,13.13,2.69,2.20,4.17,25.86,6.00,1010.40,13.19,15.65,21.13,8.61,9.94,10.36,27.40,65.73,1018.13,77.94,N; Tset = 29.40; Ttrue = 029.3; T1 = 28.41; RH1 = 73.98; T2 = 27.67; RH2 = 76.21
2017.11.26_01:44:48,9.69,11.64,12.47,2.77,1.93,4.09,25.85,5.99,1010.42,13.00,15.29,21.01,8.70,10.43,10.64,27.40,66.74,1018.17,79.12,N; Tset = 29.60; Ttrue = 029.6; T1 = 28.46; RH1 = 74.88; T2 = 27.66; RH2 = 77.36
2017.11.26_01:45:52,9.00,11.29,12.92,2.20,2.41,3.79,25.85,5.98,1010.49,13.34,16.89,22.58,9.65,11.12,10.35,27.40,67.73,1018.26,80.30,N; Tset = 30.00; Ttrue = 029.9; T1 = 28.52; RH1 = 75.79; T2 = 27.66; RH2 = 78.50
2017.11.26_01:46:54,10.07,12.27,12.48,2.78,2.46,4.14,25.85,5.98,1010.53,15.51,16.39,21.71,9.24,9.95,10.05,27.40,68.77,1018.29,81.57,N; Tset = 30.20; Ttrue = 030.2; T1 = 28.57; RH1 = 76.76; T2 = 27.66; RH2 = 79.72
2017.11.26_01:47:58,10.47,11.97,13.23,3.18,2.53,4.65,25.84,5.98,1010.55,14.43,18.10,22.81,9.74,11.44,10.61,27.40,69.82,1018.29,82.85,N; Tset = 30.60; Ttrue = 030.4; T1 = 28.62; RH1 = 77.75; T2 = 27.67; RH2 = 80.94
2017.11.26_01:49:00,10.41,11.56,13.48,3.07,2.07,4.41,25.83,5.97,1010.58,15.16,18.12,25.44,10.16,11.55,11.76,27.40,70.86,1018.34,84.11,N; Tset = 30.80; Ttrue = 030.7; T1 = 28.67; RH1 = 78.65; T2 = 27.67; RH2 = 82.20
2017.11.26_01:50:04,11.19,11.35,13.63,2.86,2.02,4.11,25.83,5.96,1010.61,16.78,22.31,28.65,11.11,11.51,11.58,27.40,71.89,1018.33,85.32,N; Tset = 31.20; Ttrue = 031.0; T1 = 28.72; RH1 = 79.56; T2 = 27.67; RH2 = 83.36
2017.11.26_01:51:06,9.46,11.75,13.77,3.00,2.44,4.36,25.83,5.94,1010.55,17.79,22.34,29.72,12.29,12.64,12.85,27.40,72.96,1018.30,86.64,N; Tset = 31.40; Ttrue = 031.3; T1 = 28.78; RH1 = 80.56; T2 = 27.68; RH2 = 84.63
2017.11.26_01:52:08,10.21,11.79,13.41,2.57,2.38,4.33,25.83,5.93,1010.56,17.07,23.00,31.24,13.91,13.90,13.94,27.40,74.00,1018.32,87.93,N; Tset = 31.60; Ttrue = 031.6; T1 = 28.84; RH1 = 81.47; T2 = 27.68; RH2 = 85.86
2017.11.26_01:53:12,9.31,13.05,13.06,2.76,2.08,4.18,25.83,5.92,1010.64,16.92,23.51,30.54,16.20,15.61,15.90,27.40,75.03,1018.36,89.22,N; Tset = 32.00; Ttrue = 031.8; T1 = 28.89; RH1 = 82.43; T2 = 27.68; RH2 = 87.07
2017.11.26_01:54:14,9.71,11.92,13.55,2.78,1.91,4.14,25.83,5.91,1010.73,20.95,25.31,32.47,18.17,17.02,17.47,27.40,76.10,1018.48,90.46,N; Tset = 32.20; Ttrue = 032.1; T1 = 28.94; RH1 = 83.27; T2 = 27.68; RH2 = 88.35
2017.11.26_01:55:16,10.57,12.23,13.41,2.35,1.73,4.52,25.83,5.91,1010.76,20.05,26.95,33.40,19.79,18.21,19.23,27.40,76.98,1018.52,91.48,N; Tset = 32.40; Ttrue = 032.3; T1 = 28.99; RH1 = 83.99; T2 = 27.68; RH2 = 89.33
